timestamp,kubelet_cpu_usage,kubelet_memory_bytes,package_power,core_power,uncore_power,dram_power,node_type,packge_ratio_package
1691131559,0.6666666666666666,2120362.6666666665,420.4010000000126,0.0,0.0,164.25399999998626,1,1.0
1691131562,1.0,2719744.0,275.51599999994505,0.0,0.0,150.30100000000675,1,1.0
1691131565,0.6666666666666666,2968234.666666667,315.14000000001397,0.0,0.0,153.73600000000442,1,1.0
1691131568,0.6666666666666666,2004309.3333333333,381.59900000004563,0.0,0.0,157.8740000000107,1,1.0
1691131571,28.333333333333336,2569557.3333333335,727.8439999999246,0.0,0.0,158.82000000000698,1,1.0
1691131574,34.0,1914197.3333333333,807.765000000014,0.0,0.0,166.98199999998906,1,1.0
1691131577,32.66666666666667,1630208.0,787.439000000013,0.0,0.0,163.75,1,1.0
1691131580,32.333333333333336,1470464.0,798.1160000000382,0.0,0.0,164.45099999997183,1,1.0
1691131583,25.666666666666668,2374314.6666666665,676.2119999999995,0.0,0.0,157.06000000002678,1,1.0
1691131586,1.3333333333333333,4790954.666666667,288.24099999998,0.0,0.0,159.3639999999723,1,1.0
1691131589,1.3333333333333333,1967445.3333333335,313.0130000000354,0.0,0.0,153.42900000000373,1,1.0
1691131592,0.9999999999999999,3170304.0,383.92299999995157,0.0,0.0,157.41600000002654,1,1.0
1691131595,5.0,1669802.6666666667,443.4789999999921,0.0,0.0,164.83399999997346,1,1.0
1691131598,5.0,2691072.0,427.4870000000228,0.0,0.0,156.99700000003213,1,1.0
1691131601,4.333333333333333,3543040.0,392.5020000000368,0.0,0.0,144.80299999998533,1,1.0
1691131604,5.0,3492522.6666666665,430.9799999999814,0.0,0.0,158.2269999999844,1,1.0
1691131607,0.6666666666666666,1679360.0,387.8489999999874,0.0,0.0,154.82500000001164,1,1.0
1691131610,1.0,1944234.6666666667,274.09799999999814,0.0,0.0,158.19599999999627,1,1.0
1691131613,1.0,2177706.6666666665,314.1849999999977,0.0,0.0,153.96799999999348,1,1.0
1691131616,0.0,1194666.6666666667,377.1680000000051,0.0,0.0,155.66200000001118,1,1.0
1691131619,8.666666666666666,1197397.3333333335,494.6479999999865,0.0,0.0,169.76400000002468,1,1.0
1691131622,8.333333333333332,1904640.0,451.3180000000284,0.0,0.0,150.66499999997905,1,1.0
1691131625,9.0,1926485.3333333333,471.4459999999963,0.0,0.0,157.52499999999418,1,1.0
1691131628,8.0,3992234.666666667,471.3070000000298,0.0,0.0,157.56000000002678,1,1.0
1691131631,9.333333333333332,3148458.6666666665,463.8489999999292,0.0,0.0,158.14999999996508,1,1.0
1691131634,1.0,5436757.333333333,326.82500000006985,0.0,0.0,167.3420000000042,1,1.0
1691131637,1.6666666666666665,15026858.666666666,268.4529999999795,0.0,0.0,148.6380000000063,1,1.0
1691131640,1.0,1560576.0,372.780999999959,0.0,0.0,154.2269999999844,1,1.0
1691131643,0.6666666666666666,2573653.3333333335,469.75600000005215,0.0,0.0,154.8080000000191,1,1.0
1691131646,16.333333333333336,3104768.0,578.3809999999357,0.0,0.0,155.8990000000049,1,1.0
1691131649,18.0,3511637.333333333,618.2910000000265,0.0,0.0,167.83800000001793,1,1.0
1691131652,15.666666666666666,2599594.6666666665,559.99099999998,0.0,0.0,152.295999999973,1,1.0
1691131655,16.0,3170304.0,570.5189999999711,0.0,0.0,154.49300000001676,1,1.0
1691131658,1.3333333333333333,1916928.0000000002,341.8630000000121,0.0,0.0,167.00299999999697,1,1.0
1691131661,0.6666666666666666,3163477.3333333335,255.51900000008754,0.0,0.0,147.43499999996857,1,1.0
1691131664,1.0,2633728.0,380.8889999999665,0.0,0.0,156.07100000002538,1,1.0
1691131667,0.3333333333333333,2975061.3333333335,550.7870000000112,0.0,0.0,157.90699999997742,1,1.0
1691131670,32.333333333333336,3747840.0,785.2129999999888,0.0,0.0,161.5219999999972,1,1.0
1691131673,35.0,3088384.0,834.7339999999385,0.0,0.0,171.17300000000978,1,1.0
1691131676,31.0,2162688.0,745.2610000000568,0.0,0.0,153.2160000000149,1,1.0
1691131679,34.33333333333333,2905429.3333333335,832.5799999999581,0.0,0.0,169.7949999999837,1,1.0
1691131682,0.6666666666666666,2852181.333333333,430.25800000003073,0.0,0.0,150.45100000000093,1,1.0
1691131685,1.3333333333333333,2585941.3333333335,269.91599999996834,0.0,0.0,156.3979999999865,1,1.0
1691131688,0.6666666666666666,8302592.0,336.6970000000438,0.0,0.0,155.17900000000373,1,1.0
1691131691,1.0,8855552.0,379.4340000000084,0.0,0.0,154.99600000001374,1,1.0
1691131694,5.0,9311573.333333334,426.51899999997113,0.0,0.0,157.91700000001583,1,1.0
1691131697,4.666666666666667,2076672.0,427.29899999999907,0.0,0.0,158.10799999997835,1,1.0
1691131700,4.666666666666667,1579690.6666666667,427.67299999995157,0.0,0.0,156.91800000000512,1,1.0
1691131703,5.333333333333333,1708032.0,405.298000000068,0.0,0.0,150.60000000003492,1,1.0
1691131706,0.3333333333333333,1721685.3333333333,340.798000000068,0.0,0.0,156.02699999997276,1,1.0
1691131709,1.3333333333333333,1208320.0,271.6799999999348,0.0,0.0,157.52100000000792,1,1.0
1691131712,1.6666666666666665,1508693.3333333333,381.2730000000447,0.0,0.0,160.39999999999418,1,1.0
1691131715,0.3333333333333333,1672533.3333333333,396.81199999991804,0.0,0.0,151.32399999999325,1,1.0
1691131718,9.666666666666668,1500501.3333333333,507.7060000000056,0.0,0.0,167.49700000000303,1,1.0
1691131721,8.0,1544192.0,239.85700000007637,0.0,0.0,146.8990000000049,1,1.0
1691131724,8.666666666666668,1320277.3333333333,478.56299999996554,0.0,0.0,158.79899999999907,1,1.0
1691131727,8.333333333333334,965290.6666666667,465.6620000000112,0.0,0.0,154.77800000002026,1,1.0
1691131730,0.6666666666666666,1735338.6666666667,340.9340000000084,0.0,0.0,157.6799999999639,1,1.0
1691131733,1.3333333333333333,1190570.6666666667,287.6450000000186,0.0,0.0,156.54200000001583,1,1.0
1691131736,0.3333333333333333,928426.6666666666,368.0899999999674,0.0,0.0,157.14499999998952,1,1.0
1691131739,0.6666666666666666,2513578.6666666665,427.9300000000512,0.0,0.0,155.0680000000284,1,1.0
1691131742,17.0,3923968.0,588.9629999999888,0.0,0.0,164.4199999999837,1,1.0
1691131745,16.333333333333336,1643861.3333333335,571.7899999999208,0.0,0.0,158.11699999996927,1,1.0
1691131748,16.0,1045845.3333333334,584.1030000000028,0.0,0.0,162.78800000002957,1,1.0
1691131751,17.0,1657514.6666666667,564.6450000000186,0.0,0.0,157.13199999998324,1,1.0
1691131754,1.3333333333333333,2157226.6666666665,434.9789999999339,0.0,0.0,161.14600000000792,1,1.0
1691131757,1.3333333333333333,1429504.0,270.89000000001397,0.0,0.0,153.887000000017,1,1.0
1691131760,1.0,1041749.3333333334,319.1469999999972,0.0,0.0,156.29099999996834,1,1.0
1691131763,0.0,1291605.3333333335,384.4120000000112,0.0,0.0,157.78100000001723,1,1.0
1691131766,31.0,2768896.0,772.564000000013,0.0,0.0,169.87299999999232,1,1.0
1691131769,31.333333333333332,2766165.3333333335,760.9200000000419,0.0,0.0,159.38500000003842,1,1.0
1691131772,32.66666666666667,7622655.999999999,786.9039999999804,0.0,0.0,163.64399999997113,1,1.0
1691131775,34.666666666666664,2222762.666666667,832.1380000000354,0.0,0.0,172.26600000000326,1,1.0
1691131778,27.333333333333332,2476714.6666666665,690.2219999999506,0.0,0.0,152.14199999999255,1,1.0
1691131781,1.3333333333333333,3338240.0000000005,305.18599999998696,0.0,0.0,155.74499999999534,1,1.0
1691131784,1.3333333333333333,2809856.0,306.85000000009313,0.0,0.0,155.3420000000042,1,1.0
1691131787,1.0,2630997.3333333335,378.8629999998957,0.0,0.0,155.71100000001024,1,1.0
1691131790,0.6666666666666666,2019328.0,407.73300000000745,0.0,0.0,156.56299999999464,1,1.0
1691131793,4.333333333333334,1462272.0,433.7870000000112,0.0,0.0,158.2390000000305,1,1.0
1691131796,4.333333333333333,1833642.6666666665,426.0549999999348,0.0,0.0,156.15499999996973,1,1.0
1691131799,4.666666666666667,2721109.3333333335,418.66800000006333,0.0,0.0,153.59400000001187,1,1.0
1691131802,5.333333333333333,5036714.666666666,430.82400000002235,0.0,0.0,160.14099999997416,1,1.0
1691131805,0.6666666666666666,3046058.6666666665,276.7719999999972,0.0,0.0,154.25700000001234,1,1.0
1691131808,1.0,2404352.0,273.2369999999646,0.0,0.0,156.9649999999965,1,1.0
1691131811,1.3333333333333333,2247338.6666666665,376.3190000000177,0.0,0.0,155.21899999998277,1,1.0
1691131814,0.3333333333333333,2449408.0,431.58199999993667,0.0,0.0,157.1700000000419,1,1.0
1691131817,8.666666666666668,2079402.6666666667,476.7030000000959,0.0,0.0,157.76399999996647,1,1.0
1691131820,8.666666666666668,2071210.6666666667,475.3509999999078,0.0,0.0,157.20000000001164,1,1.0
1691131823,8.666666666666668,1929216.0,474.5830000001006,0.0,0.0,157.2719999999972,1,1.0
1691131826,9.666666666666666,2049365.3333333335,480.04999999993015,0.0,0.0,159.50500000000466,1,1.0
1691131829,0.0,2734762.6666666665,303.97100000001956,0.0,0.0,156.95300000000861,1,1.0
1691131832,1.6666666666666665,2816682.6666666665,318.1689999999944,0.0,0.0,166.1939999999886,1,1.0
1691131835,0.6666666666666666,2803029.333333333,357.752000000095,0.0,0.0,146.9199999999837,1,1.0
1691131838,1.3333333333333333,2205013.3333333335,471.3389999999199,0.0,0.0,155.2840000000142,1,1.0
1691131841,16.333333333333332,1527808.0,581.7069999999367,0.0,0.0,158.67299999998068,1,1.0
1691131844,16.333333333333336,2278741.3333333335,581.6240000000689,0.0,0.0,158.03900000004796,1,1.0
1691131847,17.0,2035712.0,582.7619999999879,0.0,0.0,158.920999999973,1,1.0
1691131850,16.333333333333336,2494464.0,581.0439999999944,0.0,0.0,159.57200000001467,1,1.0
1691131853,1.3333333333333333,1982464.0,308.5200000000186,0.0,0.0,157.28099999998813,1,1.0
1691131856,1.3333333333333333,1066325.3333333333,276.8769999999786,0.0,0.0,154.1359999999986,1,1.0
1691131859,0.0,1100458.6666666665,378.95100000000093,0.0,0.0,156.8070000000298,1,1.0
1691131862,0.6666666666666666,9641984.0,539.3530000000028,0.0,0.0,160.84499999997206,1,1.0
1691131865,32.666666666666664,2676053.3333333335,790.4769999999553,0.0,0.0,170.1369999999879,1,1.0
1691131868,32.33333333333333,811008.0,780.8630000001285,0.0,0.0,167.4550000000163,1,1.0
1691131871,33.0,1653418.6666666667,794.9660000000149,0.0,0.0,170.3850000000093,1,1.0
1691131874,32.666666666666664,1796778.6666666665,787.60699999996,0.0,0.0,168.0810000000056,1,1.0
1691131877,0.6666666666666666,1400832.0,584.1639999999898,0.0,0.0,161.50599999999395,1,1.0
1691131880,0.6666666666666666,2106709.333333333,273.9309999999823,0.0,0.0,157.56199999997625,1,1.0
1691131883,1.0,1683456.0,333.49199999996927,0.0,0.0,154.7400000000198,1,1.0
1691131886,0.6666666666666666,1871872.0,379.23200000007637,0.0,0.0,155.41099999999278,1,1.0
1691131889,5.0,2632362.6666666665,450.25,0.0,0.0,165.55200000002515,1,1.0
1691131892,5.666666666666666,3274069.3333333335,409.5979999998817,0.0,0.0,149.85799999997835,1,1.0
1691131895,4.333333333333334,1078613.3333333333,415.83800000010524,0.0,0.0,152.80499999999302,1,1.0
1691131898,5.333333333333333,2823509.3333333335,451.61699999996927,0.0,0.0,165.93600000001607,1,1.0
1691131901,1.6666666666666665,3668650.666666667,337.09900000004563,0.0,0.0,155.2599999999802,1,1.0
1691131904,0.6666666666666666,3596288.0000000005,302.76599999994505,0.0,0.0,163.08400000000256,1,1.0
1691131907,0.3333333333333333,3055616.0,338.7260000000242,0.0,0.0,139.92499999998836,1,1.0
1691131910,1.0,2078037.3333333333,410.420999999973,0.0,0.0,155.84400000001187,1,1.0
1691131913,8.666666666666668,2116266.666666667,480.14100000006147,0.0,0.0,158.03699999998207,1,1.0
1691131916,8.0,1768106.6666666667,481.7029999999795,0.0,0.0,159.32000000000698,1,1.0
1691131919,8.666666666666668,1301162.6666666667,467.7299999999814,0.0,0.0,155.59500000003027,1,1.0
1691131922,8.666666666666668,1073152.0,479.3040000000037,0.0,0.0,158.01600000000326,1,1.0
1691131925,1.0,1394005.3333333333,343.96999999997206,0.0,0.0,154.14499999998952,1,1.0
1691131928,1.6666666666666665,2262357.333333333,290.60699999995995,0.0,0.0,158.7170000000042,1,1.0
1691131931,1.0,6860800.000000001,374.89300000004005,0.0,0.0,158.0009999999893,1,1.0
1691131934,0.6666666666666666,6576810.666666667,440.19900000002235,0.0,0.0,154.88200000001234,1,1.0
1691131937,18.0,8765440.0,582.4100000000326,0.0,0.0,162.65599999998813,1,1.0
1691131940,16.666666666666664,8724480.0,579.0679999999702,0.0,0.0,159.69700000001467,1,1.0
1691131943,16.666666666666668,7763285.333333333,579.4839999999385,0.0,0.0,160.61799999998766,1,1.0
1691131946,17.0,1881429.3333333333,574.1660000000848,0.0,0.0,158.7609999999986,1,1.0
1691131949,0.3333333333333333,1960618.6666666665,422.3379999999888,0.0,0.0,156.08200000002398,1,1.0
1691131952,1.3333333333333333,2554538.6666666665,295.44699999992736,0.0,0.0,157.1599999999744,1,1.0
1691131955,0.6666666666666666,2512213.333333333,343.5200000000186,0.0,0.0,165.31299999999464,1,1.0
1691131958,1.0,1972906.6666666665,357.93599999998696,0.0,0.0,146.46800000002258,1,1.0
1691131961,31.666666666666664,6093482.666666667,785.4570000000531,0.0,0.0,169.7479999999632,1,1.0
1691131964,30.333333333333332,6662826.666666666,750.7380000000121,0.0,0.0,155.1380000000354,1,1.0
1691131967,32.66666666666667,5821781.333333333,794.2360000000335,0.0,0.0,164.55499999999302,1,1.0
1691131970,32.333333333333336,1900544.0,780.0549999999348,0.0,0.0,160.4670000000042,1,1.0
1691131973,27.333333333333336,1804970.6666666667,709.7330000000075,0.0,0.0,162.57299999997485,1,1.0
1691131976,0.6666666666666666,2048000.0000000002,276.1570000000065,0.0,0.0,154.01800000001094,1,1.0
1691140072,0.6666666666666666,1522346.6666666667,324.3530000001192,0.0,0.0,160.11799999990035,1,1.0
1691140075,0.6666666666666666,3962197.3333333335,378.03799999994226,0.0,0.0,158.5370000001276,1,1.0
1691140078,2.0,4160170.666666667,378.8070000000298,0.0,0.0,159.62999999988824,1,1.0
1691140081,1.6666666666666665,24902314.666666664,404.49399999994785,0.0,0.0,170.14899999997579,1,1.0
1691140084,1.3333333333333333,3171669.3333333335,358.83299999986775,0.0,0.0,152.63199999998324,1,1.0
1691140087,3.0,3320490.666666667,370.6830000001937,0.0,0.0,156.12300000002142,1,1.0
1691140090,1.6666666666666665,3827029.333333333,388.5329999998212,0.0,0.0,164.7270000000717,1,1.0
1691140093,1.3333333333333333,4233898.666666667,377.02499999990687,0.0,0.0,159.88000000000466,1,1.0
1691140096,2.333333333333333,4317184.0,391.346000000136,0.0,0.0,163.6119999999646,1,1.0
1691140099,1.6666666666666665,2923178.6666666665,375.15400000009686,0.0,0.0,159.3760000000475,1,1.0
1691140102,1.3333333333333333,2917717.3333333335,378.1339999998454,0.0,0.0,164.58699999994133,1,1.0
1691140105,1.6666666666666665,1501866.6666666667,372.37900000019,0.0,0.0,161.079000000027,1,1.0
1691140108,1.3333333333333333,1852757.3333333333,375.31300000008196,0.0,0.0,162.9780000000028,1,1.0
1691140111,2.0,1705301.3333333333,373.11599999992177,0.0,0.0,162.31099999998696,1,1.0
1691140114,2.0,8645290.666666668,377.34499999997206,0.0,0.0,162.68299999996088,1,1.0
1691140117,1.3333333333333333,3138901.3333333335,376.35599999991246,0.0,0.0,163.80000000004657,1,1.0
1691140120,2.333333333333333,4329472.0,378.339999999851,0.0,0.0,163.64899999997579,1,1.0
1691140123,1.3333333333333333,4292608.0,368.5720000001602,0.0,0.0,160.29799999995157,1,1.0
1691140126,2.0,2729301.3333333335,382.6110000000335,0.0,0.0,164.52600000007078,1,1.0
1691140129,1.3333333333333333,2019328.0,371.08599999989383,0.0,0.0,161.02700000000186,1,1.0
1691140132,2.0,1948330.6666666665,376.24300000001676,0.0,0.0,163.32299999997485,1,1.0
1691140135,1.3333333333333333,1867776.0,374.1010000000242,0.0,0.0,161.454000000027,1,1.0
1691140138,2.0,3671381.333333333,373.7399999999907,0.0,0.0,162.02399999997579,1,1.0
1691140141,1.3333333333333333,1596074.6666666665,374.80500000016764,0.0,0.0,162.81999999994878,1,1.0
1691140144,1.6666666666666665,2538154.666666667,379.4179999998305,0.0,0.0,163.32200000004377,1,1.0
1691140147,1.3333333333333333,2400256.0,367.7739999999758,0.0,0.0,159.73300000000745,1,1.0
1691140150,2.333333333333333,7501141.333333333,376.77100000018254,0.0,0.0,163.21000000007916,1,1.0
1691140153,1.0,7009621.333333334,372.52399999974295,0.0,0.0,161.92299999995157,1,1.0
1691140156,2.6666666666666665,8850090.666666666,383.3220000001602,0.0,0.0,164.05000000004657,1,1.0
1691140159,2.0,2826240.0,373.0139999999665,0.0,0.0,161.50199999986216,1,1.0
1691140162,1.0,2760704.0,379.0670000000391,0.0,0.0,164.65800000005402,1,1.0
1691140165,2.333333333333333,3900757.3333333335,373.5119999998715,0.0,0.0,160.85100000002421,1,1.0
1691140168,2.0,5831338.666666666,372.20300000021234,0.0,0.0,161.53099999995902,1,1.0
1691140171,1.3333333333333333,1130496.0,374.7919999998994,0.0,0.0,162.86800000001676,1,1.0
1691140174,2.6666666666666665,8194730.666666666,376.7039999999106,0.0,0.0,161.85100000002421,1,1.0
1691140177,1.6666666666666665,2247338.6666666665,374.6959999999963,0.0,0.0,162.6809999999823,1,1.0
1691140180,1.3333333333333333,1926485.3333333333,381.5600000000559,0.0,0.0,164.89399999997113,1,1.0
1691140183,1.6666666666666665,1254741.3333333333,370.66299999994226,0.0,0.0,160.94999999995343,1,1.0
1691140186,2.6666666666666665,3196245.333333333,408.1140000000596,0.0,0.0,175.35100000002421,1,1.0
1691140189,1.6666666666666665,4033194.6666666665,341.15200000000186,0.0,0.0,148.15500000002794,1,1.0
1691140192,0.3333333333333333,4878336.0,326.38199999998324,0.0,0.0,161.40300000004936,1,1.0
1691140195,0.6666666666666666,2050730.6666666667,280.2760000000708,0.0,0.0,155.04699999990407,1,1.0
1691140198,1.0,1747626.6666666667,260.21999999997206,0.0,0.0,155.68500000005588,1,1.0
1691140201,0.3333333333333333,2084864.0,257.658000000054,0.0,0.0,154.90299999993294,1,1.0
1691140204,1.0,9067178.666666666,273.9969999999739,0.0,0.0,155.77000000001863,1,1.0
1691140207,1.3333333333333333,1878698.6666666667,322.344000000041,0.0,0.0,161.69999999995343,1,1.0
1691140210,0.0,996693.3333333334,432.67299999995157,0.0,0.0,169.30600000009872,1,1.0
1691140213,1.6666666666666665,1798144.0,440.91700000013225,0.0,0.0,175.704000000027,1,1.0
1691140216,5.0,2215936.0,428.6479999998119,0.0,0.0,177.12799999990966,1,1.0
1691140219,4.333333333333333,2378410.6666666665,414.7390000000596,0.0,0.0,173.4670000000624,1,1.0
1691140222,4.333333333333334,2016597.3333333333,449.32499999995343,0.0,0.0,187.69799999997485,1,1.0
1691140225,4.666666666666667,2454869.333333333,393.6240000000689,0.0,0.0,163.6710000000894,1,1.0
1691140228,5.333333333333333,3943082.6666666665,420.5059999998193,0.0,0.0,175.08799999998882,1,1.0
1691140231,5.0,3926698.6666666665,417.8530000001192,0.0,0.0,174.91099999996368,1,1.0
1691140234,4.666666666666666,5159594.666666667,421.4130000001751,0.0,0.0,174.66599999996834,1,1.0
1691140237,5.0,1656149.3333333333,419.51799999992363,0.0,0.0,175.6040000000503,1,1.0
1691140240,4.333333333333334,5939200.0,425.54099999996834,0.0,0.0,177.14399999997113,1,1.0
1691140243,4.333333333333334,1510058.6666666667,417.9320000000298,0.0,0.0,174.77600000007078,1,1.0
1691140246,6.0,1344853.3333333333,428.51699999999255,0.0,0.0,177.3639999999432,1,1.0
1691140249,5.0,1723050.6666666667,414.88799999980256,0.0,0.0,173.39199999999255,1,1.0
1691140252,4.666666666666666,1511424.0,422.1410000002943,0.0,0.0,176.2829999999376,1,1.0
1691140255,5.0,3003733.333333333,445.42399999988265,0.0,0.0,184.68100000009872,1,1.0
1691140258,5.333333333333333,2770261.333333333,392.86800000001676,0.0,0.0,163.65200000000186,1,1.0
1691140261,4.666666666666667,2306048.0,421.25199999986216,0.0,0.0,175.1809999999823,1,1.0
1691140264,4.0,2569557.3333333335,423.77100000018254,0.0,0.0,175.1809999999823,1,1.0
1691140267,5.333333333333333,2203648.0,418.8989999999758,0.0,0.0,174.1140000000596,1,1.0
1691140270,4.666666666666667,1156437.3333333333,425.2849999999162,0.0,0.0,176.52799999993294,1,1.0
1691140273,5.333333333333333,2357930.666666667,423.00600000005215,0.0,0.0,176.0559999999823,1,1.0
1691140276,5.333333333333333,3185322.6666666665,423.5370000000112,0.0,0.0,174.52399999997579,1,1.0
1691140279,4.0,3248128.0,417.45900000003166,0.0,0.0,173.50400000007357,1,1.0
1691140282,5.0,3234474.6666666665,425.2249999998603,0.0,0.0,176.6479999999283,1,1.0
1691140285,4.666666666666666,2293760.0,423.6400000001304,0.0,0.0,174.5800000000745,1,1.0
1691140288,4.666666666666666,1720320.0,418.81999999983236,0.0,0.0,173.7489999999525,1,1.0
1691140291,4.333333333333334,1701205.3333333333,423.910000000149,0.0,0.0,176.03300000005402,1,1.0
1691140294,4.666666666666667,1847296.0,427.1140000000596,0.0,0.0,176.0339999999851,1,1.0
1691140297,5.0,2340181.333333333,420.594000000041,0.0,0.0,173.0,1,1.0
1691140300,4.333333333333334,3050154.6666666665,456.72099999990314,0.0,0.0,188.33400000003166,1,1.0
1691140303,5.666666666666666,3492522.6666666665,388.0989999999292,0.0,0.0,160.99599999992643,1,1.0
1691140306,4.333333333333333,4326741.333333333,430.50699999998324,0.0,0.0,176.00400000007357,1,1.0
1691140309,4.666666666666666,2203648.0,417.2620000001043,0.0,0.0,172.04999999993015,1,1.0
1691140312,4.333333333333334,12017664.0,427.90299999993294,0.0,0.0,175.09799999999814,1,1.0
1691140315,4.333333333333334,9386666.666666668,424.9639999999199,0.0,0.0,173.5140000000829,1,1.0
1691140318,5.333333333333333,6746112.000000001,434.19100000010803,0.0,0.0,177.26599999994505,1,1.0
1691140321,4.0,8104618.666666667,419.2469999999739,0.0,0.0,171.94899999990594,1,1.0
1691140324,5.333333333333333,27145557.333333332,433.98300000000745,0.0,0.0,173.0120000001043,1,1.0
1691140327,1.3333333333333333,3067904.0,375.10800000000745,0.0,0.0,164.92399999999907,1,1.0
1691140330,1.3333333333333333,2314240.0,273.1929999999702,0.0,0.0,157.76399999996647,1,1.0
1691140333,0.6666666666666666,2983253.3333333335,262.20999999996275,0.0,0.0,154.8760000000475,1,1.0
1691140336,1.3333333333333333,3822933.333333333,314.44100000010803,0.0,0.0,167.66399999998976,1,1.0
1691140339,1.0,2913621.3333333335,259.05199999990873,0.0,0.0,147.2139999999199,1,1.0
1691140342,1.6666666666666665,2693802.6666666665,367.1480000000447,0.0,0.0,164.3980000000447,1,1.0
1691140345,0.6666666666666666,1157802.6666666667,497.0119999998715,0.0,0.0,185.41200000001118,1,1.0
1691140348,8.666666666666668,813738.6666666666,468.4290000000037,0.0,0.0,188.46299999998882,1,1.0
1691140351,9.333333333333332,2494463.9999999995,493.59900000016205,0.0,0.0,199.6369999999879,1,1.0
1691140354,8.333333333333332,3156650.6666666665,448.5629999998491,0.0,0.0,180.90500000002794,1,1.0
1691140357,8.666666666666668,2159957.333333333,460.00600000005215,0.0,0.0,186.89399999997113,1,1.0
1691140360,8.666666666666668,2016597.3333333333,469.14300000015646,0.0,0.0,189.8860000000568,1,1.0
1691140363,8.333333333333334,2035712.0,466.41599999996834,0.0,0.0,189.1350000000093,1,1.0
1691140366,8.666666666666668,1638400.0,478.4560000000056,0.0,0.0,192.49300000001676,1,1.0
1691140369,9.333333333333334,980309.3333333334,460.3159999998752,0.0,0.0,186.36899999994785,1,1.0
1691140372,8.0,2027520.0,473.66599999996834,0.0,0.0,192.28599999996368,1,1.0
1691140375,9.0,2088960.0,466.40200000000186,0.0,0.0,188.68400000000838,1,1.0
1691140378,8.333333333333334,2114901.3333333335,467.6050000002142,0.0,0.0,189.78899999998976,1,1.0
1691140381,8.666666666666668,2326528.0,470.00499999988824,0.0,0.0,190.65200000011828,1,1.0
1691140384,9.333333333333334,6193152.0,473.283000000054,0.0,0.0,190.98199999984354,1,1.0
1691140387,8.333333333333334,1955157.3333333333,467.32499999995343,0.0,0.0,189.28900000010617,1,1.0
1691140390,8.666666666666668,1713493.3333333333,468.62300000013784,0.0,0.0,187.67599999997765,1,1.0
1691140393,9.0,1791317.3333333333,461.3629999998957,0.0,0.0,186.75099999993108,1,1.0
1691140396,8.666666666666668,2393429.3333333335,475.4209999998566,0.0,0.0,189.69900000002235,1,1.0
1691140399,9.0,10603178.666666668,474.7650000001304,0.0,0.0,190.8530000000028,1,1.0
1691140402,9.333333333333332,12085930.666666668,505.24300000001676,0.0,0.0,200.548000000068,1,1.0
1691140405,9.0,7019178.666666667,452.8209999999963,0.0,0.0,172.52000000001863,1,1.0
1691140408,8.666666666666668,43032576.0,493.5799999998417,0.0,0.0,187.29799999995157,1,1.0
1691140411,10.333333333333332,41626282.666666664,508.61000000010245,0.0,0.0,205.99699999997392,1,1.0
