,Unnamed: 0,model_name,model_class,model_file,features,fe_files,output_type,mae,mape,platform_mae,platform_mape,trainer,node_type,feature_group
0,3027,LogarithmicRegressionTrainer_72,curvefit,LogarithmicRegressionTrainer_72.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.05,0.35,0.05,0.35,LogarithmicRegressionTrainer,72,BPFOnly
1,2605,LogisticRegressionTrainer_72,curvefit,LogisticRegressionTrainer_72.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.07,0.43,0.07,0.43,LogisticRegressionTrainer,72,BPFOnly
2,2809,GradientBoostingRegressorTrainer_77,scikit,GradientBoostingRegressorTrainer_77.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.07,0.16,0.07,0.16,GradientBoostingRegressorTrainer,77,BPFOnly
3,2737,LogarithmicRegressionTrainer_75,curvefit,LogarithmicRegressionTrainer_75.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.08,0.05,0.08,0.05,LogarithmicRegressionTrainer,75,BPFOnly
4,1748,LogarithmicRegressionTrainer_15,curvefit,LogarithmicRegressionTrainer_15.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.1,0.1,0.1,0.1,LogarithmicRegressionTrainer,15,BPFOnly
5,1810,PolynomialRegressionTrainer_208,scikit,PolynomialRegressionTrainer_208.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",['poly_scaler.pkl'],AbsPower,0.1,0.08,0.1,0.08,PolynomialRegressionTrainer,208,BPFOnly
6,614,SGDRegressorTrainer_72,scikit,SGDRegressorTrainer_72.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.11,0.7,0.11,0.7,SGDRegressorTrainer,72,BPFOnly
7,1814,LinearRegressionTrainer_72,scikit,LinearRegressionTrainer_72.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.11,0.75,0.11,0.75,LinearRegressionTrainer,72,BPFOnly
8,2710,PolynomialRegressionTrainer_34,scikit,PolynomialRegressionTrainer_34.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",['poly_scaler.pkl'],AbsPower,0.12,0.12,0.12,0.12,PolynomialRegressionTrainer,34,BPFOnly
9,2621,GradientBoostingRegressorTrainer_72,scikit,GradientBoostingRegressorTrainer_72.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.13,0.78,0.13,0.78,GradientBoostingRegressorTrainer,72,BPFOnly
10,1262,PolynomialRegressionTrainer_72,scikit,PolynomialRegressionTrainer_72.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",['poly_scaler.pkl'],AbsPower,0.14,0.97,0.14,0.97,PolynomialRegressionTrainer,72,BPFOnly
11,2473,ExponentialRegressionTrainer_10,curvefit,ExponentialRegressionTrainer_10.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.15,0.07,0.15,0.07,ExponentialRegressionTrainer,10,BPFOnly
12,300,ExponentialRegressionTrainer_26,curvefit,ExponentialRegressionTrainer_26.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.16,0.07,0.16,0.07,ExponentialRegressionTrainer,26,BPFOnly
13,345,PolynomialRegressionTrainer_15,scikit,PolynomialRegressionTrainer_15.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",['poly_scaler.pkl'],AbsPower,0.16,0.16,0.16,0.16,PolynomialRegressionTrainer,15,BPFOnly
14,1701,ExponentialRegressionTrainer_72,curvefit,ExponentialRegressionTrainer_72.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.16,0.96,0.16,0.96,ExponentialRegressionTrainer,72,BPFOnly
15,1101,KNeighborsRegressorTrainer_72,scikit,KNeighborsRegressorTrainer_72.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.17,1.17,0.17,1.17,KNeighborsRegressorTrainer,72,BPFOnly
16,2488,SVRRegressorTrainer_72,scikit,SVRRegressorTrainer_72.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.17,1.34,0.17,1.34,SVRRegressorTrainer,72,BPFOnly
17,591,LinearRegressionTrainer_34,scikit,LinearRegressionTrainer_34.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.18,0.18,0.18,0.18,LinearRegressionTrainer,34,BPFOnly
18,2225,LogisticRegressionTrainer_17,curvefit,LogisticRegressionTrainer_17.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.19,0.07,0.19,0.07,LogisticRegressionTrainer,17,BPFOnly
19,2439,ExponentialRegressionTrainer_211,curvefit,ExponentialRegressionTrainer_211.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.2,0.07,0.2,0.07,ExponentialRegressionTrainer,211,BPFOnly
20,2670,LogisticRegressionTrainer_9,curvefit,LogisticRegressionTrainer_9.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.2,0.1,0.2,0.1,LogisticRegressionTrainer,9,BPFOnly
21,1370,LogisticRegressionTrainer_34,curvefit,LogisticRegressionTrainer_34.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.21,0.2,0.21,0.2,LogisticRegressionTrainer,34,BPFOnly
22,467,LogisticRegressionTrainer_81,curvefit,LogisticRegressionTrainer_81.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.22,0.17,0.22,0.17,LogisticRegressionTrainer,81,BPFOnly
23,2145,LogisticRegressionTrainer_15,curvefit,LogisticRegressionTrainer_15.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.22,0.25,0.22,0.25,LogisticRegressionTrainer,15,BPFOnly
24,531,LogisticRegressionTrainer_4,curvefit,LogisticRegressionTrainer_4.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.23,0.15,0.23,0.15,LogisticRegressionTrainer,4,BPFOnly
25,562,PolynomialRegressionTrainer_10,scikit,PolynomialRegressionTrainer_10.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",['poly_scaler.pkl'],AbsPower,0.23,0.11,0.23,0.11,PolynomialRegressionTrainer,10,BPFOnly
26,980,LogarithmicRegressionTrainer_34,curvefit,LogarithmicRegressionTrainer_34.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.23,0.21,0.23,0.21,LogarithmicRegressionTrainer,34,BPFOnly
27,29,LogarithmicRegressionTrainer_81,curvefit,LogarithmicRegressionTrainer_81.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.24,0.25,0.24,0.25,LogarithmicRegressionTrainer,81,BPFOnly
28,2104,LogarithmicRegressionTrainer_168,curvefit,LogarithmicRegressionTrainer_168.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.24,0.68,0.24,0.68,LogarithmicRegressionTrainer,168,BPFOnly
29,453,LogisticRegressionTrainer_42,curvefit,LogisticRegressionTrainer_42.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.26,0.21,0.26,0.21,LogisticRegressionTrainer,42,BPFOnly
30,2913,LogarithmicRegressionTrainer_9,curvefit,LogarithmicRegressionTrainer_9.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.26,0.12,0.26,0.12,LogarithmicRegressionTrainer,9,BPFOnly
31,772,LogarithmicRegressionTrainer_52,curvefit,LogarithmicRegressionTrainer_52.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.27,0.24,0.27,0.24,LogarithmicRegressionTrainer,52,BPFOnly
32,1301,ExponentialRegressionTrainer_54,curvefit,ExponentialRegressionTrainer_54.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.27,0.13,0.27,0.13,ExponentialRegressionTrainer,54,BPFOnly
33,1642,GradientBoostingRegressorTrainer_280,scikit,GradientBoostingRegressorTrainer_280.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.27,0.6,0.27,0.6,GradientBoostingRegressorTrainer,280,BPFOnly
34,2884,PolynomialRegressionTrainer_4,scikit,PolynomialRegressionTrainer_4.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",['poly_scaler.pkl'],AbsPower,0.28,0.21,0.28,0.21,PolynomialRegressionTrainer,4,BPFOnly
35,1856,PolynomialRegressionTrainer_42,scikit,PolynomialRegressionTrainer_42.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",['poly_scaler.pkl'],AbsPower,0.29,0.26,0.29,0.26,PolynomialRegressionTrainer,42,BPFOnly
36,1922,SGDRegressorTrainer_123,scikit,SGDRegressorTrainer_123.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.3,0.85,0.3,0.85,SGDRegressorTrainer,123,BPFOnly
37,1521,ExponentialRegressionTrainer_81,curvefit,ExponentialRegressionTrainer_81.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.31,0.31,0.31,0.31,ExponentialRegressionTrainer,81,BPFOnly
38,3134,LogisticRegressionTrainer_49,curvefit,LogisticRegressionTrainer_49.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.33,0.15,0.33,0.15,LogisticRegressionTrainer,49,BPFOnly
39,1432,LinearRegressionTrainer_55,scikit,LinearRegressionTrainer_55.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.35,0.43,0.35,0.43,LinearRegressionTrainer,55,BPFOnly
40,2483,XgboostFitTrainer_72,xgboost,XgboostFitTrainer_72.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.35,2.33,0.35,2.33,XgboostFitTrainer,72,BPFOnly
41,2756,LogisticRegressionTrainer_73,curvefit,LogisticRegressionTrainer_73.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.36,0.27,0.36,0.27,LogisticRegressionTrainer,73,BPFOnly
42,394,LogisticRegressionTrainer_52,curvefit,LogisticRegressionTrainer_52.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.37,0.28,0.37,0.28,LogisticRegressionTrainer,52,BPFOnly
43,1960,LinearRegressionTrainer_73,scikit,LinearRegressionTrainer_73.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.37,0.24,0.37,0.24,LinearRegressionTrainer,73,BPFOnly
44,3029,LogarithmicRegressionTrainer_66,curvefit,LogarithmicRegressionTrainer_66.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.37,0.24,0.37,0.24,LogarithmicRegressionTrainer,66,BPFOnly
45,418,ExponentialRegressionTrainer_168,curvefit,ExponentialRegressionTrainer_168.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.39,1.09,0.39,1.09,ExponentialRegressionTrainer,168,BPFOnly
46,844,LogisticRegressionTrainer_27,curvefit,LogisticRegressionTrainer_27.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.39,0.56,0.39,0.56,LogisticRegressionTrainer,27,BPFOnly
47,1309,ExponentialRegressionTrainer_55,curvefit,ExponentialRegressionTrainer_55.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.39,0.41,0.39,0.41,ExponentialRegressionTrainer,55,BPFOnly
48,2413,LinearRegressionTrainer_12,scikit,LinearRegressionTrainer_12.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.39,0.43,0.39,0.43,LinearRegressionTrainer,12,BPFOnly
49,20,LinearRegressionTrainer_9,scikit,LinearRegressionTrainer_9.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.4,0.16,0.4,0.16,LinearRegressionTrainer,9,BPFOnly
50,1211,ExponentialRegressionTrainer_123,curvefit,ExponentialRegressionTrainer_123.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.4,1.24,0.4,1.24,ExponentialRegressionTrainer,123,BPFOnly
51,1347,PolynomialRegressionTrainer_73,scikit,PolynomialRegressionTrainer_73.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",['poly_scaler.pkl'],AbsPower,0.41,0.34,0.41,0.34,PolynomialRegressionTrainer,73,BPFOnly
52,2730,LogarithmicRegressionTrainer_49,curvefit,LogarithmicRegressionTrainer_49.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.41,0.19,0.41,0.19,LogarithmicRegressionTrainer,49,BPFOnly
53,3028,ExponentialRegressionTrainer_5,curvefit,ExponentialRegressionTrainer_5.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.42,1.03,0.42,1.03,ExponentialRegressionTrainer,5,BPFOnly
54,54,ExponentialRegressionTrainer_9,curvefit,ExponentialRegressionTrainer_9.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.43,0.24,0.43,0.24,ExponentialRegressionTrainer,9,BPFOnly
55,1723,PolynomialRegressionTrainer_168,scikit,PolynomialRegressionTrainer_168.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",['poly_scaler.pkl'],AbsPower,0.44,1.2,0.44,1.2,PolynomialRegressionTrainer,168,BPFOnly
56,2649,PolynomialRegressionTrainer_21,scikit,PolynomialRegressionTrainer_21.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",['poly_scaler.pkl'],AbsPower,0.44,0.2,0.44,0.2,PolynomialRegressionTrainer,21,BPFOnly
57,1553,LogarithmicRegressionTrainer_25,curvefit,LogarithmicRegressionTrainer_25.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.47,0.17,0.47,0.17,LogarithmicRegressionTrainer,25,BPFOnly
58,310,PolynomialRegressionTrainer_9,scikit,PolynomialRegressionTrainer_9.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",['poly_scaler.pkl'],AbsPower,0.48,0.27,0.48,0.27,PolynomialRegressionTrainer,9,BPFOnly
59,726,ExponentialRegressionTrainer_35,curvefit,ExponentialRegressionTrainer_35.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.48,0.35,0.48,0.35,ExponentialRegressionTrainer,35,BPFOnly
60,2316,PolynomialRegressionTrainer_79,scikit,PolynomialRegressionTrainer_79.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",['poly_scaler.pkl'],AbsPower,0.48,0.12,0.48,0.12,PolynomialRegressionTrainer,79,BPFOnly
61,2468,LinearRegressionTrainer_123,scikit,LinearRegressionTrainer_123.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.49,1.51,0.49,1.51,LinearRegressionTrainer,123,BPFOnly
62,2944,LogisticRegressionTrainer_76,curvefit,LogisticRegressionTrainer_76.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.49,0.21,0.49,0.21,LogisticRegressionTrainer,76,BPFOnly
63,1886,ExponentialRegressionTrainer_58,curvefit,ExponentialRegressionTrainer_58.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.5,1.1,0.5,1.1,ExponentialRegressionTrainer,58,BPFOnly
64,451,LogisticRegressionTrainer_56,curvefit,LogisticRegressionTrainer_56.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.52,0.56,0.52,0.56,LogisticRegressionTrainer,56,BPFOnly
65,639,ExponentialRegressionTrainer_194,curvefit,ExponentialRegressionTrainer_194.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.52,0.33,0.52,0.33,ExponentialRegressionTrainer,194,BPFOnly
66,2544,LogisticRegressionTrainer_58,curvefit,LogisticRegressionTrainer_58.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.52,1.12,0.52,1.12,LogisticRegressionTrainer,58,BPFOnly
67,2695,ExponentialRegressionTrainer_12,curvefit,ExponentialRegressionTrainer_12.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.53,0.7,0.53,0.7,ExponentialRegressionTrainer,12,BPFOnly
68,1846,PolynomialRegressionTrainer_81,scikit,PolynomialRegressionTrainer_81.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",['poly_scaler.pkl'],AbsPower,0.54,0.34,0.54,0.34,PolynomialRegressionTrainer,81,BPFOnly
69,3099,LogisticRegressionTrainer_207,curvefit,LogisticRegressionTrainer_207.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.54,0.46,0.54,0.46,LogisticRegressionTrainer,207,BPFOnly
70,1858,PolynomialRegressionTrainer_56,scikit,PolynomialRegressionTrainer_56.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",['poly_scaler.pkl'],AbsPower,0.55,0.64,0.55,0.64,PolynomialRegressionTrainer,56,BPFOnly
71,48,LogarithmicRegressionTrainer_42,curvefit,LogarithmicRegressionTrainer_42.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.56,0.43,0.56,0.43,LogarithmicRegressionTrainer,42,BPFOnly
72,1032,SGDRegressorTrainer_15,scikit,SGDRegressorTrainer_15.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.56,0.67,0.56,0.67,SGDRegressorTrainer,15,BPFOnly
73,1562,LogisticRegressionTrainer_23,curvefit,LogisticRegressionTrainer_23.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.56,0.24,0.56,0.24,LogisticRegressionTrainer,23,BPFOnly
74,1835,LogarithmicRegressionTrainer_17,curvefit,LogarithmicRegressionTrainer_17.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.57,0.18,0.57,0.18,LogarithmicRegressionTrainer,17,BPFOnly
75,513,LogisticRegressionTrainer_5,curvefit,LogisticRegressionTrainer_5.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.58,0.76,0.58,0.76,LogisticRegressionTrainer,5,BPFOnly
76,724,ExponentialRegressionTrainer_34,curvefit,ExponentialRegressionTrainer_34.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.58,0.53,0.58,0.53,ExponentialRegressionTrainer,34,BPFOnly
77,1665,LinearRegressionTrainer_168,scikit,LinearRegressionTrainer_168.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.58,1.33,0.58,1.33,LinearRegressionTrainer,168,BPFOnly
78,1127,KNeighborsRegressorTrainer_73,scikit,KNeighborsRegressorTrainer_73.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.59,0.52,0.59,0.52,KNeighborsRegressorTrainer,73,BPFOnly
79,399,SGDRegressorTrainer_77,scikit,SGDRegressorTrainer_77.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.6,0.87,0.6,0.87,SGDRegressorTrainer,77,BPFOnly
80,1620,LogisticRegressionTrainer_12,curvefit,LogisticRegressionTrainer_12.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.6,0.75,0.6,0.75,LogisticRegressionTrainer,12,BPFOnly
81,2436,SGDRegressorTrainer_9,scikit,SGDRegressorTrainer_9.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.6,0.24,0.6,0.24,SGDRegressorTrainer,9,BPFOnly
82,23,LogisticRegressionTrainer_168,curvefit,LogisticRegressionTrainer_168.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.61,1.57,0.61,1.57,LogisticRegressionTrainer,168,BPFOnly
83,2125,ExponentialRegressionTrainer_275,curvefit,ExponentialRegressionTrainer_275.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.63,1.64,0.63,1.64,ExponentialRegressionTrainer,275,BPFOnly
84,1544,PolynomialRegressionTrainer_70,scikit,PolynomialRegressionTrainer_70.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",['poly_scaler.pkl'],AbsPower,0.64,0.41,0.64,0.41,PolynomialRegressionTrainer,70,BPFOnly
85,372,LogarithmicRegressionTrainer_54,curvefit,LogarithmicRegressionTrainer_54.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.65,0.42,0.65,0.42,LogarithmicRegressionTrainer,54,BPFOnly
86,2038,LogarithmicRegressionTrainer_12,curvefit,LogarithmicRegressionTrainer_12.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.65,0.89,0.65,0.89,LogarithmicRegressionTrainer,12,BPFOnly
87,2900,LogarithmicRegressionTrainer_123,curvefit,LogarithmicRegressionTrainer_123.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.65,1.63,0.65,1.63,LogarithmicRegressionTrainer,123,BPFOnly
88,112,PolynomialRegressionTrainer_300,scikit,PolynomialRegressionTrainer_300.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",['poly_scaler.pkl'],AbsPower,0.66,2.76,0.66,2.76,PolynomialRegressionTrainer,300,BPFOnly
89,149,SGDRegressorTrainer_189,scikit,SGDRegressorTrainer_189.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.66,0.66,0.66,0.66,SGDRegressorTrainer,189,BPFOnly
90,525,ExponentialRegressionTrainer_36,curvefit,ExponentialRegressionTrainer_36.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.67,0.1,0.67,0.1,ExponentialRegressionTrainer,36,BPFOnly
91,963,GradientBoostingRegressorTrainer_263,scikit,GradientBoostingRegressorTrainer_263.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.71,2.26,0.71,2.26,GradientBoostingRegressorTrainer,263,BPFOnly
92,2025,LogisticRegressionTrainer_138,curvefit,LogisticRegressionTrainer_138.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.71,0.19,0.71,0.19,LogisticRegressionTrainer,138,BPFOnly
93,75,PolynomialRegressionTrainer_17,scikit,PolynomialRegressionTrainer_17.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",['poly_scaler.pkl'],AbsPower,0.72,0.23,0.72,0.23,PolynomialRegressionTrainer,17,BPFOnly
94,2856,LogisticRegressionTrainer_211,curvefit,LogisticRegressionTrainer_211.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.73,0.26,0.73,0.26,LogisticRegressionTrainer,211,BPFOnly
95,31,KNeighborsRegressorTrainer_168,scikit,KNeighborsRegressorTrainer_168.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.75,1.57,0.75,1.57,KNeighborsRegressorTrainer,168,BPFOnly
96,2792,SGDRegressorTrainer_52,scikit,SGDRegressorTrainer_52.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.75,0.58,0.75,0.58,SGDRegressorTrainer,52,BPFOnly
97,1534,PolynomialRegressionTrainer_58,scikit,PolynomialRegressionTrainer_58.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",['poly_scaler.pkl'],AbsPower,0.76,1.43,0.76,1.43,PolynomialRegressionTrainer,58,BPFOnly
98,2311,LogarithmicRegressionTrainer_143,curvefit,LogarithmicRegressionTrainer_143.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.76,1.76,0.76,1.76,LogarithmicRegressionTrainer,143,BPFOnly
99,1962,LogisticRegressionTrainer_10,curvefit,LogisticRegressionTrainer_10.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.78,0.45,0.78,0.45,LogisticRegressionTrainer,10,BPFOnly
100,2943,LinearRegressionTrainer_15,scikit,LinearRegressionTrainer_15.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.79,0.98,0.79,0.98,LinearRegressionTrainer,15,BPFOnly
101,1216,SGDRegressorTrainer_10,scikit,SGDRegressorTrainer_10.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.8,0.38,0.8,0.38,SGDRegressorTrainer,10,BPFOnly
102,1250,LinearRegressionTrainer_81,scikit,LinearRegressionTrainer_81.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.8,0.58,0.8,0.58,LinearRegressionTrainer,81,BPFOnly
103,863,LogarithmicRegressionTrainer_35,curvefit,LogarithmicRegressionTrainer_35.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.81,0.55,0.81,0.55,LogarithmicRegressionTrainer,35,BPFOnly
104,1323,ExponentialRegressionTrainer_82,curvefit,ExponentialRegressionTrainer_82.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.81,0.46,0.81,0.46,ExponentialRegressionTrainer,82,BPFOnly
105,1066,ExponentialRegressionTrainer_278,curvefit,ExponentialRegressionTrainer_278.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.82,0.26,0.82,0.26,ExponentialRegressionTrainer,278,BPFOnly
106,250,LinearRegressionTrainer_288,scikit,LinearRegressionTrainer_288.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.83,3.96,0.83,3.96,LinearRegressionTrainer,288,BPFOnly
107,2623,LogarithmicRegressionTrainer_60,curvefit,LogarithmicRegressionTrainer_60.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.83,0.25,0.83,0.25,LogarithmicRegressionTrainer,60,BPFOnly
108,640,PolynomialRegressionTrainer_264,scikit,PolynomialRegressionTrainer_264.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",['poly_scaler.pkl'],AbsPower,0.84,3.54,0.84,3.54,PolynomialRegressionTrainer,264,BPFOnly
109,2553,LogisticRegressionTrainer_70,curvefit,LogisticRegressionTrainer_70.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.84,0.6,0.84,0.6,LogisticRegressionTrainer,70,BPFOnly
110,1647,PolynomialRegressionTrainer_82,scikit,PolynomialRegressionTrainer_82.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",['poly_scaler.pkl'],AbsPower,0.86,0.8,0.86,0.8,PolynomialRegressionTrainer,82,BPFOnly
111,1705,LogisticRegressionTrainer_275,curvefit,LogisticRegressionTrainer_275.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.86,2.73,0.86,2.73,LogisticRegressionTrainer,275,BPFOnly
112,2275,LogarithmicRegressionTrainer_195,curvefit,LogarithmicRegressionTrainer_195.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.86,0.66,0.86,0.66,LogarithmicRegressionTrainer,195,BPFOnly
113,60,LogarithmicRegressionTrainer_307,curvefit,LogarithmicRegressionTrainer_307.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.87,0.38,0.87,0.38,LogarithmicRegressionTrainer,307,BPFOnly
