,timestamp,packge_ratio_package,cache_miss,cpu_cycles,cpu_instructions,package_power,core_power,uncore_power,dram_power,node_type,id
455,1695117028,1.0,447672.3333333334,44502543317.333336,14013637251.0,269.55800000578165,0.0,0.0,30.67400000244379,1.0,all containers
456,1695117031,1.0,437106.3333333334,44606059983.66667,10226178051.0,271.23499999940395,0.0,0.0,32.03099999949336,1.0,all containers
457,1695117034,1.0,566408.6666666667,44648432881.666664,13235272004.333332,273.5790000036359,0.0,0.0,32.37099999934435,1.0,all containers
458,1695117037,1.0,529062.6666666666,44657211864.66667,11050124821.0,269.01500000432134,0.0,0.0,30.791999999433756,1.0,all containers
459,1695117040,1.0,375751.6666666666,44728126520.66667,12843045045.333332,273.67800000309944,0.0,0.0,33.24600000679493,1.0,all containers
460,1695117043,1.0,524259.6666666666,44720235549.0,11751985096.666668,269.78400000184774,0.0,0.0,31.203000001609325,1.0,all containers
461,1695117046,1.0,1205477.0,44642914189.666664,11391078583.333334,273.9620000012219,0.0,0.0,32.79800000041723,1.0,all containers
462,1695117049,1.0,519189.0,44521819974.333336,13453009517.666668,268.1170000061393,0.0,0.0,30.719999998807907,1.0,all containers
463,1695117052,1.0,545426.0,24108506602.333336,5093699134.0,149.53999999910593,0.0,0.0,24.802000001072884,1.0,all containers
464,1695117055,1.0,680509.3333333333,410897859.3333333,432754100.3333334,5.59400000423193,0.0,0.0,3.626000002026558,1.0,all containers
465,1695117058,1.0,401385.6666666667,253916871.3333333,260735700.33333334,1.2660000063478947,0.0,0.0,0.0,1.0,all containers
466,1695117061,1.0,331907.0,257079352.3333333,217949305.66666666,1.8670000024139881,0.0,0.0,3.725290298461914e-09,1.0,all containers
467,1695117064,1.0,428630.0,270407317.6666666,359846764.3333333,4.696000002324581,0.0,0.0,4.4690000005066395,1.0,all containers
468,1695117067,1.0,1173255.3333333333,2653602754.3333335,1413108887.0,152.23100000619888,0.0,0.0,28.173000000417233,1.0,all containers
469,1695117070,1.0,300411.6666666666,44888680930.33333,10125062964.0,270.054999999702,0.0,0.0,32.10200000181794,1.0,all containers
470,1695117073,1.0,322076.3333333334,44808497534.0,10554548463.666666,267.93800000473857,0.0,0.0,31.449999999254942,1.0,all containers
471,1695117076,1.0,510759.0,44785148439.333336,11342299819.333334,273.0060000009835,0.0,0.0,33.569000005722046,1.0,all containers
472,1695117079,1.0,396381.3333333333,44735272120.666664,9724194256.333334,265.99300000444055,0.0,0.0,30.706999998539686,1.0,all containers
473,1695117082,1.0,385751.3333333334,44651969072.333336,11859906105.0,272.1680000051856,0.0,0.0,33.04500000178814,1.0,all containers
474,1695117085,1.0,462255.6666666666,44653513675.333336,9357974110.999998,269.83800000324845,0.0,0.0,31.81300000473857,1.0,all containers
475,1695117088,1.0,403104.0,44619068321.66667,12156054422.0,266.97100000083447,0.0,0.0,30.778999999165535,1.0,all containers
476,1695117091,1.0,287634.3333333333,44510755050.0,8973023724.0,270.3040000014007,0.0,0.0,31.778000000864267,1.0,all containers
477,1695117094,1.0,506298.3333333334,44501174553.666664,12635706758.666666,272.4430000074208,0.0,0.0,32.66999999806285,1.0,all containers
478,1695117097,1.0,525801.0,28906908940.333332,5574011554.333333,175.79700000211596,0.0,0.0,17.506000004708767,1.0,all containers
479,1695117100,1.0,804498.6666666667,690724058.6666667,379815984.0,9.75899999961257,0.0,0.0,7.3940000012516975,1.0,all containers
480,1695117103,1.0,317267.3333333333,315986017.3333333,124428788.66666666,7.450580596923828e-09,0.0,0.0,0.0,1.0,all containers
481,1695117106,1.0,442722.3333333333,429390855.6666667,201339175.0,4.800999999046326,0.0,0.0,3.725290298461914e-09,1.0,all containers
482,1695117109,1.0,320108.6666666666,335175489.0,235782596.0,0.052000004798173904,0.0,0.0,0.0,1.0,all containers
483,1695117112,1.0,950505.0,2655526715.0,1448032026.0,147.80000000074506,0.0,0.0,30.412999998778105,1.0,all containers
484,1695117115,1.0,316980.0,44684347971.666664,10963066103.666668,268.6280000060797,0.0,0.0,31.288000002503395,1.0,all containers
485,1695117118,1.0,367036.3333333333,44624628411.333336,10249043502.0,269.117000002414,0.0,0.0,31.856000002473593,1.0,all containers
486,1695117121,1.0,276324.0,44679146295.66667,11520774079.0,267.6660000048578,0.0,0.0,30.74100000038743,1.0,all containers
487,1695117124,1.0,244890.33333333334,44601742714.33333,9386973177.0,273.98000000044703,0.0,0.0,33.498000003397465,1.0,all containers
488,1695117127,1.0,381820.6666666667,44566725161.66667,12392201214.0,268.2230000011623,0.0,0.0,30.947999998927116,1.0,all containers
489,1695117130,1.0,304383.0,44659331451.333336,8584349355.666667,271.37100000679493,0.0,0.0,32.33500000089407,1.0,all containers
490,1695117133,1.0,323043.3333333333,44519541295.666664,12973672363.0,267.66499999910593,0.0,0.0,30.88900000229478,1.0,all containers
491,1695117136,1.0,220807.3333333333,44464231705.333336,8365043116.0,275.5350000038743,0.0,0.0,34.0950000025332,1.0,all containers
492,1695117139,1.0,243411.0,44419302722.66667,12917284809.666668,265.8020000047982,0.0,0.0,29.89800000190735,1.0,all containers
493,1695117142,1.0,236402.0,31213658960.666668,6488739254.333333,188.51200000196695,0.0,0.0,24.22699999809265,1.0,all containers
494,1695117145,1.0,361901.0,504612732.3333334,189983798.3333333,4.773000005632639,0.0,0.0,1.6840000040829182,1.0,all containers
495,1695117148,1.0,484007.3333333333,418651894.3333334,212105017.33333334,5.0530000030994415,0.0,0.0,3.5570000000298023,1.0,all containers
496,1695117151,1.0,318275.3333333334,348624326.3333333,170978235.3333333,1.6570000015199184,0.0,0.0,0.0,1.0,all containers
497,1695117154,1.0,463317.3333333334,315895165.3333334,147146589.0,4.294000003486872,0.0,0.0,4.71000000089407,1.0,all containers
498,1695117157,1.0,918609.3333333334,8766561714.0,3700991705.0,91.64200000092387,0.0,0.0,27.66900000348687,1.0,all containers
499,1695117160,1.0,538629.3333333333,26958654075.0,10865368537.0,187.63200000301003,0.0,0.0,33.091000001877546,1.0,all containers
500,1695117163,1.0,285715.3333333333,26725736824.333332,8981618134.333334,181.2740000039339,0.0,0.0,30.822999998927116,1.0,all containers
501,1695117166,1.0,518914.3333333334,28557793098.0,8224930070.666666,188.76000000536442,0.0,0.0,33.253000006079674,1.0,all containers
502,1695117169,1.0,464438.6666666666,26289213826.666668,11199814759.666668,186.03599999845028,0.0,0.0,32.528999999165535,1.0,all containers
503,1695117172,1.0,444150.6666666666,28395620416.666664,8898119862.0,184.2470000050962,0.0,0.0,32.14699999988079,1.0,all containers
504,1695117175,1.0,376565.6666666666,26677900727.333336,8876441241.333334,182.6820000037551,0.0,0.0,31.588000003248453,1.0,all containers
505,1695117178,1.0,533752.0,25725240547.666668,10364800907.0,188.9320000000298,0.0,0.0,33.649999998509884,1.0,all containers
506,1695117181,1.0,437305.6666666666,27746534339.666668,8458827115.0,183.03900000452995,0.0,0.0,31.430000003427267,1.0,all containers
507,1695117184,1.0,418737.6666666666,26271644455.333332,8847915763.0,186.13400000333786,0.0,0.0,32.618000000715256,1.0,all containers
508,1695117187,1.0,450995.3333333334,18177301488.666668,6885637662.333333,108.05500000342727,0.0,0.0,20.18700000271201,1.0,all containers
509,1695117190,1.0,727784.3333333334,492864685.6666667,574997843.6666666,7.171000003814697,0.0,0.0,3.815999999642372,1.0,all containers
510,1695117193,1.0,286025.0,185350739.0,258570518.33333334,3.725290298461914e-09,0.0,0.0,3.725290298461914e-09,1.0,all containers
511,1695117196,1.0,312238.6666666666,305111012.6666667,223114425.3333333,0.8530000001192093,0.0,0.0,0.0,1.0,all containers
512,1695117199,1.0,330574.0,406095355.3333334,288601128.0,4.641000002622604,0.0,0.0,5.498999997973442,1.0,all containers
513,1695117202,1.0,929515.6666666666,7966584795.666667,3236199602.6666665,119.78900000452995,0.0,0.0,24.04400000348687,1.0,all containers
514,1695117205,1.0,291828.6666666667,36042270606.666664,9702963401.333334,257.6710000038147,0.0,0.0,30.730000000447035,1.0,all containers
515,1695117208,1.0,311520.3333333334,36339288737.33333,13234212622.333332,263.5410000011325,0.0,0.0,33.047000005841255,1.0,all containers
516,1695117211,1.0,503933.6666666666,37202896494.333336,12037325913.333334,262.0860000029206,0.0,0.0,32.15199999511242,1.0,all containers
517,1695117214,1.0,290070.6666666667,36485622885.0,10452378336.0,262.86500000208616,0.0,0.0,32.77800000458956,1.0,all containers
518,1695117217,1.0,338767.6666666667,36305351851.333336,12350604589.333334,259.339000005275,0.0,0.0,31.593000002205372,1.0,all containers
519,1695117220,1.0,754690.0,35969662348.666664,12470901085.333332,269.24800000339746,0.0,0.0,34.08999999985099,1.0,all containers
520,1695117223,1.0,213620.66666666666,35413115473.0,9478372184.0,257.5240000039339,0.0,0.0,30.721999999135733,1.0,all containers
521,1695117226,1.0,482670.0,35441500003.0,13603777097.333332,267.23200000450015,0.0,0.0,33.199000000953674,1.0,all containers
522,1695117229,1.0,389349.6666666666,35493596331.66667,11945996809.333332,261.2520000003278,0.0,0.0,31.39800000563264,1.0,all containers
523,1695117232,1.0,346162.0,23681489146.0,5448660153.0,163.62700000032783,0.0,0.0,20.33899999782443,1.0,all containers
524,1695117235,1.0,471664.3333333334,403599276.0,265355462.6666667,6.1330000050365925,0.0,0.0,4.877000004053116,1.0,all containers
525,1695117238,1.0,267302.0,276847602.6666666,170025669.0,0.8770000040531158,0.0,0.0,0.0,1.0,all containers
526,1695117241,1.0,286568.6666666666,346382916.0,265175070.0,0.6740000024437904,0.0,0.0,0.0,1.0,all containers
527,1695117244,1.0,268181.0,242668063.6666667,262991208.66666666,0.9670000039041042,0.0,0.0,0.0,1.0,all containers
528,1695117247,1.0,970703.3333333333,9324444505.666666,4174360513.3333335,137.30900000035763,0.0,0.0,18.605000004172325,1.0,all containers
529,1695117250,1.0,577030.0,50193580894.66667,16629143855.333334,425.80000000447035,0.0,0.0,33.26000000536442,1.0,all containers
530,1695117253,1.0,359837.0,51017441086.33333,13825147368.666668,421.8720000050962,0.0,0.0,31.61599999666214,1.0,all containers
531,1695117256,1.0,407409.0,50999458882.0,15622310591.0,428.0870000012219,0.0,0.0,33.16400000452995,1.0,all containers
532,1695117259,1.0,483656.6666666666,50602339861.0,17522479553.666664,422.6160000041127,0.0,0.0,31.52199999988079,1.0,all containers
533,1695117262,1.0,556654.0,52291899254.0,13808447176.333334,430.24800000339746,0.0,0.0,33.16799999773502,1.0,all containers
534,1695117265,1.0,433141.0,51227843993.0,17938025162.666668,424.17300000041723,0.0,0.0,31.31300000101328,1.0,all containers
535,1695117268,1.0,408594.6666666667,50832729281.666664,13404161160.666668,430.4860000088811,0.0,0.0,32.75900000333786,1.0,all containers
536,1695117271,1.0,679056.0,51864847865.66667,15906880706.666668,428.4750000014901,0.0,0.0,32.32300000265241,1.0,all containers
537,1695117274,1.0,441187.6666666666,50126192377.0,15180661285.333332,429.0680000036955,0.0,0.0,32.71000000089407,1.0,all containers
538,1695117277,1.0,602972.3333333333,38052048256.66667,13039911912.0,311.0320000015199,0.0,0.0,27.141000002622604,1.0,all containers
539,1695117280,1.0,659731.6666666666,432243121.6666666,138868286.3333333,10.967000003904104,0.0,0.0,8.33499999716878,1.0,all containers
540,1695117283,1.0,446283.3333333334,361363642.6666666,102060912.0,1.3229999989271164,0.0,0.0,3.725290298461914e-09,1.0,all containers
541,1695117286,1.0,363481.0,424645927.3333333,174770049.6666667,8.599000006914139,0.0,0.0,12.1739999987185,1.0,all containers
542,1695117289,1.0,337342.0,379489864.0,137845361.0,3.5219999998807907,0.0,0.0,1.476000003516674,1.0,all containers
543,1695117292,1.0,1149484.0,6073211380.333334,1533219923.6666667,149.8580000065267,0.0,0.0,23.60200000181794,1.0,all containers
544,1695117295,1.0,404629.0,53542429373.333336,16821141833.0,439.37599999830127,0.0,0.0,30.662000004202127,1.0,all containers
545,1695117298,1.0,454982.0,53889325380.333336,13057738422.666668,448.3390000090003,0.0,0.0,33.4649999961257,1.0,all containers
546,1695117301,1.0,510895.6666666666,54451123610.0,16380141239.0,445.55799999833107,0.0,0.0,32.17400000244379,1.0,all containers
547,1695117304,1.0,417865.6666666667,53231354935.0,13875593332.0,446.8060000054538,0.0,0.0,32.32500000298023,1.0,all containers
548,1695117307,1.0,393718.0,54330106061.333336,13937850166.0,446.2520000003278,0.0,0.0,32.33599999919534,1.0,all containers
549,1695117310,1.0,419022.0,54052962872.0,15478330063.0,448.8210000023246,0.0,0.0,32.46300000324845,1.0,all containers
550,1695117313,1.0,454008.3333333334,53537920063.666664,12424315054.333332,448.0020000040531,0.0,0.0,32.181000001728535,1.0,all containers
551,1695117316,1.0,415346.3333333333,54653771913.0,16360702652.333332,448.714000005275,0.0,0.0,32.4210000038147,1.0,all containers
552,1695117319,1.0,444344.6666666666,53546053207.0,13225679072.333332,446.91100000217557,0.0,0.0,32.03699999675155,1.0,all containers
553,1695117322,1.0,590132.3333333334,41965552617.666664,13500534422.666668,345.07200000435114,0.0,0.0,26.23300000280142,1.0,all containers
554,1695117325,1.0,415671.6666666667,356387659.3333333,205529740.0,6.310000002384186,0.0,0.0,3.725290298461914e-09,1.0,all containers
555,1695117328,1.0,226796.33333333334,230240146.6666667,133909111.33333334,3.6490000039339066,0.0,0.0,0.0,1.0,all containers
556,1695117331,1.0,376385.0,332795261.0,195005337.0,3.462999999523163,0.0,0.0,0.0,1.0,all containers
557,1695117334,1.0,393535.0,387951370.0,171633822.0,3.3360000029206276,0.0,0.0,0.0,1.0,all containers
558,1695117337,1.0,1145259.6666666667,2503567757.3333335,1128709972.0,104.92000000551343,0.0,0.0,18.31700000166893,1.0,all containers
559,1695117340,1.0,906341.0,54178513386.666664,13768483385.666666,447.5050000026822,0.0,0.0,33.091000001877546,1.0,all containers
560,1695117343,1.0,420912.3333333334,53648619738.66667,11132127477.333332,442.77800000086427,0.0,0.0,32.56100000068545,1.0,all containers
561,1695117346,1.0,483628.0,54857409270.66667,15276148671.666668,442.35400000587106,0.0,0.0,31.935000002384186,1.0,all containers
562,1695117349,1.0,400682.6666666666,53684691650.0,10757890908.0,442.31399999931455,0.0,0.0,32.13000000268221,1.0,all containers
563,1695117352,1.0,383450.0,54081112408.33333,14866335372.666666,447.8230000063777,0.0,0.0,33.19200000166893,1.0,all containers
564,1695117355,1.0,464359.6666666667,54672913925.666664,11486907904.0,445.49300000444055,0.0,0.0,32.538000002503395,1.0,all containers
565,1695117358,1.0,318741.3333333334,53463074787.666664,13647223873.333334,447.2640000022948,0.0,0.0,32.733999997377396,1.0,all containers
566,1695117361,1.0,416330.6666666667,54652741820.666664,13133021474.333332,443.65100000053644,0.0,0.0,31.58100000023842,1.0,all containers
567,1695117364,1.0,394954.3333333334,54204456825.33333,11854770423.666668,455.2450000047684,0.0,0.0,34.583000004291534,1.0,all containers
568,1695117367,1.0,420349.3333333333,48960717516.0,13863028496.000002,395.49600000306964,0.0,0.0,28.868999999016523,1.0,all containers
569,1695117370,1.0,892035.0,454655569.0,453517401.0,12.328000005334616,0.0,0.0,5.146000001579523,1.0,all containers
570,1695117373,1.0,483645.6666666666,365026791.0,277359172.3333334,5.023000001907349,0.0,0.0,0.04100000113248825,1.0,all containers
571,1695117376,1.0,495639.0,366869934.3333334,255041521.0,4.538000002503395,0.0,0.0,3.725290298461914e-09,1.0,all containers
572,1695117379,1.0,359983.0,361152478.0,194745149.0,4.062000002712011,0.0,0.0,2.5000000037252903,1.0,all containers
573,1695117382,1.0,880177.3333333333,749401210.6666667,500039332.6666667,13.567999999970198,0.0,0.0,8.52699999511242,1.0,all containers
574,1695117385,1.0,1098529.6666666667,44642541241.0,9822931379.0,371.9510000050068,0.0,0.0,29.792000003159046,1.0,all containers
575,1695117388,1.0,440410.6666666667,54622478473.333336,14567303525.0,444.86500000208616,0.0,0.0,32.62799999862909,1.0,all containers
576,1695117391,1.0,300801.0,54096466862.33333,11537362301.333334,450.5680000036955,0.0,0.0,34.34500000625849,1.0,all containers
577,1695117394,1.0,339921.3333333334,53779772679.666664,13984234625.333334,437.52200000733137,0.0,0.0,30.45099999755621,1.0,all containers
578,1695117397,1.0,543507.3333333334,54790187434.666664,12290709244.333332,446.1140000000596,0.0,0.0,32.70900000631809,1.0,all containers
579,1695117400,1.0,364945.0,53729172299.0,12787121547.666666,442.9530000016093,0.0,0.0,31.598999999463558,1.0,all containers
580,1695117403,1.0,314468.6666666666,54185413668.333336,14019751225.333332,446.1270000040531,0.0,0.0,32.30499999970198,1.0,all containers
581,1695117406,1.0,599550.3333333333,54599629993.666664,11153804661.333332,455.6010000035167,0.0,0.0,34.66100000217557,1.0,all containers
582,1695117409,1.0,333785.3333333334,53456452437.0,15039233648.333334,438.83500000089407,0.0,0.0,30.206999998539686,1.0,all containers
583,1695117412,1.0,437120.0,54642182561.33333,10937999101.0,451.9230000041425,0.0,0.0,33.37200000137091,1.0,all containers
584,1695117415,1.0,501024.3333333333,14769884846.0,5260535462.666667,123.5730000026524,0.0,0.0,12.33900000154972,1.0,all containers
585,1695117418,1.0,558748.3333333334,510515673.6666667,494546941.6666666,5.956000003963709,0.0,0.0,3.725290298461914e-09,1.0,all containers
586,1695117421,1.0,347345.3333333333,366354874.6666666,328448385.3333333,3.5899999998509884,0.0,0.0,0.0,1.0,all containers
587,1695117424,1.0,274926.3333333333,355204902.3333333,257383866.3333333,4.345000006258488,0.0,0.0,0.36000000312924385,1.0,all containers
588,1695117427,1.0,883611.3333333334,844550520.3333334,617062893.3333333,13.010000001639128,0.0,0.0,9.162000000476837,1.0,all containers
589,1695117430,1.0,500544.0,18321693064.0,10213462208.0,91.0950000025332,0.0,0.0,31.0,1.0,all containers
590,1695117433,1.0,373719.6666666667,21511817720.666664,9743021252.333334,103.06100000441074,0.0,0.0,31.79100000113249,1.0,all containers
591,1695117436,1.0,431265.3333333333,21891107034.0,14177130810.0,106.25900000333786,0.0,0.0,33.806000001728535,1.0,all containers
592,1695117439,1.0,483892.0,21997324945.0,11673538793.666668,101.75200000405312,0.0,0.0,30.771000005304813,1.0,all containers
593,1695117442,1.0,412271.6666666667,20970218150.666668,11062260070.0,104.19500000402331,0.0,0.0,32.831999998539686,1.0,all containers
594,1695117445,1.0,351644.0,22038127456.0,13061744844.0,102.52300000190735,0.0,0.0,31.713000003248453,1.0,all containers
595,1695117448,1.0,523324.3333333333,21456192340.666664,12170488287.333334,105.55100000277162,0.0,0.0,32.80399999767542,1.0,all containers
596,1695117451,1.0,404253.6666666666,21488121001.333336,10347943120.0,101.33800000324845,0.0,0.0,30.76800000295043,1.0,all containers
597,1695117454,1.0,386490.0,22031155495.333332,13889572996.0,105.07100000232458,0.0,0.0,33.48600000143051,1.0,all containers
598,1695117457,1.0,481158.6666666666,21312181928.666668,11531911180.0,103.07400000467896,0.0,0.0,31.42400000244379,1.0,all containers
599,1695117460,1.0,630185.0,5251235254.0,2388062555.3333335,23.69600000232458,0.0,0.0,10.992000002413988,1.0,all containers
600,1695117463,1.0,531865.0,407744454.3333333,218417266.0,2.922000005841255,0.0,0.0,0.0,1.0,all containers
601,1695117466,1.0,398378.3333333333,451725121.0,318847579.0,4.052999999374151,0.0,0.0,0.8709999993443489,1.0,all containers
602,1695117469,1.0,412241.6666666667,392347255.0,294213709.0,1.2910000048577785,0.0,0.0,0.0,1.0,all containers
603,1695117472,1.0,635575.0,759726390.3333333,375475565.3333333,13.027000002563,0.0,0.0,9.140000000596046,1.0,all containers
604,1695117475,1.0,590054.6666666667,18879811943.666668,13160879175.666668,96.26799999922514,0.0,0.0,27.720000006258488,1.0,all containers
605,1695117478,1.0,309221.0,24924282963.333336,17997119347.333332,125.1600000038743,0.0,0.0,33.95000000298023,1.0,all containers
606,1695117481,1.0,352699.0,25706315635.0,15578530119.666668,117.76000000536442,0.0,0.0,29.70099999755621,1.0,all containers
607,1695117484,1.0,299966.0,25266808357.666668,18236433560.0,121.87800000235438,0.0,0.0,32.84300000220537,1.0,all containers
608,1695117487,1.0,409623.6666666666,24889253475.666668,16805957785.666668,122.05200000479817,0.0,0.0,32.1600000038743,1.0,all containers
609,1695117490,1.0,833442.6666666666,25752226259.333332,15732222933.0,122.5460000038147,0.0,0.0,31.214999996125698,1.0,all containers
610,1695117493,1.0,265728.3333333333,24756880941.666664,18628697345.333332,120.68400000035763,0.0,0.0,32.14000000059605,1.0,all containers
611,1695117496,1.0,301678.0,25569246209.333336,16973037771.666666,121.83700000494719,0.0,0.0,32.98100000247359,1.0,all containers
612,1695117499,1.0,417005.0,25653224149.666664,16291327363.333332,122.1330000013113,0.0,0.0,32.14600000157952,1.0,all containers
613,1695117502,1.0,296228.3333333333,25101073109.0,18271851191.0,121.07600000500679,0.0,0.0,32.03600000590086,1.0,all containers
614,1695117505,1.0,565232.3333333333,7657164850.333334,4786227347.0,34.97900000214577,0.0,0.0,16.247999995946884,1.0,all containers
615,1695117508,1.0,457417.0,529030725.3333333,237606634.66666666,6.050999999046326,0.0,0.0,7.194000005722046,1.0,all containers
616,1695117511,1.0,315166.0,376020034.3333333,157585630.0,0.7620000094175339,0.0,0.0,0.0,1.0,all containers
617,1695117514,1.0,343207.3333333334,336918026.0,162736322.33333334,1.8819999992847443,0.0,0.0,0.0,1.0,all containers
618,1695117517,1.0,630607.0,464856977.3333334,261207702.6666667,5.376000002026558,0.0,0.0,1.93299999833107,1.0,all containers
619,1695117520,1.0,813627.0,11515362786.0,4338551940.666666,118.99100000411272,0.0,0.0,30.55900000780821,1.0,all containers
620,1695117523,1.0,453390.3333333334,30558718182.0,26180603019.333332,149.054000005126,0.0,0.0,31.11199999600649,1.0,all containers
621,1695117526,1.0,502023.6666666667,31802100206.666664,26247453067.333332,153.4780000001192,0.0,0.0,32.609000004827976,1.0,all containers
622,1695117529,1.0,591390.3333333334,30754975450.666664,25127302640.666664,152.304000005126,0.0,0.0,32.3260000012815,1.0,all containers
623,1695117532,1.0,408138.0,30831888711.666664,26199660748.999996,151.2930000014603,0.0,0.0,31.984000001102686,1.0,all containers
624,1695117535,1.0,360169.0,31209241020.666664,24593218724.333332,149.9890000037849,0.0,0.0,30.901000000536442,1.0,all containers
625,1695117538,1.0,369908.6666666666,30496015790.0,26075285628.666668,152.8800000026822,0.0,0.0,32.858999997377396,1.0,all containers
626,1695117541,1.0,560647.6666666666,31689948315.666664,25965678413.666664,152.0460000038147,0.0,0.0,31.41600000485778,1.0,all containers
627,1695117544,1.0,373080.6666666666,30559810872.666668,26035517997.0,151.56700000166893,0.0,0.0,32.07700000330806,1.0,all containers
628,1695117547,1.0,486574.3333333334,30539201190.666668,25563084435.333336,150.72400000318885,0.0,0.0,31.733999997377396,1.0,all containers
629,1695117550,1.0,592682.0,12325455788.0,9251977436.666666,60.47200000286102,0.0,0.0,17.881000004708767,1.0,all containers
630,1695117553,1.0,519360.3333333334,431029581.0,408773474.6666666,1.8030000030994415,0.0,0.0,0.0,1.0,all containers
631,1695117556,1.0,259983.6666666667,310001466.3333334,275460109.3333333,2.302000004798174,0.0,0.0,1.2019999995827675,1.0,all containers
632,1695117559,1.0,352401.3333333334,352686075.3333333,312235798.6666667,0.023000001907348633,0.0,0.0,0.0,1.0,all containers
633,1695117562,1.0,482812.3333333333,233786964.3333333,347888620.3333334,5.749000001698732,0.0,0.0,7.251000005751848,1.0,all containers
634,1695117565,1.0,902458.3333333334,5980667811.333334,2016772483.6666667,120.77900000289083,0.0,0.0,29.438999999314547,1.0,all containers
635,1695117568,1.0,471366.0,31361824258.333332,34128143790.999996,159.90100000426173,0.0,0.0,31.66500000283122,1.0,all containers
636,1695117571,1.0,576190.3333333333,32685235850.66667,33037921190.0,160.34400000050664,0.0,0.0,31.78999999910593,1.0,all containers
637,1695117574,1.0,440407.0,30833429863.0,34772079366.333336,160.15800000727177,0.0,0.0,32.42300000414252,1.0,all containers
638,1695117577,1.0,498775.3333333334,32904449008.333336,34538332029.0,159.76700000092387,0.0,0.0,31.28599999845028,1.0,all containers
639,1695117580,1.0,373917.3333333334,31686346749.333336,35076731498.0,162.55800000205636,0.0,0.0,32.40100000053644,1.0,all containers
640,1695117583,1.0,455276.3333333333,31501422580.666664,33734476229.0,158.9100000038743,0.0,0.0,30.832000002264977,1.0,all containers
641,1695117586,1.0,364546.6666666667,32491521515.333332,33422814549.666668,161.59100000560284,0.0,0.0,32.909000001847744,1.0,all containers
642,1695117589,1.0,447548.6666666667,31185646827.666664,33801799934.333332,159.6140000000596,0.0,0.0,31.314000003039837,1.0,all containers
643,1695117592,1.0,562678.3333333334,32650550049.0,34380959160.333336,163.23300000280142,0.0,0.0,33.31300000101328,1.0,all containers
644,1695117595,1.0,658348.3333333333,14106282356.0,15463684995.666666,73.04800000414252,0.0,0.0,10.041000001132488,1.0,all containers
645,1695117598,1.0,484479.3333333333,459657819.3333333,262701767.6666667,3.838000003248453,0.0,0.0,0.0,1.0,all containers
646,1695117601,1.0,388629.3333333334,461522669.6666666,238173367.0,1.5610000044107437,0.0,0.0,0.0,1.0,all containers
647,1695117604,1.0,292902.3333333333,390320610.3333334,215876083.0,1.913000002503395,0.0,0.0,3.725290298461914e-09,1.0,all containers
648,1695117607,1.0,445304.0,465311100.0,299426420.6666666,1.3680000007152557,0.0,0.0,0.0,1.0,all containers
649,1695117610,1.0,1270485.0,2310695788.0,1332635358.0,123.65300000458956,0.0,0.0,34.962000001221895,1.0,all containers
650,1695117613,1.0,354089.6666666666,32154143774.333332,41103415314.0,159.6680000051856,0.0,0.0,29.739000000059605,1.0,all containers
651,1695117616,1.0,314963.0,31532397738.666664,41263697543.333336,163.67499999701977,0.0,0.0,32.16100000590086,1.0,all containers
652,1695117619,1.0,399355.3333333334,32078231217.666668,40820013626.66667,159.99200000613928,0.0,0.0,30.296999998390675,1.0,all containers
653,1695117622,1.0,380647.3333333334,31791295096.0,40441616494.0,166.55000000447035,0.0,0.0,33.917000003159046,1.0,all containers
654,1695117625,1.0,309690.0,31722118315.0,41130103365.66667,158.9350000023842,0.0,0.0,29.766000002622604,1.0,all containers
655,1695117628,1.0,362773.6666666667,32112219346.0,41025245066.99999,169.19600000232458,0.0,0.0,35.21999999880791,1.0,all containers
656,1695117631,1.0,358381.3333333333,31534804612.666668,41125707436.0,156.49600000679493,0.0,0.0,28.284000001847744,1.0,all containers
657,1695117634,1.0,570884.6666666667,32062093449.666664,40827054813.666664,166.95500000193715,0.0,0.0,34.31599999964237,1.0,all containers
658,1695117637,1.0,457897.0,31848297808.0,40804597894.333336,160.84400000423193,0.0,0.0,30.565999999642372,1.0,all containers
659,1695117640,1.0,404127.6666666666,19287436682.333332,22515875138.666668,106.87400000169873,0.0,0.0,19.065000005066395,1.0,all containers
660,1695117643,1.0,585298.3333333333,560063669.6666666,491682836.66666675,10.108000002801418,0.0,0.0,9.662999998778105,1.0,all containers
661,1695117646,1.0,835002.3333333333,583590435.0,420956256.0,0.8850000016391277,0.0,0.0,3.725290298461914e-09,1.0,all containers
662,1695117649,1.0,359674.6666666667,439219074.6666666,349876779.3333334,3.5610000044107437,0.0,0.0,5.045000001788139,1.0,all containers
663,1695117652,1.0,339835.0,408625578.0,317941965.3333334,2.212000001221895,0.0,0.0,0.0,1.0,all containers
664,1695117655,1.0,902345.0,2548470920.0,977233778.6666666,77.31600000336766,0.0,0.0,21.55799999833107,1.0,all containers
665,1695117658,1.0,385227.0,31489358928.333336,40575902737.0,163.65000000223517,0.0,0.0,32.88100000470877,1.0,all containers
666,1695117661,1.0,387249.3333333334,32368913557.333332,40900949550.666664,162.10000000149012,0.0,0.0,31.953000001609325,1.0,all containers
667,1695117664,1.0,478267.6666666666,31474744004.333332,41579161667.333336,162.71300000697374,0.0,0.0,32.41099999845028,1.0,all containers
668,1695117667,1.0,310477.3333333333,32067008023.0,41112921458.0,159.46300000324845,0.0,0.0,30.699000000953674,1.0,all containers
