timestamp,bpf_cpu_time_us,package_power,core_power,uncore_power,dram_power,node_type,packge_ratio_package
1695120610,550.3333333333333,35.07500000049671,0.0,0.0,40.75033333400885,1,1.0
1695120613,21262.666666666668,163.58933333307505,0.0,0.0,71.16733333220084,1,1.0
1695120616,27768.0,183.72500000024834,0.0,0.0,75.14500000079472,1,1.0
1695120619,27804.333333333332,168.5666666664183,0.0,0.0,69.04699999839067,1,1.0
1695120622,27787.666666666668,179.45633333300552,0.0,0.0,73.42866666739185,1,1.0
1695120625,27867.0,174.5573333327969,0.0,0.0,71.32433333372076,1,1.0
1695120628,27769.666666666664,182.12400000045696,0.0,0.0,74.17533333351214,1,1.0
1695120631,27980.0,171.56900000075498,0.0,0.0,70.03833333402872,1,1.0
1695120634,27906.333333333332,177.72266666715345,0.0,0.0,72.62199999888738,1,1.0
1695120637,27701.333333333336,177.32200000062585,0.0,0.0,72.2463333333532,1,1.0
1695120640,27760.666666666668,182.96133333196244,0.0,0.0,74.52233333388965,1,1.0
1695120643,9624.333333333334,73.5389999995629,0.0,0.0,43.38366666684548,1,1.0
1695120646,710.0,34.2690000012517,0.0,0.0,39.290999998648964,1,1.0
1695120649,517.0,31.76299999902646,0.0,0.0,38.03900000080466,1,1.0
1695120652,531.6666666666666,31.82766666760047,0.0,0.0,38.03900000080466,1,1.0
1695120655,504.0,31.902333332846563,0.0,0.0,38.0389999995629,1,1.0
1695120658,543.6666666666667,116.56366666778922,0.0,0.0,62.329999999453634,1,1.0
1695120661,27898.666666666668,173.30199999858937,0.0,0.0,71.19733333215117,1,1.0
1695120664,27938.0,185.51333333303532,0.0,0.0,76.07766666760047,1,1.0
1695120667,27891.666666666664,169.22266666715345,0.0,0.0,69.07633333404858,1,1.0
1695120670,27872.0,178.08099999899665,0.0,0.0,72.80466666569312,1,1.0
1695120673,27907.0,173.42666666706404,0.0,0.0,70.78466666738193,1,1.0
1695120676,27832.333333333332,180.04366666823626,0.0,0.0,73.2113333332042,1,1.0
1695120679,27464.666666666668,172.99399999901652,0.0,0.0,69.68466666713357,1,1.0
1695120682,27800.333333333332,181.55966666713357,0.0,0.0,73.74666666612029,1,1.0
1695120685,28038.666666666668,173.08566666642824,0.0,0.0,70.31600000088413,1,1.0
1695120688,19518.666666666668,132.93366666634878,0.0,0.0,60.2273333321015,1,1.0
1695120691,517.6666666666666,34.22433333347241,0.0,0.0,40.914666667580605,1,1.0
1695120694,529.6666666666666,33.59266666571299,0.0,0.0,40.38333333283663,1,1.0
1695120697,507.6666666666667,32.97533333425721,0.0,0.0,40.16800000021855,1,1.0
1695120700,535.3333333333333,33.26566666737199,0.0,0.0,39.242666666706405,1,1.0
1695120703,582.6666666666667,35.06766666596135,0.0,0.0,40.39433333277702,1,1.0
1695120706,4113.666666666667,65.68133333449562,0.0,0.0,50.65633333474398,1,1.0
1695120709,4325.0,66.467666665713,0.0,0.0,50.46799999972185,1,1.0
1695120712,4301.0,66.3496666662395,0.0,0.0,50.3633333320419,1,1.0
1695120715,4281.0,65.15866666659713,0.0,0.0,49.936666667461395,1,1.0
1695120718,4269.666666666666,66.35100000103314,0.0,0.0,50.26366666704416,1,1.0
1695120721,4333.0,67.28333333258827,0.0,0.0,50.84233333170414,1,1.0
1695120724,4275.333333333334,67.48266666630904,0.0,0.0,51.32133333384991,1,1.0
