timestamp,bpf_block_irq,bpf_net_rx_irq,bpf_net_tx_irq,cache_miss,cpu_cycles,cpu_instructions,package_power,core_power,uncore_power,dram_power,node_type,packge_ratio_package
1695115762,0.3333333333333333,197.66666666666669,0.0,281500.0,21719372371.333336,11122286307.0,238.3909999988973,0.0,0.0,147.0379999987781,1,1.0
1695115765,0.6666666666666666,229.33333333333334,0.0,478080.3333333334,22314142677.0,11201510346.333332,236.20499999821186,0.0,0.0,145.3099999986589,1,1.0
1695115768,0.3333333333333333,212.33333333333331,0.0,352136.6666666666,22128431119.666668,11512983208.666666,240.2829999998212,0.0,0.0,147.39800000190735,1,1.0
1695115771,0.6666666666666666,196.33333333333334,0.3333333333333333,367428.6666666666,23858786370.666668,11810687156.333332,237.11300000175834,0.0,0.0,144.88800000026822,1,1.0
1695115774,0.3333333333333333,247.0,0.6666666666666666,404238.3333333334,23838385428.333336,11704760499.666666,239.3969999998808,0.0,0.0,147.12800000235438,1,1.0
1695115777,0.6666666666666666,200.66666666666666,0.3333333333333333,473446.0,23053105619.333332,11441193370.0,238.32499999925494,0.0,0.0,146.4349999986589,1,1.0
1695115780,0.3333333333333333,201.33333333333331,0.3333333333333333,508014.3333333333,22628464991.333332,10914393216.333334,239.4670000001788,0.0,0.0,146.6359999962151,1,1.0
1695115783,0.3333333333333333,251.66666666666666,0.0,352760.6666666666,22457359417.666664,11240958080.0,238.45700000226498,0.0,0.0,145.97400000318885,1,1.0
1695115786,0.6666666666666666,303.6666666666667,1.0,649610.0,2176136842.0,1647598859.3333335,106.222999997437,0.0,0.0,119.38899999856949,1,1.0
1695115789,0.3333333333333333,321.33333333333337,0.3333333333333333,850608.0,504024786.3333333,522018499.3333333,97.8640000000596,0.0,0.0,118.86199999973178,1,1.0
1695115792,0.6666666666666666,199.33333333333331,0.0,339486.3333333334,330233904.0,301100894.6666667,94.13100000098348,0.0,0.0,114.1169999986887,1,1.0
1695115795,0.3333333333333333,230.33333333333331,0.0,254133.0,363637223.6666666,242832212.0,93.24999999627471,0.0,0.0,114.11700000241399,1,1.0
1695115798,0.6666666666666666,343.0,0.3333333333333333,846723.0,839643329.3333333,744738425.6666666,103.87300000339746,0.0,0.0,123.62899999693036,1,1.0
1695115801,0.3333333333333333,216.0,0.0,503052.0,18959592263.333336,10350860314.333332,191.61800000071526,0.0,0.0,145.42700000107288,1,1.0
1695115804,0.6666666666666666,236.66666666666669,0.6666666666666666,341955.3333333334,20194799755.333336,10538572349.666668,196.59099999815226,0.0,0.0,147.152000002563,1,1.0
1695115807,0.3333333333333333,208.0,0.0,566221.3333333334,21981620872.0,12779663714.333332,197.09400000050664,0.0,0.0,146.10199999809265,1,1.0
1695115810,0.6666666666666666,198.0,0.6666666666666666,420791.3333333334,21692348819.666668,10486786486.0,195.5219999998808,0.0,0.0,146.20600000023842,1,1.0
1695115813,0.3333333333333333,255.33333333333334,0.0,309247.0,21525728798.333336,11358376513.666668,194.12999999895692,0.0,0.0,145.20199999958277,1,1.0
1695115816,0.6666666666666666,238.0,0.6666666666666666,400545.6666666666,22195672493.333332,12016566374.0,196.55300000309944,0.0,0.0,146.49100000411272,1,1.0
1695115819,0.3333333333333333,207.33333333333331,0.6666666666666666,521882.3333333334,21489485866.333332,11318298915.666666,196.20999999716878,0.0,0.0,146.09399999678135,1,1.0
1695115822,0.6666666666666666,185.33333333333331,0.0,524850.6666666666,21756833010.333332,10498989428.666668,197.4539999999106,0.0,0.0,146.54200000315905,1,1.0
1695115825,0.3333333333333333,250.33333333333331,0.3333333333333333,350936.0,21268313612.0,12878590478.666668,193.4589999988675,0.0,0.0,145.5379999987781,1,1.0
1695115828,0.6666666666666666,194.66666666666666,0.0,501291.0,21156824187.666668,10295124876.0,199.88700000196695,0.0,0.0,147.79299999773502,1,1.0
1695115831,0.3333333333333333,259.3333333333333,1.0,795374.3333333334,3073111802.666667,1576081701.6666665,105.03200000151992,0.0,0.0,123.91700000315905,1,1.0
1695115834,0.6666666666666666,380.0,0.3333333333333333,433989.3333333334,468344456.3333333,206311100.6666667,97.18699999898672,0.0,0.0,120.61799999698997,1,1.0
1695115837,0.3333333333333333,206.0,0.0,485971.3333333334,473460704.6666667,183060386.0,94.54399999976158,0.0,0.0,114.11700000241399,1,1.0
1695115840,0.6666666666666666,178.66666666666669,0.3333333333333333,399289.3333333334,370300988.3333334,185794813.6666667,94.0109999999404,0.0,0.0,114.1169999986887,1,1.0
1695115843,0.3333333333333333,366.0,0.0,1006470.6666666666,1071253207.0,601297551.6666667,106.94899999722838,0.0,0.0,123.31100000068545,1,1.0
1695115846,0.6666666666666666,294.6666666666667,0.6666666666666666,1133957.3333333335,22154528354.333336,14727113992.333332,204.78900000452995,0.0,0.0,146.02699999511242,1,1.0
1695115849,0.3333333333333333,187.66666666666666,0.3333333333333333,648812.6666666666,24573742999.333336,15269310694.0,217.5109999999404,0.0,0.0,146.32200000435114,1,1.0
1695115852,0.6666666666666666,212.66666666666669,0.3333333333333333,441877.0,25975847382.333336,16188215736.333332,215.82199999690056,0.0,0.0,146.4670000001788,1,1.0
1695115855,0.3333333333333333,229.33333333333334,0.3333333333333333,441261.3333333334,24913759956.333336,16297900415.0,213.9940000027418,0.0,0.0,145.45300000160933,1,1.0
1695115858,0.6666666666666666,206.66666666666666,0.0,507213.0,24330454128.0,15207558651.666668,218.3319999985397,0.0,0.0,147.38199999928474,1,1.0
1695115861,0.3333333333333333,189.66666666666669,0.6666666666666666,422678.3333333334,26416893006.333336,16259412850.666668,214.2069999985397,0.0,0.0,145.2829999998212,1,1.0
1695115864,0.6666666666666666,235.0,0.3333333333333333,353618.3333333334,23976477307.333332,16147733786.333332,215.82400000095367,0.0,0.0,146.97699999809265,1,1.0
1695115867,0.3333333333333333,200.33333333333334,0.3333333333333333,459732.3333333334,25657061943.0,15441640498.666666,214.85799999907613,0.0,0.0,145.8559999987483,1,1.0
1695115870,0.6666666666666666,211.0,0.3333333333333333,533238.6666666667,25569559458.666664,16025099418.333332,216.5160000026226,0.0,0.0,146.2280000001192,1,1.0
1695115873,0.3333333333333333,225.0,0.3333333333333333,434584.3333333334,23918668901.0,16355944980.333334,214.0549999959767,0.0,0.0,145.64200000092387,1,1.0
1695115876,0.6666666666666666,302.0,1.0,498984.3333333334,5862990805.666666,3655806758.666667,113.04200000315905,0.0,0.0,114.64200000092387,1,1.0
1695115879,0.3333333333333333,363.3333333333333,0.0,477640.6666666667,668173057.6666667,401119528.3333334,96.91499999910593,0.0,0.0,118.39600000157952,1,1.0
1695115882,0.6666666666666666,185.33333333333334,0.0,304301.3333333334,446159259.0,179419450.33333334,93.7470000013709,0.0,0.0,114.1169999986887,1,1.0
1695115885,0.3333333333333333,228.33333333333334,0.3333333333333333,389649.3333333333,419713521.6666667,138550312.3333333,94.78899999707937,0.0,0.0,116.52600000053644,1,1.0
1695115888,0.6666666666666666,336.66666666666663,0.3333333333333333,671380.0,830066121.0,367762212.0,102.49000000208616,0.0,0.0,122.21399999782443,1,1.0
1695115891,0.3333333333333333,234.66666666666666,0.3333333333333333,1154593.6666666667,23721035943.666668,16771386649.666668,225.16399999707937,0.0,0.0,145.0050000026822,1,1.0
1695115894,0.6666666666666666,261.6666666666667,0.6666666666666666,812178.3333333334,29614994268.666664,24923944261.333332,250.05900000035763,0.0,0.0,146.7069999985397,1,1.0
1695115897,0.3333333333333333,175.0,0.0,843118.3333333333,32062710369.333336,22319066092.666668,249.64500000327826,0.0,0.0,145.86499999836087,1,1.0
1695115900,0.6666666666666666,208.0,0.6666666666666666,1018755.6666666667,30858363199.666668,24732041832.0,251.0139999985695,0.0,0.0,146.08300000429153,1,1.0
1695115903,0.3333333333333333,266.66666666666663,0.0,967709.0,30735200178.666664,22874673915.333332,250.5570000037551,0.0,0.0,146.2689999975264,1,1.0
1695115906,0.6666666666666666,267.3333333333333,0.3333333333333333,798500.3333333333,32160996153.0,24082877890.0,252.09599999710917,0.0,0.0,146.95800000056624,1,1.0
1695115909,0.3333333333333333,191.0,0.3333333333333333,971226.3333333333,29726393484.333336,23389012701.666664,250.9459999985993,0.0,0.0,145.67099999636412,1,1.0
1695115912,0.3333333333333333,201.33333333333334,0.3333333333333333,775229.3333333333,32159418512.666668,23970456952.666668,251.1279999986291,0.0,0.0,146.60000000149012,1,1.0
1695115915,0.6666666666666666,243.33333333333334,0.6666666666666666,834146.0,30851967305.333336,22833988008.666664,248.08100000023842,0.0,0.0,145.0730000026524,1,1.0
1695115918,0.3333333333333333,202.33333333333331,0.3333333333333333,901680.0,30258549434.666664,24387948552.0,252.867000002414,0.0,0.0,147.4510000012815,1,1.0
1695115921,0.6666666666666666,238.66666666666666,1.3333333333333333,830232.0,10814917354.333332,6188846804.0,143.8749999962747,0.0,0.0,128.1739999949932,1,1.0
1695115924,0.3333333333333333,488.3333333333333,0.0,405720.6666666666,391794249.6666666,293587751.6666667,94.86900000274181,0.0,0.0,114.55700000375509,1,1.0
1695115927,0.6666666666666666,194.66666666666669,0.3333333333333333,375910.3333333334,235108893.6666667,260739638.3333333,93.0109999999404,0.0,0.0,114.1169999986887,1,1.0
1695115930,0.3333333333333333,216.0,0.3333333333333333,429961.6666666666,268391539.0,332287585.0,95.82999999821186,0.0,0.0,115.0109999999404,1,1.0
1695115933,0.6666666666666666,331.0,0.0,560710.6666666667,329464673.3333334,378467699.6666666,99.94600000232458,0.0,0.0,121.06000000238419,1,1.0
1695115936,0.3333333333333333,342.66666666666663,0.3333333333333333,1589537.6666666665,23181641207.666668,22105008226.0,229.5190000012517,0.0,0.0,146.49599999934435,1,1.0
1695115939,0.6666666666666666,174.0,0.3333333333333333,1884599.0,31703324498.666668,30293935192.666664,262.0659999996424,0.0,0.0,145.0570000000298,1,1.0
1695115942,0.3333333333333333,216.0,0.0,1603451.3333333333,32839748325.0,31043342295.333332,266.8660000041127,0.0,0.0,148.2119999974966,1,1.0
1695115945,0.6666666666666666,211.66666666666666,0.6666666666666666,1290953.6666666665,30747088045.333336,29616839138.666664,260.2859999984503,0.0,0.0,145.24100000038743,1,1.0
1695115948,0.3333333333333333,214.33333333333334,0.0,1346767.0,32848199957.666668,31125596086.0,265.1440000012517,0.0,0.0,147.52300000190735,1,1.0
1695115951,0.6666666666666666,190.0,0.0,1529563.3333333335,31675233965.0,30003639491.999996,264.24299999698997,0.0,0.0,146.66200000047684,1,1.0
1695115954,0.3333333333333333,262.33333333333337,0.3333333333333333,1372373.0,31414882785.333332,30574718495.333332,263.56699999794364,0.0,0.0,146.9759999960661,1,1.0
1695115957,0.6666666666666666,189.0,0.6666666666666666,1262821.0,32880225158.333332,30746452620.666668,262.95500000193715,0.0,0.0,146.4670000001788,1,1.0
1695115960,0.3333333333333333,181.66666666666666,0.3333333333333333,1329884.6666666667,30907406633.666664,29742163266.0,264.9159999974072,0.0,0.0,146.1440000012517,1,1.0
1695115963,0.6666666666666666,280.6666666666667,0.3333333333333333,1444629.6666666667,32633037484.0,31716866069.666664,262.37600000202656,0.0,0.0,145.8449999988079,1,1.0
1695115966,0.3333333333333333,256.6666666666667,1.3333333333333333,941269.0,13272842282.5,11475770015.666668,171.62999999895692,0.0,0.0,126.73300000280142,1,1.0
1695115969,0.6666666666666666,535.0,0.3333333333333333,499303.0,465027520.0,342969721.3333334,96.89700000360608,0.0,0.0,120.8859999999404,1,1.0
1695115972,0.3333333333333333,169.66666666666669,0.3333333333333333,359127.0,385117913.6666667,148410301.66666666,95.76299999654293,0.0,0.0,114.97999999672174,1,1.0
1695115975,0.6666666666666666,253.66666666666669,0.3333333333333333,272757.6666666667,366850139.3333334,166138478.0,94.65900000184774,0.0,0.0,114.22800000011921,1,1.0
1695115978,0.3333333333333333,255.66666666666669,0.3333333333333333,403630.3333333334,447286451.3333334,267009924.3333333,97.21400000154972,0.0,0.0,116.17600000277162,1,1.0
1695115981,0.3333333333333333,272.33333333333337,0.0,1033657.6666666667,2337596151.0,950651632.0,234.6030000001192,0.0,0.0,147.12700000032783,1,1.0
1695115984,0.3333333333333333,212.0,0.3333333333333333,1627636.0,32525230183.0,35189563748.66667,271.9789999984205,0.0,0.0,149.11499999836087,1,1.0
1695115987,0.6666666666666666,227.66666666666669,0.3333333333333333,1689222.6666666667,31418320728.666668,36101616255.0,261.7750000022352,0.0,0.0,143.6090000011027,1,1.0
1695115990,0.3333333333333333,192.33333333333334,0.6666666666666666,1635746.0,31769232966.666664,35805741370.33333,272.5459999963641,0.0,0.0,149.14499999955297,1,1.0
1695115993,0.6666666666666666,252.0,0.0,1827849.3333333333,32433732593.0,35396826418.0,266.72900000214577,0.0,0.0,146.50600000098348,1,1.0
1695115996,0.3333333333333333,237.0,0.6666666666666666,1593623.6666666667,30990163573.666668,36117439883.333336,270.44699999690056,0.0,0.0,147.79699999839067,1,1.0
1695115999,0.6666666666666666,209.33333333333331,0.0,1694757.3333333335,32411308090.666668,35394898561.666664,265.71600000187755,0.0,0.0,145.242000002414,1,1.0
1695116002,0.3333333333333333,189.33333333333331,0.6666666666666666,1705158.6666666667,31502804651.333332,36336940309.666664,272.6030000001192,0.0,0.0,149.3939999975264,1,1.0
1695116005,0.6666666666666666,258.0,0.0,1604184.6666666665,31693084643.333332,35154459482.33333,264.5549999959767,0.0,0.0,144.70499999821186,1,1.0
1695116008,0.3333333333333333,191.66666666666666,0.6666666666666666,1652105.0,32519453566.666664,36051413614.333336,272.8230000063777,0.0,0.0,149.34800000488758,1,1.0
1695116011,0.6666666666666666,269.6666666666667,1.6666666666666667,1202399.3333333333,16486218873.666668,17041647038.0,192.21399999782443,0.0,0.0,131.72399999946356,1,1.0
1695116014,0.3333333333333333,582.0,0.0,575230.0,453777760.3333334,254206689.66666666,95.85500000044703,0.0,0.0,114.1169999986887,1,1.0
1695116017,0.6666666666666666,223.66666666666669,0.3333333333333333,419730.0,284861050.6666667,192908137.0,94.11099999770522,0.0,0.0,114.1169999986887,1,1.0
1695116020,0.3333333333333333,168.33333333333331,0.3333333333333333,246731.66666666666,303844711.6666666,135855301.0,95.27500000223517,0.0,0.0,117.4700000025332,1,1.0
1695116023,0.6666666666666666,365.0,0.0,766478.3333333333,513916759.6666667,335274721.6666666,97.9050000011921,0.0,0.0,118.01499999687076,1,1.0
1695116026,0.0,289.0,0.0,1006147.6666666667,2801316631.6666665,779593113.3333334,219.11299999803305,0.0,0.0,148.67599999904633,1,1.0
1695116029,0.6666666666666666,221.66666666666666,0.0,1980924.6666666665,32283161707.0,34804731410.666664,264.40599999949336,0.0,0.0,144.4210000038147,1,1.0
1695116032,0.3333333333333333,174.33333333333334,0.3333333333333333,1702826.0,31499381522.333332,36076068421.333336,269.97199999913573,0.0,0.0,147.98799999803305,1,1.0
1695116035,0.3333333333333333,259.0,0.0,1572422.0,31837702236.666668,35763339675.666664,268.1460000015795,0.0,0.0,146.527000002563,1,1.0
1695116038,0.6666666666666666,179.33333333333334,0.6666666666666666,1596961.9999999998,32391631594.0,35628746291.99999,270.44199999794364,0.0,0.0,147.6549999974668,1,1.0
1695116041,0.3333333333333333,215.66666666666669,0.3333333333333333,1740493.0,31233038569.0,36108080570.33333,266.33000000193715,0.0,0.0,145.8560000024736,1,1.0
1695116044,0.6666666666666666,245.00000000000003,0.0,1606487.6666666665,32222264286.333336,35229412332.333336,272.37099999934435,0.0,0.0,149.02499999850988,1,1.0
1695116047,0.3333333333333333,195.33333333333334,0.3333333333333333,1858779.6666666665,31463309695.666664,36521876052.0,265.45800000056624,0.0,0.0,145.402000002563,1,1.0
1695116050,0.6666666666666666,202.0,0.0,1454206.6666666665,31608828992.0,35254720675.333336,272.77300000190735,0.0,0.0,148.9509999975562,1,1.0
1695116053,0.3333333333333333,238.0,0.6666666666666666,1641820.0,32572890563.333336,36332134514.666664,265.1499999985099,0.0,0.0,144.47999999672174,1,1.0
1695116056,0.6666666666666666,290.3333333333333,0.3333333333333333,1206474.0,20306650057.333332,20091535385.666668,215.7470000013709,0.0,0.0,138.3340000025928,1,1.0
1695116059,0.3333333333333333,571.0,1.3333333333333333,512492.3333333333,615072763.3333334,320318342.3333334,98.125,0.0,0.0,120.19199999794364,1,1.0
1695116062,0.6666666666666666,212.0,0.3333333333333333,262576.3333333333,504759300.3333334,286124837.0,96.54399999603629,0.0,0.0,118.46000000089407,1,1.0
1695116065,0.3333333333333333,215.66666666666669,0.3333333333333333,306923.3333333334,476658894.6666667,341278588.6666667,93.46400000154972,0.0,0.0,114.1169999986887,1,1.0
1695116068,0.6666666666666666,262.3333333333333,0.0,292642.6666666667,403359144.6666667,288968966.6666666,96.4269999973476,0.0,0.0,117.14200000464916,1,1.0
1695116071,0.3333333333333333,319.6666666666667,0.6666666666666666,948976.0,3514477753.0,1877716658.3333335,135.2690000012517,0.0,0.0,133.65599999576807,1,1.0
1695116074,0.6666666666666666,264.0,0.3333333333333333,344839.3333333334,25246221703.0,13414632367.333332,228.5490000024438,0.0,0.0,146.85100000351667,1,1.0
1695116077,0.3333333333333333,183.0,0.0,457378.0,24638177180.666664,13639833188.666668,228.2829999998212,0.0,0.0,146.50099999830127,1,1.0
1695116080,0.6666666666666666,227.33333333333334,0.3333333333333333,403395.6666666667,24928464263.333332,14769621179.0,225.33100000023842,0.0,0.0,145.5540000014007,1,1.0
1695116083,0.3333333333333333,244.0,0.3333333333333333,550730.0,24918268148.666668,13920782133.0,227.65999999642372,0.0,0.0,145.5190000012517,1,1.0
1695116086,0.6666666666666666,283.6666666666667,0.6666666666666666,491289.6666666667,24245216698.0,13364775357.333332,230.37800000235438,0.0,0.0,147.79699999839067,1,1.0
1695116089,0.3333333333333333,173.66666666666666,0.3333333333333333,406690.6666666666,24820625541.333336,14902830355.333332,224.4780000001192,0.0,0.0,144.61199999973178,1,1.0
1695116092,0.6666666666666666,221.0,0.3333333333333333,497481.0,25145171990.333332,13919893812.333334,228.4840000011027,0.0,0.0,146.43099999800324,1,1.0
1695116095,0.3333333333333333,211.66666666666669,0.3333333333333333,362798.6666666667,25452433435.666664,13112424887.666668,225.59699999913573,0.0,0.0,145.60000000149012,1,1.0
1695116098,0.6666666666666666,219.66666666666666,0.6666666666666666,497786.0,24695623298.0,14774196774.0,229.7039999999106,0.0,0.0,147.25999999791384,1,1.0
1695116101,0.3333333333333333,181.33333333333331,0.0,447457.6666666667,20654321509.0,11032956212.0,197.89599999785423,0.0,0.0,137.3449999988079,1,1.0
1695116104,0.6666666666666666,308.66666666666663,1.6666666666666667,473502.0,598261921.5333333,322111006.0,99.15399999916553,0.0,0.0,122.11500000208616,1,1.0
1695116107,0.3333333333333333,314.33333333333337,0.3333333333333333,472435.0,533806386.6666667,359282068.0,95.34200000017881,0.0,0.0,115.14699999988079,1,1.0
1695116110,0.6666666666666666,227.33333333333334,0.3333333333333333,247363.3333333333,342517377.0,249450091.66666666,94.54500000178814,0.0,0.0,114.11700000241399,1,1.0
1695116113,0.3333333333333333,195.33333333333331,0.0,186339.0,329468396.6666667,226363102.3333333,93.93100000172853,0.0,0.0,114.1169999986887,1,1.0
1695116116,0.6666666666666666,473.0,0.3333333333333333,833169.0,3028934872.0,1539848169.0,139.51799999922514,0.0,0.0,132.910000000149,1,1.0
1695116119,0.3333333333333333,156.66666666666666,0.3333333333333333,443176.3333333334,31457175985.333336,20763759638.0,266.4319999963045,0.0,0.0,144.5869999974966,1,1.0
1695116122,0.6666666666666666,228.0,0.3333333333333333,492489.6666666666,31764965632.333336,20557617955.666668,270.30000000074506,0.0,0.0,146.0160000026226,1,1.0
1695116125,0.3333333333333333,189.66666666666669,0.3333333333333333,433113.3333333334,31343235642.333336,21020336708.666668,271.0380000025034,0.0,0.0,146.14299999922514,1,1.0
1695116128,0.6666666666666666,238.66666666666666,0.3333333333333333,577008.0,31922131508.0,21043280738.0,273.92799999937415,0.0,0.0,148.0080000013113,1,1.0
1695116131,0.3333333333333333,177.33333333333331,0.0,429868.3333333334,31508487782.333336,20627329639.333332,268.6909999996424,0.0,0.0,144.70600000023842,1,1.0
1695116134,0.6666666666666666,259.0,0.3333333333333333,490421.3333333334,30722227668.333336,20664246718.666664,272.4530000016093,0.0,0.0,146.9699999988079,1,1.0
1695116137,0.3333333333333333,206.66666666666666,0.0,506499.6666666666,31570563134.666664,20801969290.0,271.6140000000596,0.0,0.0,146.12000000104308,1,1.0
1695116140,0.6666666666666666,194.33333333333334,0.3333333333333333,446528.6666666666,31796748684.333332,20811534746.666668,271.4830000028014,0.0,0.0,146.25399999693036,1,1.0
1695116143,0.3333333333333333,247.33333333333334,0.3333333333333333,554557.6666666666,31746172717.0,20951171301.0,272.527999997139,0.0,0.0,145.60800000280142,1,1.0
1695116146,0.6666666666666666,280.6666666666667,0.3333333333333333,865922.3333333334,27133967042.0,18326912459.666668,248.57800000160933,0.0,0.0,144.39599999785423,1,1.0
1695116149,0.3333333333333333,220.0,1.6666666666666667,496025.0,439989453.3333333,267368306.6666667,95.25199999660254,0.0,0.0,114.11700000241399,1,1.0
1695116152,0.6666666666666666,393.33333333333337,0.3333333333333333,325875.6666666666,366561731.6666667,233483500.0,96.47500000149012,0.0,0.0,118.09699999913573,1,1.0
1695116155,0.3333333333333333,199.0,0.3333333333333333,237484.0,303273387.0,170288062.0,93.80200000107288,0.0,0.0,114.1169999986887,1,1.0
1695116158,0.6666666666666666,248.33333333333331,0.3333333333333333,275702.3333333333,389073449.0,202393951.0,96.6410000026226,0.0,0.0,118.57800000160933,1,1.0
1695116161,0.3333333333333333,306.3333333333333,0.3333333333333333,931438.3333333334,3154862508.333333,1502521076.6666665,138.5109999962151,0.0,0.0,124.12299999967217,1,1.0
1695116164,0.3333333333333333,267.33333333333337,0.0,782993.0,42672816558.33333,32826824273.0,354.6039999984205,0.0,0.0,146.41100000217557,1,1.0
1695116167,0.6666666666666666,184.33333333333331,0.6666666666666666,812150.3333333333,42539503349.333336,33699050006.0,353.4190000034869,0.0,0.0,145.96899999678135,1,1.0
1695116170,0.3333333333333333,237.0,0.3333333333333333,827438.3333333333,42417820679.0,32452572721.0,355.02599999681115,0.0,0.0,146.7960000038147,1,1.0
1695116173,0.6666666666666666,216.66666666666669,0.0,852050.3333333333,42583510135.33333,31984890161.000004,352.0329999998212,0.0,0.0,144.84899999946356,1,1.0
