timestamp,bpf_block_irq,bpf_cpu_time_us,bpf_net_rx_irq,bpf_net_tx_irq,package_power,core_power,uncore_power,dram_power,node_type,packge_ratio_package
1695115708,0.3333333333333333,568.0,391.6666666666667,0.6666666666666666,105.66699999943376,0.0,0.0,126.66100000217557,1,1.0
1695115711,0.6666666666666666,1481.3333333333333,160.66666666666669,0.0,214.10099999979138,0.0,0.0,145.96699999645352,1,1.0
1695115714,0.3333333333333333,1488.6666666666665,271.3333333333333,0.6666666666666666,220.22600000351667,0.0,0.0,148.0650000050664,1,1.0
1695115717,0.6666666666666666,1507.0,197.0,0.0,214.66799999773502,0.0,0.0,144.66499999538064,1,1.0
1695115720,0.3333333333333333,1448.0,244.33333333333334,0.6666666666666666,219.37900000065565,0.0,0.0,147.61199999973178,1,1.0
1695115723,0.6666666666666666,1524.6666666666665,231.33333333333334,0.3333333333333333,218.3149999976158,0.0,0.0,145.9780000001192,1,1.0
1695115726,0.3333333333333333,1477.0,272.0,0.0,219.1190000027418,0.0,0.0,147.62399999797344,1,1.0
1695115729,0.6666666666666666,1531.0,213.66666666666666,0.3333333333333333,215.97100000083447,0.0,0.0,144.75100000575185,1,1.0
1695115732,0.3333333333333333,1471.3333333333333,199.33333333333334,0.0,218.0329999960959,0.0,0.0,147.47199999913573,1,1.0
1695115735,0.6666666666666666,1488.6666666666665,244.66666666666666,0.3333333333333333,217.31600000336766,0.0,0.0,145.98000000044703,1,1.0
1695115738,0.3333333333333333,1505.0,184.66666666666669,0.3333333333333333,218.35700000077486,0.0,0.0,146.73899999633431,1,1.0
1695115741,0.6666666666666666,581.6666666666667,270.3333333333333,1.0,100.87999999523163,0.0,0.0,122.21500000357628,1,1.0
1695115744,0.3333333333333333,485.0,347.6666666666667,0.6666666666666666,94.77600000053644,0.0,0.0,114.1169999986887,1,1.0
1695115747,0.6666666666666666,519.3333333333334,215.33333333333334,0.0,94.5160000026226,0.0,0.0,114.1169999986887,1,1.0
1695115750,0.3333333333333333,514.3333333333334,201.0,0.3333333333333333,94.95699999853969,0.0,0.0,114.15400000289083,1,1.0
1695115753,0.6666666666666666,568.6666666666667,365.66666666666663,0.0,102.48699999973178,0.0,0.0,121.72499999776483,1,1.0
1695115756,0.3333333333333333,2336.666666666667,292.0,0.0,233.03200000151992,0.0,0.0,147.57500000298023,1,1.0
1695115759,0.6666666666666666,2453.666666666667,212.66666666666669,0.6666666666666666,234.69200000166893,0.0,0.0,144.78199999779463,1,1.0
1695115762,0.3333333333333333,2396.3333333333335,197.66666666666669,0.0,238.3909999988973,0.0,0.0,147.0379999987781,1,1.0
1695115765,0.6666666666666666,2439.666666666667,229.33333333333334,0.0,236.20499999821186,0.0,0.0,145.3099999986589,1,1.0
1695115768,0.3333333333333333,2433.3333333333335,212.33333333333331,0.0,240.2829999998212,0.0,0.0,147.39800000190735,1,1.0
1695115771,0.6666666666666666,2484.0,196.33333333333334,0.3333333333333333,237.11300000175834,0.0,0.0,144.88800000026822,1,1.0
1695115774,0.3333333333333333,2448.6666666666665,247.0,0.6666666666666666,239.3969999998808,0.0,0.0,147.12800000235438,1,1.0
1695115777,0.6666666666666666,2424.3333333333335,200.66666666666666,0.3333333333333333,238.32499999925494,0.0,0.0,146.4349999986589,1,1.0
1695115780,0.3333333333333333,2476.0,201.33333333333331,0.3333333333333333,239.4670000001788,0.0,0.0,146.6359999962151,1,1.0
1695115783,0.3333333333333333,2448.6666666666665,251.66666666666666,0.0,238.45700000226498,0.0,0.0,145.97400000318885,1,1.0
1695115786,0.6666666666666666,679.0,303.6666666666667,1.0,106.222999997437,0.0,0.0,119.38899999856949,1,1.0
1695115789,0.3333333333333333,642.0,321.33333333333337,0.3333333333333333,97.8640000000596,0.0,0.0,118.86199999973178,1,1.0
1695115792,0.6666666666666666,518.0,199.33333333333331,0.0,94.13100000098348,0.0,0.0,114.1169999986887,1,1.0
1695115795,0.3333333333333333,489.0,230.33333333333331,0.0,93.24999999627471,0.0,0.0,114.11700000241399,1,1.0
1695115798,0.6666666666666666,576.6666666666666,343.0,0.3333333333333333,103.87300000339746,0.0,0.0,123.62899999693036,1,1.0
1695115801,0.3333333333333333,4014.666666666667,216.0,0.0,191.61800000071526,0.0,0.0,145.42700000107288,1,1.0
1695115804,0.6666666666666666,4279.666666666667,236.66666666666669,0.6666666666666666,196.59099999815226,0.0,0.0,147.152000002563,1,1.0
1695115807,0.3333333333333333,4373.666666666667,208.0,0.0,197.09400000050664,0.0,0.0,146.10199999809265,1,1.0
1695115810,0.6666666666666666,4284.333333333333,198.0,0.6666666666666666,195.5219999998808,0.0,0.0,146.20600000023842,1,1.0
1695115813,0.3333333333333333,4283.666666666667,255.33333333333334,0.0,194.12999999895692,0.0,0.0,145.20199999958277,1,1.0
1695115816,0.6666666666666666,4294.666666666666,238.0,0.6666666666666666,196.55300000309944,0.0,0.0,146.49100000411272,1,1.0
1695115819,0.3333333333333333,4348.333333333334,207.33333333333331,0.6666666666666666,196.20999999716878,0.0,0.0,146.09399999678135,1,1.0
1695115822,0.6666666666666666,4345.666666666667,185.33333333333331,0.0,197.4539999999106,0.0,0.0,146.54200000315905,1,1.0
1695115825,0.3333333333333333,4258.0,250.33333333333331,0.3333333333333333,193.4589999988675,0.0,0.0,145.5379999987781,1,1.0
1695115828,0.6666666666666666,4312.0,194.66666666666666,0.0,199.88700000196695,0.0,0.0,147.79299999773502,1,1.0
1695115831,0.3333333333333333,884.0,259.3333333333333,1.0,105.03200000151992,0.0,0.0,123.91700000315905,1,1.0
1695115834,0.6666666666666666,495.0,380.0,0.3333333333333333,97.18699999898672,0.0,0.0,120.61799999698997,1,1.0
1695115837,0.3333333333333333,538.6666666666666,206.0,0.0,94.54399999976158,0.0,0.0,114.11700000241399,1,1.0
1695115840,0.6666666666666666,516.3333333333334,178.66666666666669,0.3333333333333333,94.0109999999404,0.0,0.0,114.1169999986887,1,1.0
1695115843,0.3333333333333333,613.3333333333334,366.0,0.0,106.94899999722838,0.0,0.0,123.31100000068545,1,1.0
1695115846,0.6666666666666666,7101.333333333334,294.6666666666667,0.6666666666666666,204.78900000452995,0.0,0.0,146.02699999511242,1,1.0
1695115849,0.3333333333333333,8059.333333333333,187.66666666666666,0.3333333333333333,217.5109999999404,0.0,0.0,146.32200000435114,1,1.0
1695115852,0.6666666666666666,8057.333333333334,212.66666666666669,0.3333333333333333,215.82199999690056,0.0,0.0,146.4670000001788,1,1.0
1695115855,0.3333333333333333,8022.333333333333,229.33333333333334,0.3333333333333333,213.9940000027418,0.0,0.0,145.45300000160933,1,1.0
1695115858,0.6666666666666666,8080.333333333333,206.66666666666666,0.0,218.3319999985397,0.0,0.0,147.38199999928474,1,1.0
1695115861,0.3333333333333333,8066.999999999999,189.66666666666669,0.6666666666666666,214.2069999985397,0.0,0.0,145.2829999998212,1,1.0
1695115864,0.6666666666666666,8023.666666666667,235.0,0.3333333333333333,215.82400000095367,0.0,0.0,146.97699999809265,1,1.0
1695115867,0.3333333333333333,8073.0,200.33333333333334,0.3333333333333333,214.85799999907613,0.0,0.0,145.8559999987483,1,1.0
1695115870,0.6666666666666666,8041.666666666667,211.0,0.3333333333333333,216.5160000026226,0.0,0.0,146.2280000001192,1,1.0
1695115873,0.3333333333333333,8061.333333333334,225.0,0.3333333333333333,214.0549999959767,0.0,0.0,145.64200000092387,1,1.0
1695115876,0.6666666666666666,1762.6666666666667,302.0,1.0,113.04200000315905,0.0,0.0,114.64200000092387,1,1.0
1695115879,0.3333333333333333,492.0,363.3333333333333,0.0,96.91499999910593,0.0,0.0,118.39600000157952,1,1.0
1695115882,0.6666666666666666,516.3333333333334,185.33333333333334,0.0,93.7470000013709,0.0,0.0,114.1169999986887,1,1.0
1695115885,0.3333333333333333,535.3333333333333,228.33333333333334,0.3333333333333333,94.78899999707937,0.0,0.0,116.52600000053644,1,1.0
1695115888,0.6666666666666666,588.0,336.66666666666663,0.3333333333333333,102.49000000208616,0.0,0.0,122.21399999782443,1,1.0
1695115891,0.3333333333333333,11206.0,234.66666666666666,0.3333333333333333,225.16399999707937,0.0,0.0,145.0050000026822,1,1.0
1695115894,0.6666666666666666,14555.666666666666,261.6666666666667,0.6666666666666666,250.05900000035763,0.0,0.0,146.7069999985397,1,1.0
1695115897,0.3333333333333333,14615.666666666666,175.0,0.0,249.64500000327826,0.0,0.0,145.86499999836087,1,1.0
1695115900,0.6666666666666666,14606.666666666666,208.0,0.6666666666666666,251.0139999985695,0.0,0.0,146.08300000429153,1,1.0
1695115903,0.3333333333333333,14634.666666666668,266.66666666666663,0.0,250.5570000037551,0.0,0.0,146.2689999975264,1,1.0
1695115906,0.6666666666666666,14565.333333333332,267.3333333333333,0.3333333333333333,252.09599999710917,0.0,0.0,146.95800000056624,1,1.0
1695115909,0.3333333333333333,14595.333333333332,191.0,0.3333333333333333,250.9459999985993,0.0,0.0,145.67099999636412,1,1.0
1695115912,0.3333333333333333,14587.0,201.33333333333334,0.3333333333333333,251.1279999986291,0.0,0.0,146.60000000149012,1,1.0
1695115915,0.6666666666666666,14548.666666666666,243.33333333333334,0.6666666666666666,248.08100000023842,0.0,0.0,145.0730000026524,1,1.0
1695115918,0.3333333333333333,14571.0,202.33333333333331,0.3333333333333333,252.867000002414,0.0,0.0,147.4510000012815,1,1.0
1695115921,0.6666666666666666,4287.333333333334,238.66666666666666,1.3333333333333333,143.8749999962747,0.0,0.0,128.1739999949932,1,1.0
1695115924,0.3333333333333333,510.0,488.3333333333333,0.0,94.86900000274181,0.0,0.0,114.55700000375509,1,1.0
1695115927,0.6666666666666666,522.3333333333334,194.66666666666669,0.3333333333333333,93.0109999999404,0.0,0.0,114.1169999986887,1,1.0
1695115930,0.3333333333333333,531.0,216.0,0.3333333333333333,95.82999999821186,0.0,0.0,115.0109999999404,1,1.0
1695115933,0.6666666666666666,515.6666666666667,331.0,0.0,99.94600000232458,0.0,0.0,121.06000000238419,1,1.0
1695115936,0.3333333333333333,15872.666666666666,342.66666666666663,0.3333333333333333,229.5190000012517,0.0,0.0,146.49599999934435,1,1.0
1695115939,0.6666666666666666,23046.666666666668,174.0,0.3333333333333333,262.0659999996424,0.0,0.0,145.0570000000298,1,1.0
1695115942,0.3333333333333333,23004.999999999996,216.0,0.0,266.8660000041127,0.0,0.0,148.2119999974966,1,1.0
1695115945,0.6666666666666666,22955.333333333332,211.66666666666666,0.6666666666666666,260.2859999984503,0.0,0.0,145.24100000038743,1,1.0
1695115948,0.3333333333333333,23003.666666666668,214.33333333333334,0.0,265.1440000012517,0.0,0.0,147.52300000190735,1,1.0
1695115951,0.6666666666666666,23010.333333333332,190.0,0.0,264.24299999698997,0.0,0.0,146.66200000047684,1,1.0
1695115954,0.3333333333333333,22959.333333333336,262.33333333333337,0.3333333333333333,263.56699999794364,0.0,0.0,146.9759999960661,1,1.0
1695115957,0.6666666666666666,22994.666666666668,189.0,0.6666666666666666,262.95500000193715,0.0,0.0,146.4670000001788,1,1.0
1695115960,0.3333333333333333,22997.666666666668,181.66666666666666,0.3333333333333333,264.9159999974072,0.0,0.0,146.1440000012517,1,1.0
1695115963,0.6666666666666666,23040.0,280.6666666666667,0.3333333333333333,262.37600000202656,0.0,0.0,145.8449999988079,1,1.0
1695115966,0.3333333333333333,8170.0,256.6666666666667,1.3333333333333333,171.62999999895692,0.0,0.0,126.73300000280142,1,1.0
1695115969,0.6666666666666666,521.3333333333333,535.0,0.3333333333333333,96.89700000360608,0.0,0.0,120.8859999999404,1,1.0
1695115972,0.3333333333333333,519.3333333333334,169.66666666666669,0.3333333333333333,95.76299999654293,0.0,0.0,114.97999999672174,1,1.0
1695115975,0.6666666666666666,510.33333333333337,253.66666666666669,0.3333333333333333,94.65900000184774,0.0,0.0,114.22800000011921,1,1.0
1695115978,0.3333333333333333,517.0,255.66666666666669,0.3333333333333333,97.21400000154972,0.0,0.0,116.17600000277162,1,1.0
1695115981,0.3333333333333333,353.3333333333333,272.33333333333337,0.0,234.6030000001192,0.0,0.0,147.12700000032783,1,1.0
1695115984,0.3333333333333333,28672.666666666668,212.0,0.3333333333333333,271.9789999984205,0.0,0.0,149.11499999836087,1,1.0
1695115987,0.6666666666666666,28609.666666666668,227.66666666666669,0.3333333333333333,261.7750000022352,0.0,0.0,143.6090000011027,1,1.0
1695115990,0.3333333333333333,28581.666666666668,192.33333333333334,0.6666666666666666,272.5459999963641,0.0,0.0,149.14499999955297,1,1.0
1695115993,0.6666666666666666,28509.333333333332,252.0,0.0,266.72900000214577,0.0,0.0,146.50600000098348,1,1.0
1695115996,0.3333333333333333,28644.333333333332,237.0,0.6666666666666666,270.44699999690056,0.0,0.0,147.79699999839067,1,1.0
1695115999,0.6666666666666666,28637.666666666668,209.33333333333331,0.0,265.71600000187755,0.0,0.0,145.242000002414,1,1.0
1695116002,0.3333333333333333,28550.666666666664,189.33333333333331,0.6666666666666666,272.6030000001192,0.0,0.0,149.3939999975264,1,1.0
1695116005,0.6666666666666666,28606.0,258.0,0.0,264.5549999959767,0.0,0.0,144.70499999821186,1,1.0
1695116008,0.3333333333333333,28488.0,191.66666666666666,0.6666666666666666,272.8230000063777,0.0,0.0,149.34800000488758,1,1.0
1695116011,0.6666666666666666,10854.333333333334,269.6666666666667,1.6666666666666667,192.21399999782443,0.0,0.0,131.72399999946356,1,1.0
1695116014,0.3333333333333333,538.6666666666666,582.0,0.0,95.85500000044703,0.0,0.0,114.1169999986887,1,1.0
1695116017,0.6666666666666666,530.0,223.66666666666669,0.3333333333333333,94.11099999770522,0.0,0.0,114.1169999986887,1,1.0
1695116020,0.3333333333333333,504.3333333333333,168.33333333333331,0.3333333333333333,95.27500000223517,0.0,0.0,117.4700000025332,1,1.0
1695116023,0.6666666666666666,540.3333333333333,365.0,0.0,97.9050000011921,0.0,0.0,118.01499999687076,1,1.0
1695116026,0.0,342.6666666666667,289.0,0.0,219.11299999803305,0.0,0.0,148.67599999904633,1,1.0
1695116029,0.6666666666666666,28505.0,221.66666666666666,0.0,264.40599999949336,0.0,0.0,144.4210000038147,1,1.0
1695116032,0.3333333333333333,28511.0,174.33333333333334,0.3333333333333333,269.97199999913573,0.0,0.0,147.98799999803305,1,1.0
1695116035,0.3333333333333333,28549.0,259.0,0.0,268.1460000015795,0.0,0.0,146.527000002563,1,1.0
1695116038,0.6666666666666666,28643.0,179.33333333333334,0.6666666666666666,270.44199999794364,0.0,0.0,147.6549999974668,1,1.0
1695116041,0.3333333333333333,28467.000000000004,215.66666666666669,0.3333333333333333,266.33000000193715,0.0,0.0,145.8560000024736,1,1.0
1695116044,0.6666666666666666,28543.333333333332,245.00000000000003,0.0,272.37099999934435,0.0,0.0,149.02499999850988,1,1.0
1695116047,0.3333333333333333,28545.0,195.33333333333334,0.3333333333333333,265.45800000056624,0.0,0.0,145.402000002563,1,1.0
1695116050,0.6666666666666666,28602.333333333332,202.0,0.0,272.77300000190735,0.0,0.0,148.9509999975562,1,1.0
1695116053,0.3333333333333333,28566.333333333332,238.0,0.6666666666666666,265.1499999985099,0.0,0.0,144.47999999672174,1,1.0
1695116056,0.6666666666666666,14371.666666666666,290.3333333333333,0.3333333333333333,215.7470000013709,0.0,0.0,138.3340000025928,1,1.0
1695116059,0.3333333333333333,520.3333333333334,571.0,1.3333333333333333,98.125,0.0,0.0,120.19199999794364,1,1.0
1695116062,0.6666666666666666,530.0,212.0,0.3333333333333333,96.54399999603629,0.0,0.0,118.46000000089407,1,1.0
1695116065,0.3333333333333333,494.66666666666663,215.66666666666669,0.3333333333333333,93.46400000154972,0.0,0.0,114.1169999986887,1,1.0
1695116068,0.6666666666666666,483.3333333333333,262.3333333333333,0.0,96.4269999973476,0.0,0.0,117.14200000464916,1,1.0
1695116071,0.3333333333333333,521.3333333333334,319.6666666666667,0.6666666666666666,135.2690000012517,0.0,0.0,133.65599999576807,1,1.0
1695116074,0.6666666666666666,4274.333333333333,264.0,0.3333333333333333,228.5490000024438,0.0,0.0,146.85100000351667,1,1.0
1695116077,0.3333333333333333,4328.0,183.0,0.0,228.2829999998212,0.0,0.0,146.50099999830127,1,1.0
1695116080,0.6666666666666666,4315.666666666667,227.33333333333334,0.3333333333333333,225.33100000023842,0.0,0.0,145.5540000014007,1,1.0
1695116083,0.3333333333333333,4359.0,244.0,0.3333333333333333,227.65999999642372,0.0,0.0,145.5190000012517,1,1.0
1695116086,0.6666666666666666,4299.0,283.6666666666667,0.6666666666666666,230.37800000235438,0.0,0.0,147.79699999839067,1,1.0
1695116089,0.3333333333333333,4330.0,173.66666666666666,0.3333333333333333,224.4780000001192,0.0,0.0,144.61199999973178,1,1.0
1695116092,0.6666666666666666,4311.0,221.0,0.3333333333333333,228.4840000011027,0.0,0.0,146.43099999800324,1,1.0
1695116095,0.3333333333333333,4282.666666666666,211.66666666666669,0.3333333333333333,225.59699999913573,0.0,0.0,145.60000000149012,1,1.0
1695116098,0.6666666666666666,4291.666666666667,219.66666666666666,0.6666666666666666,229.7039999999106,0.0,0.0,147.25999999791384,1,1.0
1695116101,0.3333333333333333,3634.3333333333335,181.33333333333331,0.0,197.89599999785423,0.0,0.0,137.3449999988079,1,1.0
1695116104,0.6666666666666666,491.6666666666667,308.66666666666663,1.6666666666666667,99.15399999916553,0.0,0.0,122.11500000208616,1,1.0
1695116107,0.3333333333333333,576.0,314.33333333333337,0.3333333333333333,95.34200000017881,0.0,0.0,115.14699999988079,1,1.0
1695116110,0.6666666666666666,505.0,227.33333333333334,0.3333333333333333,94.54500000178814,0.0,0.0,114.11700000241399,1,1.0
1695116113,0.3333333333333333,498.33333333333337,195.33333333333331,0.0,93.93100000172853,0.0,0.0,114.1169999986887,1,1.0
1695116116,0.6666666666666666,551.6666666666666,473.0,0.3333333333333333,139.51799999922514,0.0,0.0,132.910000000149,1,1.0
1695116119,0.3333333333333333,8089.666666666667,156.66666666666666,0.3333333333333333,266.4319999963045,0.0,0.0,144.5869999974966,1,1.0
1695116122,0.6666666666666666,8094.333333333333,228.0,0.3333333333333333,270.30000000074506,0.0,0.0,146.0160000026226,1,1.0
1695116125,0.3333333333333333,8121.333333333333,189.66666666666669,0.3333333333333333,271.0380000025034,0.0,0.0,146.14299999922514,1,1.0
1695116128,0.6666666666666666,8112.999999999999,238.66666666666666,0.3333333333333333,273.92799999937415,0.0,0.0,148.0080000013113,1,1.0
1695116131,0.3333333333333333,8093.0,177.33333333333331,0.0,268.6909999996424,0.0,0.0,144.70600000023842,1,1.0
1695116134,0.6666666666666666,8052.333333333333,259.0,0.3333333333333333,272.4530000016093,0.0,0.0,146.9699999988079,1,1.0
1695116137,0.3333333333333333,8124.666666666667,206.66666666666666,0.0,271.6140000000596,0.0,0.0,146.12000000104308,1,1.0
1695116140,0.6666666666666666,8070.0,194.33333333333334,0.3333333333333333,271.4830000028014,0.0,0.0,146.25399999693036,1,1.0
1695116143,0.3333333333333333,8153.333333333333,247.33333333333334,0.3333333333333333,272.527999997139,0.0,0.0,145.60800000280142,1,1.0
1695116146,0.6666666666666666,7219.666666666666,280.6666666666667,0.3333333333333333,248.57800000160933,0.0,0.0,144.39599999785423,1,1.0
1695116149,0.3333333333333333,558.6666666666666,220.0,1.6666666666666667,95.25199999660254,0.0,0.0,114.11700000241399,1,1.0
1695116152,0.6666666666666666,501.3333333333333,393.33333333333337,0.3333333333333333,96.47500000149012,0.0,0.0,118.09699999913573,1,1.0
1695116155,0.3333333333333333,510.3333333333333,199.0,0.3333333333333333,93.80200000107288,0.0,0.0,114.1169999986887,1,1.0
1695116158,0.6666666666666666,519.0,248.33333333333331,0.3333333333333333,96.6410000026226,0.0,0.0,118.57800000160933,1,1.0
1695116161,0.3333333333333333,554.3333333333334,306.3333333333333,0.3333333333333333,138.5109999962151,0.0,0.0,124.12299999967217,1,1.0
1695116164,0.3333333333333333,14641.666666666666,267.33333333333337,0.0,354.6039999984205,0.0,0.0,146.41100000217557,1,1.0
1695116167,0.6666666666666666,14694.999999999998,184.33333333333331,0.6666666666666666,353.4190000034869,0.0,0.0,145.96899999678135,1,1.0
1695116170,0.3333333333333333,14652.0,237.0,0.3333333333333333,355.02599999681115,0.0,0.0,146.7960000038147,1,1.0
1695116173,0.6666666666666666,14684.0,216.66666666666669,0.0,352.0329999998212,0.0,0.0,144.84899999946356,1,1.0
1695116176,0.3333333333333333,14689.333333333332,258.3333333333333,0.3333333333333333,356.8130000010133,0.0,0.0,146.99799999594688,1,1.0
1695116179,0.6666666666666666,14724.333333333334,194.33333333333334,0.3333333333333333,354.95000000298023,0.0,0.0,146.06100000441074,1,1.0
1695116182,0.3333333333333333,14682.333333333334,200.66666666666666,0.3333333333333333,355.3619999960065,0.0,0.0,145.52499999850988,1,1.0
1695116185,0.6666666666666666,14684.333333333334,207.33333333333331,0.0,356.9189999997616,0.0,0.0,146.37300000339746,1,1.0
1695116188,0.3333333333333333,14705.666666666666,198.33333333333334,0.3333333333333333,359.1080000028014,0.0,0.0,148.00499999523163,1,1.0
1695116191,0.6666666666666666,13479.666666666666,193.33333333333334,0.3333333333333333,331.7859999984503,0.0,0.0,143.8530000001192,1,1.0
1695116194,0.3333333333333333,479.0,294.3333333333333,1.0,100.32999999821186,0.0,0.0,124.15699999779463,1,1.0
1695116197,0.6666666666666666,631.3333333333334,411.33333333333337,0.0,96.54700000211596,0.0,0.0,114.7580000013113,1,1.0
1695116200,0.3333333333333333,548.3333333333334,190.0,0.3333333333333333,96.10500000044703,0.0,0.0,114.11700000241399,1,1.0
1695116203,0.6666666666666666,535.3333333333333,265.33333333333337,0.3333333333333333,94.7419999986887,0.0,0.0,114.1169999986887,1,1.0
1695116206,0.3333333333333333,546.6666666666666,393.0,0.0,116.9130000025034,0.0,0.0,129.34699999913573,1,1.0
1695116209,0.6666666666666666,22380.333333333332,200.66666666666669,0.6666666666666666,377.8179999962449,0.0,0.0,145.59899999946356,1,1.0
1695116212,0.3333333333333333,23153.333333333332,188.33333333333334,0.0,380.70200000330806,0.0,0.0,146.37100000306964,1,1.0
1695116215,0.6666666666666666,23134.333333333332,238.0,0.3333333333333333,382.7259999997914,0.0,0.0,147.06399999931455,1,1.0
1695116218,0.3333333333333333,23147.666666666668,197.66666666666669,0.3333333333333333,386.0810000002384,0.0,0.0,147.9919999986887,1,1.0
1695116221,0.6666666666666666,23208.0,199.66666666666669,0.3333333333333333,381.5619999989867,0.0,0.0,146.26699999719858,1,1.0
1695116224,0.3333333333333333,23186.666666666668,250.0,0.6666666666666666,383.5329999998212,0.0,0.0,147.0080000013113,1,1.0
1695116227,0.6666666666666666,23193.0,199.33333333333331,0.0,381.6200000010431,0.0,0.0,146.36500000208616,1,1.0
1695116230,0.3333333333333333,23172.666666666664,225.33333333333334,0.6666666666666666,386.32499999925494,0.0,0.0,147.97900000214577,1,1.0
1695116233,0.6666666666666666,23188.666666666668,227.33333333333331,0.3333333333333333,379.14599999785423,0.0,0.0,145.4649999961257,1,1.0
1695116236,0.3333333333333333,23186.000000000004,262.66666666666663,0.0,385.8550000041723,0.0,0.0,147.8480000011623,1,1.0
1695116239,0.6666666666666666,1538.0,229.0,1.3333333333333333,119.07299999892712,0.0,0.0,119.17799999937415,1,1.0
1695116242,0.3333333333333333,516.6666666666666,503.33333333333337,0.3333333333333333,95.42799999937415,0.0,0.0,114.1169999986887,1,1.0
1695116245,0.6666666666666666,490.3333333333333,239.0,0.6666666666666666,95.59899999946356,0.0,0.0,114.11700000241399,1,1.0
1695116248,0.3333333333333333,513.6666666666666,220.66666666666666,0.0,94.36700000241399,0.0,0.0,114.11700000241399,1,1.0
1695116251,0.6666666666666666,556.6666666666666,300.0,0.6666666666666666,100.3859999999404,0.0,0.0,119.02199999988079,1,1.0
1695116254,0.0,258.3333333333333,272.0,0.3333333333333333,321.44199999794364,0.0,0.0,145.93299999833107,1,1.0
1695116257,0.6666666666666666,28902.333333333336,203.66666666666666,0.0,393.4259999990463,0.0,0.0,146.0839999988675,1,1.0
1695116260,0.3333333333333333,28773.333333333336,231.66666666666669,0.6666666666666666,401.94999999925494,0.0,0.0,148.8370000012219,1,1.0
1695116263,0.6666666666666666,28824.333333333332,251.0,0.0,394.4490000009537,0.0,0.0,146.0139999985695,1,1.0
1695116266,0.3333333333333333,28942.333333333336,282.3333333333333,0.6666666666666666,399.44200000166893,0.0,0.0,147.88399999961257,1,1.0
1695116269,0.6666666666666666,28741.0,197.33333333333331,0.6666666666666666,395.4939999990165,0.0,0.0,146.1389999985695,1,1.0
1695116272,0.3333333333333333,28951.666666666664,203.0,0.0,402.18600000068545,0.0,0.0,149.15600000321865,1,1.0
1695116275,0.6666666666666666,28807.666666666668,231.66666666666666,0.3333333333333333,394.6840000003576,0.0,0.0,146.05200000107288,1,1.0
1695116278,0.3333333333333333,28896.0,214.0,0.3333333333333333,402.5080000013113,0.0,0.0,148.12699999660254,1,1.0
1695116281,0.6666666666666666,28810.333333333336,203.0,0.3333333333333333,399.750999994576,0.0,0.0,147.95800000429153,1,1.0
1695116284,0.3333333333333333,10954.666666666666,261.33333333333337,1.3333333333333333,228.55800000578165,0.0,0.0,136.33499999716878,1,1.0
1695116287,0.3333333333333333,534.6666666666666,585.0,0.0,98.41599999368191,0.0,0.0,119.44700000062585,1,1.0
1695116290,0.6666666666666666,504.33333333333337,190.33333333333334,0.6666666666666666,95.58900000154972,0.0,0.0,114.72800000011921,1,1.0
1695116293,0.3333333333333333,510.0,251.66666666666666,0.0,96.38800000399351,0.0,0.0,115.8940000012517,1,1.0
1695116296,0.3333333333333333,691.6666666666666,354.3333333333333,0.3333333333333333,110.56099999696016,0.0,0.0,130.46399999782443,1,1.0
