timestamp,cache_miss,cpu_cycles,cpu_instructions,platform_power,node_type
1695116893,292416.6666666667,24571434020.0,9161791166.0,224.0,1
1695116896,361317.6666666666,24255509682.0,9634480018.333334,226.0,1
1695116899,512731.0,25208312082.333336,6918451885.666666,222.0,1
1695116902,487768.0,24459506686.666664,9460986510.0,225.0,1
1695116905,418120.6666666667,24789002859.0,9446648780.0,225.0,1
1695116908,418305.6666666667,25000976370.333336,7171463464.0,224.0,1
1695116911,481002.0,24901546746.666664,8976126530.333332,227.0,1
1695116914,389760.3333333334,25079275746.0,10124321779.666668,224.0,1
1695116917,500182.0,7114292477.333333,2240694786.0,177.0,1
1695116920,458940.0,568303014.3333334,248868255.66666666,171.0,1
1695116923,314064.0,439854092.3333333,168552794.66666666,171.0,1
1695116926,315047.0,546427738.6666667,188452703.3333333,171.0,1
1695116929,423876.0,526832632.6666666,150831095.0,171.0,1
1695116932,900608.6666666667,13175246850.666666,4130166321.333333,240.0,1
1695116935,267670.0,31643341378.333332,11894082389.0,240.0,1
1695116938,296204.3333333333,31660074714.333332,10132540694.0,241.0,1
1695116941,392019.3333333334,30915128638.0,9364823070.333332,242.0,1
1695116944,286408.3333333333,31393006621.666664,11210875384.0,242.0,1
1695116947,312614.6666666667,31559792244.333332,10496565798.0,240.0,1
1695116950,747865.3333333334,31266152024.0,9420709573.0,241.0,1
1695116953,315141.0,30708136558.666668,11390328709.0,240.0,1
1695116956,302087.0,31201880155.666668,9756294725.333334,239.0,1
1695116959,358349.0,30739575309.333336,9516756361.0,241.0,1
1695116962,463254.6666666667,12752808642.666668,5273317129.0,171.0,1
1695116965,532564.3333333334,636906720.0,532554489.3333334,171.0,1
1695116968,206704.0,360433451.3333333,294521647.6666666,171.0,1
1695116971,324153.3333333333,424956253.3333333,342472439.0,171.0,1
1695116974,599605.6666666667,521856072.3333334,345063173.0,173.0,1
1695116977,985052.0,12634680006.0,4667586012.0,274.0,1
1695116980,418589.0,42476900678.33333,11265368489.666666,273.0,1
1695116983,612342.3333333334,42271927960.66667,15374334375.0,274.0,1
1695116986,458873.3333333333,42465304383.666664,10868646478.0,274.0,1
1695116989,413563.3333333333,42615484831.666664,14416782884.666668,274.0,1
1695116992,439423.6666666666,42740470964.66667,11975573072.333334,275.0,1
1695116995,526555.0,42632227814.0,14318713422.666666,275.0,1
1695116998,433523.0,42325261185.66667,10701604244.0,275.0,1
1695117001,422194.0,42631375630.0,15425424874.333332,275.0,1
1695117004,560844.0,42466712816.33333,11070064217.0,274.0,1
1695117007,638926.0,20776864649.0,6410849886.333334,172.0,1
1695117010,482471.3333333333,438529727.6666666,291995191.6666667,171.0,1
1695117013,320614.0,345307886.3333333,255721841.6666667,171.0,1
1695117016,361905.6666666667,322706950.6666666,279626947.3333333,172.0,1
1695117019,388526.3333333333,437698587.0,377514429.6666666,171.0,1
1695117022,1058635.6666666667,7158129915.333333,3137759117.666667,279.0,1
1695117025,439274.0,44500428601.333336,10212564829.666668,278.0,1
1695117028,447672.3333333333,44502543317.333336,14013637251.0,282.0,1
1695117031,437106.3333333334,44606059983.66667,10226178051.0,279.0,1
1695117034,566408.6666666667,44648432881.66667,13235272004.333332,279.0,1
1695117037,529062.6666666666,44657211864.666664,11050124821.0,279.0,1
1695117040,375751.6666666667,44728126520.66667,12843045045.333332,277.0,1
1695117043,524259.6666666667,44720235549.0,11751985096.666668,277.0,1
1695117046,1205477.0,44642914189.666664,11391078583.333334,277.0,1
1695117049,519189.0,44521819974.333336,13453009517.666668,278.0,1
1695117052,545426.0,24108506602.333336,5093699134.0,196.0,1
1695117055,680509.3333333333,410897859.3333333,432754100.3333334,171.0,1
1695117058,401385.6666666667,253916871.3333333,260735700.33333334,171.0,1
1695117061,331907.0,257079352.3333333,217949305.66666666,171.0,1
1695117064,428630.0,270407317.6666666,359846764.3333333,171.0,1
1695117067,1173255.3333333333,2653602754.3333335,1413108887.0,278.0,1
1695117070,300411.6666666666,44888680930.333336,10125062964.000002,275.0,1
1695117073,322076.3333333334,44808497534.0,10554548463.666668,278.0,1
1695117076,510759.0,44785148439.33333,11342299819.333334,278.0,1
1695117079,396381.3333333333,44735272120.666664,9724194256.333334,276.0,1
1695117082,385751.3333333334,44651969072.33333,11859906105.0,280.0,1
1695117085,462255.6666666666,44653513675.333336,9357974111.0,277.0,1
1695117088,403104.0,44619068321.66667,12156054422.0,278.0,1
1695117091,287634.3333333333,44510755050.0,8973023724.0,278.0,1
1695117094,506298.3333333334,44501174553.66667,12635706758.666666,277.0,1
1695117097,525801.0,28906908940.333332,5574011554.333333,246.0,1
1695117100,804498.6666666667,690724058.6666667,379815984.0,173.0,1
1695117103,317267.3333333334,315986017.3333333,124428788.66666666,171.0,1
1695117106,442722.3333333333,429390855.6666666,201339175.0,171.0,1
1695117109,320108.6666666666,335175489.0,235782596.0,171.0,1
1695117112,950505.0,2655526715.0,1448032026.0,273.0,1
1695117115,316980.0,44684347971.666664,10963066103.666668,279.0,1
1695117118,367036.3333333333,44624628411.333336,10249043502.0,279.0,1
1695117121,276324.0,44679146295.666664,11520774079.000002,280.0,1
1695117124,244890.33333333334,44601742714.333336,9386973177.000002,279.0,1
1695117127,381820.6666666667,44566725161.66667,12392201214.0,277.0,1
1695117130,304383.0,44659331451.333336,8584349355.666667,278.0,1
1695117133,323043.3333333334,44519541295.66667,12973672362.999998,277.0,1
1695117136,220807.3333333333,44464231705.33333,8365043116.0,276.0,1
1695117139,243411.0,44419302722.66667,12917284809.666668,278.0,1
1695117142,236402.0,31213658960.666668,6488739254.333333,272.0,1
1695117145,361901.0,504612732.3333334,189983798.3333333,171.0,1
1695117148,484007.3333333333,418651894.3333334,212105017.33333334,171.0,1
1695117151,318275.3333333334,348624326.3333333,170978235.3333333,171.0,1
1695117154,463317.3333333334,315895165.3333334,147146589.0,171.0,1
1695117157,918609.3333333334,8766561714.0,3700991705.0,225.0,1
1695117160,538629.3333333334,26958654075.0,10865368537.0,244.0,1
1695117163,285715.3333333333,26725736824.333332,8981618134.333334,243.0,1
1695117166,518914.3333333334,28557793098.0,8224930070.666666,246.0,1
1695117169,464438.6666666666,26289213826.666668,11199814759.666668,243.0,1
1695117172,444150.6666666666,28395620416.666664,8898119862.0,244.0,1
1695117175,376565.6666666666,26677900727.333336,8876441241.333334,243.0,1
1695117178,533752.0,25725240547.666664,10364800907.0,243.0,1
1695117181,437305.6666666666,27746534339.666668,8458827115.0,243.0,1
1695117184,418737.6666666667,26271644455.333332,8847915763.0,243.0,1
1695117187,450995.3333333334,18177301488.666668,6885637662.333333,171.0,1
1695117190,727784.3333333333,492864685.6666667,574997843.6666666,171.0,1
1695117193,286025.0,185350739.0,258570518.33333334,171.0,1
1695117196,312238.6666666666,305111012.6666667,223114425.3333333,171.0,1
1695117199,330574.0,406095355.3333334,288601128.0,172.0,1
1695117202,929515.6666666666,7966584795.666667,3236199602.6666665,223.0,1
1695117205,291828.6666666667,36042270606.666664,9702963401.333334,278.0,1
1695117208,311520.3333333334,36339288737.33333,13234212622.333332,274.0,1
1695117211,503933.6666666666,37202896494.333336,12037325913.333334,274.0,1
1695117214,290070.6666666667,36485622885.0,10452378336.0,276.0,1
1695117217,338767.6666666667,36305351851.333336,12350604589.333334,276.0,1
1695117220,754690.0,35969662348.666664,12470901085.333332,279.0,1
1695117223,213620.66666666666,35413115473.0,9478372184.0,277.0,1
1695117226,482670.0,35441500003.0,13603777097.333332,279.0,1
1695117229,389349.6666666666,35493596331.66667,11945996809.333332,276.0,1
1695117232,346162.0,23681489146.0,5448660153.0,171.0,1
1695117235,471664.3333333334,403599276.0,265355462.66666666,172.0,1
1695117238,267302.0,276847602.6666667,170025669.0,171.0,1
1695117241,286568.6666666666,346382916.0,265175070.0,171.0,1
1695117244,268181.0,242668063.6666667,262991208.66666666,171.0,1
1695117247,970703.3333333333,9324444505.666666,4174360513.3333335,197.0,1
1695117250,577030.0,50193580894.66667,16629143855.333334,342.0,1
1695117253,359837.0,51017441086.33333,13825147368.666668,340.0,1
1695117256,407409.0,50999458882.0,15622310591.0,342.0,1
1695117259,483656.6666666667,50602339861.0,17522479553.666664,340.0,1
1695117262,556654.0,52291899254.0,13808447176.333334,341.0,1
1695117265,433141.0,51227843993.0,17938025162.666668,342.0,1
1695117268,408594.6666666666,50832729281.66667,13404161160.666668,341.0,1
1695117271,679056.0,51864847865.66667,15906880706.666668,343.0,1
1695117274,441187.6666666666,50126192377.0,15180661285.333332,343.0,1
1695117277,602972.3333333334,38052048256.66667,13039911912.0,253.0,1
1695117280,659731.6666666666,432243121.6666666,138868286.3333333,171.0,1
1695117283,446283.3333333334,361363642.6666666,102060912.0,171.0,1
1695117286,363481.0,424645927.3333333,174770049.6666667,175.0,1
1695117289,337342.0,379489864.0,137845361.0,171.0,1
1695117292,1149484.0,6073211380.333334,1533219923.6666667,196.0,1
1695117295,404629.0,53542429373.333336,16821141833.0,350.0,1
1695117298,454982.0,53889325380.333336,13057738422.666668,349.0,1
1695117301,510895.6666666666,54451123610.0,16380141239.0,348.0,1
1695117304,417865.6666666667,53231354934.99999,13875593332.0,351.0,1
1695117307,393718.0,54330106061.333336,13937850166.0,348.0,1
1695117310,419022.0,54052962872.0,15478330063.0,350.0,1
1695117313,454008.3333333334,53537920063.666664,12424315054.333332,352.0,1
1695117316,415346.3333333333,54653771913.0,16360702652.333332,351.0,1
1695117319,444344.6666666666,53546053207.0,13225679072.333332,352.0,1
1695117322,590132.3333333334,41965552617.666664,13500534422.666668,296.0,1
1695117325,415671.6666666667,356387659.3333333,205529740.0,171.0,1
1695117328,226796.33333333334,230240146.6666667,133909111.33333334,171.0,1
1695117331,376385.0,332795261.0,195005337.0,171.0,1
1695117334,393535.0,387951370.0,171633822.0,171.0,1
1695117337,1145259.6666666665,2503567757.3333335,1128709972.0,256.0,1
1695117340,906341.0,54178513386.666664,13768483385.666666,347.0,1
1695117343,420912.3333333334,53648619738.66667,11132127477.333332,347.0,1
1695117346,483628.0,54857409270.666664,15276148671.666666,347.0,1
1695117349,400682.6666666667,53684691650.0,10757890908.0,347.0,1
1695117352,383450.0,54081112408.33333,14866335372.666666,347.0,1
1695117355,464359.6666666667,54672913925.66667,11486907904.0,348.0,1
1695117358,318741.3333333334,53463074787.666664,13647223873.333334,352.0,1
1695117361,416330.6666666667,54652741820.666664,13133021474.333332,351.0,1
1695117364,394954.3333333333,54204456825.333336,11854770423.666668,352.0,1
1695117367,420349.3333333333,48960717516.0,13863028496.000002,349.0,1
1695117370,892035.0,454655569.0,453517401.0,173.0,1
1695117373,483645.6666666666,365026791.0,277359172.3333334,171.0,1
1695117376,495639.0,366869934.3333334,255041521.0,171.0,1
1695117379,359983.0,361152478.0,194745149.0,171.0,1
1695117382,880177.3333333333,749401210.6666667,500039332.6666667,176.0,1
1695117385,1098529.6666666667,44642541241.0,9822931379.0,347.0,1
1695117388,440410.6666666667,54622478473.33333,14567303525.0,346.0,1
1695117391,300801.0,54096466862.333336,11537362301.333334,348.0,1
1695117394,339921.3333333334,53779772679.666664,13984234625.333334,349.0,1
1695117397,543507.3333333334,54790187434.666664,12290709244.333334,349.0,1
1695117400,364945.0,53729172299.0,12787121547.666668,350.0,1
1695117403,314468.6666666666,54185413668.333336,14019751225.333334,351.0,1
1695117406,599550.3333333333,54599629993.666664,11153804661.333332,351.0,1
1695117409,333785.3333333334,53456452437.0,15039233648.333334,350.0,1
1695117412,437120.0,54642182561.33333,10937999101.0,349.0,1
1695117415,501024.3333333333,14769884846.0,5260535462.666667,173.0,1
1695117418,558748.3333333334,510515673.6666667,494546941.6666666,171.0,1
1695117421,347345.3333333333,366354874.6666666,328448385.3333333,172.0,1
1695117424,274926.3333333333,355204902.3333333,257383866.3333333,171.0,1
1695117427,883611.3333333334,844550520.3333334,617062893.3333333,177.0,1
1695117430,500544.0,18321693064.0,10213462208.0,213.0,1
1695117433,373719.6666666667,21511817720.666664,9743021252.333334,211.0,1
1695117436,431265.3333333333,21891107034.0,14177130810.0,211.0,1
1695117439,483892.0,21997324945.0,11673538793.666668,210.0,1
1695117442,412271.6666666667,20970218150.666668,11062260070.0,212.0,1
1695117445,351644.0,22038127456.0,13061744844.0,211.0,1
1695117448,523324.3333333333,21456192340.666664,12170488287.333334,212.0,1
1695117451,404253.6666666666,21488121001.333336,10347943120.0,212.0,1
1695117454,386490.0,22031155495.333332,13889572996.0,214.0,1
1695117457,481158.6666666666,21312181928.666668,11531911180.0,215.0,1
1695117460,630185.0,5251235254.0,2388062555.3333335,171.0,1
1695117463,531865.0,407744454.3333333,218417266.0,171.0,1
1695117466,398378.3333333333,451725121.0,318847579.0,171.0,1
1695117469,412241.6666666667,392347255.0,294213709.0,171.0,1
1695117472,635575.0,759726390.3333333,375475565.3333333,171.0,1
1695117475,590054.6666666667,18879811943.666668,13160879175.666668,216.0,1
1695117478,309221.0,24924282963.333336,17997119347.333336,219.0,1
1695117481,352699.0,25706315635.0,15578530119.666666,219.0,1
1695117484,299966.0,25266808357.666668,18236433560.0,220.0,1
1695117487,409623.6666666666,24889253475.666668,16805957785.666668,219.0,1
1695117490,833442.6666666666,25752226259.333332,15732222933.0,218.0,1
1695117493,265728.3333333333,24756880941.666668,18628697345.333332,220.0,1
1695117496,301678.0,25569246209.333336,16973037771.666668,221.0,1
1695117499,417005.0,25653224149.666664,16291327363.333332,219.0,1
1695117502,296228.3333333333,25101073109.0,18271851191.0,219.0,1
1695117505,565232.3333333333,7657164850.333334,4786227347.0,172.0,1
1695117508,457417.0,529030725.3333333,237606634.66666666,171.0,1
1695117511,315166.0,376020034.3333333,157585630.0,171.0,1
1695117514,343207.3333333334,336918026.0,162736322.33333334,171.0,1
1695117517,630607.0,464856977.3333334,261207702.6666667,171.0,1
1695117520,813627.0,11515362786.0,4338551940.666666,235.0,1
1695117523,453390.3333333334,30558718182.0,26180603019.333332,231.0,1
1695117526,502023.6666666667,31802100206.666664,26247453067.333336,233.0,1
1695117529,591390.3333333334,30754975450.666668,25127302640.666664,231.0,1
1695117532,408138.0,30831888711.666664,26199660748.999996,230.0,1
1695117535,360169.0,31209241020.666668,24593218724.333332,231.0,1
1695117538,369908.6666666666,30496015790.0,26075285628.666668,230.0,1
1695117541,560647.6666666666,31689948315.666664,25965678413.666664,231.0,1
1695117544,373080.6666666666,30559810872.666664,26035517997.0,229.0,1
1695117547,486574.3333333334,30539201190.666668,25563084435.333336,231.0,1
1695117550,592682.0,12325455788.0,9251977436.666668,174.0,1
1695117553,519360.3333333334,431029581.0,408773474.6666667,171.0,1
1695117556,259983.6666666667,310001466.3333334,275460109.3333333,171.0,1
1695117559,352401.3333333334,352686075.3333333,312235798.6666667,171.0,1
1695117562,482812.3333333333,233786964.3333333,347888620.3333334,175.0,1
1695117565,902458.3333333333,5980667811.333334,2016772483.6666667,235.0,1
1695117568,471366.0,31361824258.333332,34128143791.0,236.0,1
1695117571,576190.3333333333,32685235850.666668,33037921190.0,236.0,1
1695117574,440407.0,30833429863.0,34772079366.333336,234.0,1
1695117577,498775.3333333334,32904449008.333332,34538332029.0,233.0,1
1695117580,373917.3333333334,31686346749.333336,35076731498.0,235.0,1
1695117583,455276.3333333333,31501422580.666664,33734476229.0,232.0,1
1695117586,364546.6666666667,32491521515.333332,33422814549.666668,235.0,1
1695117589,447548.6666666667,31185646827.666664,33801799934.333332,237.0,1
1695117592,562678.3333333334,32650550048.999996,34380959160.33333,232.0,1
1695117595,658348.3333333333,14106282356.0,15463684995.666668,171.0,1
1695117598,484479.3333333334,459657819.3333333,262701767.6666667,171.0,1
1695117601,388629.3333333334,461522669.6666666,238173367.0,171.0,1
1695117604,292902.3333333333,390320610.3333334,215876083.0,171.0,1
1695117607,445304.0,465311100.0,299426420.6666666,171.0,1
1695117610,1270485.0,2310695788.0,1332635358.0,233.0,1
1695117613,354089.6666666666,32154143774.333332,41103415314.0,234.0,1
1695117616,314963.0,31532397738.666664,41263697543.333336,236.0,1
1695117619,399355.3333333334,32078231217.666664,40820013626.66667,234.0,1
1695117622,380647.3333333333,31791295096.0,40441616494.0,235.0,1
1695117625,309690.0,31722118314.999996,41130103365.66667,233.0,1
1695117628,362773.6666666667,32112219346.0,41025245067.0,235.0,1
1695117631,358381.3333333333,31534804612.666668,41125707436.00001,235.0,1
1695117634,570884.6666666667,32062093449.666668,40827054813.66667,236.0,1
1695117637,457897.0,31848297808.0,40804597894.333336,234.0,1
1695117640,404127.6666666667,19287436682.333332,22515875138.666668,201.0,1
1695117643,585298.3333333334,560063669.6666667,491682836.6666667,174.0,1
1695117646,835002.3333333333,583590435.0,420956256.0,171.0,1
1695117649,359674.6666666666,439219074.6666666,349876779.3333334,171.0,1
1695117652,339835.0,408625578.0,317941965.3333334,171.0,1
1695117655,902345.0,2548470920.0,977233778.6666666,224.0,1
1695117658,385227.0,31489358928.333332,40575902737.0,234.0,1
1695117661,387249.3333333334,32368913557.333332,40900949550.666664,235.0,1
1695117664,478267.6666666666,31474744004.333332,41579161667.333336,235.0,1
1695117667,310477.3333333333,32067008023.000004,41112921458.0,235.0,1
1695117670,375551.0,31853205313.000004,40238883519.33333,234.0,1
1695117673,308809.3333333333,31398039030.999996,40412065375.666664,234.0,1
1695117676,389322.0,32339018327.666668,41504262734.333336,236.0,1
1695117679,480653.6666666666,31512329929.0,41882278707.666664,233.0,1
1695117682,513151.6666666667,32077927157.0,40564397340.333336,234.0,1
1695117685,424196.3333333334,28010901709.0,32079709241.333332,260.0,1
1695117688,427981.3333333334,579919820.0,254800951.33333334,173.0,1
1695117691,437662.0,351099328.3333334,273048671.6666667,171.0,1
1695117694,378725.6666666667,459901139.3333333,224364638.0,171.0,1
1695117697,367921.3333333334,370970397.3333333,163748161.33333334,171.0,1
1695117700,921554.6666666666,3270206908.3333335,1442578637.3333335,187.0,1
1695117703,461229.0,25010651837.666668,16036945489.0,222.0,1
1695117706,554924.0,24682015586.666664,14823993730.0,224.0,1
1695117709,633336.3333333334,25768034266.0,13609624429.333332,223.0,1
1695117712,501084.3333333334,25239555510.666664,15793395523.0,223.0,1
1695117715,469853.3333333334,24923281413.0,14851293185.0,225.0,1
1695117718,333891.3333333333,25146634260.333336,13730122095.666668,221.0,1
1695117721,395506.6666666666,24440007734.0,15008883197.0,223.0,1
1695117724,346649.6666666666,25309579249.333332,15338907355.333332,221.0,1
1695117727,498793.0,25192527562.333332,13763738015.666668,222.0,1
1695117730,380702.3333333334,20351221754.333336,12800798017.333334,222.0,1
1695117733,492363.0,537272207.3333333,378569560.0,171.0,1
1695117736,442590.6666666667,518419389.6666667,350311310.0,171.0,1
1695117739,305303.0,465320564.0,277948600.3333334,171.0,1
1695117742,273012.0,459328711.6666666,228608087.3333333,171.0,1
1695117745,1045851.3333333333,4013844981.333333,1618894357.3333335,182.0,1
1695117748,355387.3333333334,31210085849.333336,21399934065.666664,240.0,1
1695117751,255811.0,30565172477.666664,22638865945.666664,238.0,1
1695117754,273725.3333333334,30876070553.666668,22296020449.333332,239.0,1
1695117757,317276.0,30985441594.0,22381336083.0,238.0,1
1695117760,238798.3333333333,31615497969.0,22269421467.666668,240.0,1
1695117763,254367.0,31348880769.666664,22233464538.333332,238.0,1
1695117766,658203.0,31550959409.333332,22800107622.0,239.0,1
1695117769,321113.0,31212914653.0,21735401472.333332,239.0,1
1695117772,320136.3333333333,31274466066.0,23273350150.333336,237.0,1
1695117775,322096.3333333334,27811255405.666668,19001712741.666664,240.0,1
1695117778,545854.6666666666,639422866.3333333,205037485.66666666,171.0,1
1695117781,386675.0,485018080.6666666,215013522.6666667,171.0,1
1695117784,289907.6666666666,399086938.3333333,187373644.33333334,171.0,1
1695117787,370292.3333333333,468006131.6666666,246251573.0,174.0,1
1695117790,829994.3333333334,2123116650.3333333,1039056861.6666667,182.0,1
1695117793,539654.0,42571280887.0,36604976538.66667,269.0,1
1695117796,370192.0,42339395801.66667,35757055458.333336,268.0,1
1695117799,356804.0,42243662627.33333,34039399306.999996,267.0,1
1695117802,354380.0,42793515178.33333,37009642636.333336,271.0,1
1695117805,372921.0,42651546697.66667,35292510457.0,270.0,1
1695117808,632375.3333333334,42573850522.333336,35582625977.33333,271.0,1
1695117811,362323.0,42148913188.0,35058334744.666664,269.0,1
1695117814,456084.3333333333,42339832498.66667,36528621361.0,271.0,1
1695117817,470047.6666666666,42404186828.0,35798740669.0,268.0,1
1695117820,411433.3333333333,41476577148.0,33034237311.000004,270.0,1
1695117823,630749.0,538354352.3333333,312257023.6666666,171.0,1
1695117826,386897.0,399171906.3333333,253803014.0,171.0,1
1695117829,596368.6666666667,507857673.6666666,361751857.6666667,171.0,1
1695117832,296315.0,332301693.6666666,248887822.3333333,171.0,1
1695117835,886453.0,1468393923.3333335,1053908925.6666666,183.0,1
1695117838,746716.0,44178310187.33333,47418851419.0,278.0,1
1695117841,365953.0,44460964480.33333,48358796091.666664,276.0,1
1695117844,422133.6666666667,44463528269.333336,47177504699.666664,279.0,1
1695117847,417085.3333333334,44541316365.0,47488707780.333336,276.0,1
1695117850,465963.3333333334,44594637073.666664,48160663495.0,277.0,1
1695117853,420021.3333333334,44490856221.333336,47906392464.333336,277.0,1
1695117856,412751.3333333333,44393251698.333336,48028076185.66667,277.0,1
1695117859,495132.3333333333,44426661876.333336,46565712227.0,276.0,1
1695117862,411224.0,44532054328.333336,48892662511.666664,275.0,1
1695117865,623677.0,44745575439.0,47319978917.666664,276.0,1
1695117868,532663.6666666667,3289874650.6666665,2431840845.666667,171.0,1
1695117871,332950.0,389052883.6666666,249304169.0,171.0,1
1695117874,711704.6666666667,587255249.3333334,320843672.3333334,171.0,1
1695117877,315393.3333333333,357192307.0,194029213.3333333,171.0,1
1695117880,961934.0,1508863469.3333335,785005910.6666667,174.0,1
1695117883,781890.0,44455684127.99999,55240842140.666664,281.0,1
1695117886,451595.3333333333,44657503508.33333,59202484473.33333,279.0,1
1695117889,566754.0,44601640265.666664,56013123238.333336,281.0,1
1695117892,373946.6666666666,44499837989.666664,59247057604.66667,280.0,1
1695117895,274777.6666666666,44616541921.0,56087584838.0,281.0,1
1695117898,284037.0,44742480824.0,59221617981.33333,281.0,1
1695117901,292080.3333333333,44698656097.99999,56201026984.666664,280.0,1
1695117904,313632.3333333334,44769422469.33333,58718987364.666664,279.0,1
1695117907,468663.6666666666,44770902989.99999,56894717791.666664,281.0,1
1695117910,354941.0,44813977101.0,58039907445.66667,280.0,1
1695117913,654142.0,4585417021.333333,3202899631.0,172.0,1
1695117916,487532.3333333334,387609893.0,202631894.6666667,171.0,1
1695117919,314311.6666666666,330620428.3333334,168088364.6666667,171.0,1
1695117922,449219.3333333334,410423983.0,239678309.0,171.0,1
1695117925,923787.0,890632630.3333333,485336490.0,180.0,1
1695117928,937068.0,42457384630.33333,54010545880.66667,281.0,1
1695117931,383591.3333333334,44758577321.333336,56560970587.333336,280.0,1
1695117934,476310.3333333333,44749113816.666664,58756454263.666664,281.0,1
1695117937,392742.6666666667,44773514538.0,56403280296.0,280.0,1
1695117940,314790.3333333334,44635054249.333336,59127502460.666664,281.0,1
1695117943,444429.3333333334,44672071844.666664,56049256756.0,281.0,1
1695117946,651723.3333333334,44464443352.0,59153936078.00001,281.0,1
1695117949,288305.0,44550075050.666664,55861927103.333336,280.0,1
1695117952,376712.3333333333,44631719789.666664,59643389306.66667,281.0,1
1695117955,212018.6666666667,44715757577.33333,55504776655.333336,281.0,1
1695117958,512095.0,7678146383.333332,9183790974.0,171.0,1
1695117961,402040.0,349967773.6666666,230836993.66666666,177.0,1
1695117964,338926.6666666666,353832452.6666667,256884292.0,171.0,1
1695117967,297676.3333333334,335184278.3333334,226553702.6666667,171.0,1
1695117970,773045.3333333333,819064683.6666667,475405501.3333333,184.0,1
1695117973,470617.6666666666,26144316463.666668,14447790709.333332,244.0,1
1695117976,407721.6666666666,26943892749.333332,17015916991.0,241.0,1
1695117979,387454.3333333334,28257020155.666664,17628659309.666664,242.0,1
1695117982,408012.6666666667,27472174767.333332,15944744608.333334,240.0,1
1695117985,555177.6666666667,26310260535.0,17245922131.666668,240.0,1
1695117988,268222.3333333333,27773160299.666668,17438992289.333336,241.0,1
1695117991,404543.6666666666,26374765598.333332,15401365471.666668,242.0,1
1695117994,527936.0,28044008518.666668,17031147021.333332,243.0,1
1695117997,415539.0,27702317148.333336,17113185549.666668,242.0,1
1695118000,326887.3333333334,26410616620.666668,15765220403.333332,241.0,1
1695118003,723560.111111111,2937342356.0,1514134111.6666667,171.0,1
1695118006,671765.3333333333,511409425.0,331017120.0,171.0,1
1695118009,456673.3333333334,276347769.0,310630990.3333334,171.0,1
1695118012,228079.0,222600117.6666667,229241347.66666666,171.0,1
1695118015,1075135.0,708772259.6666666,607095065.0,173.0,1
1695118018,391398.0,32150141842.0,23834992110.666668,271.0,1
1695118021,236545.0,35934417925.333336,26575963351.666664,271.0,1
1695118024,300417.6666666667,36054824991.333336,26733954082.666668,272.0,1
1695118027,268541.0,36262079052.666664,26399590647.666664,270.0,1
1695118030,245818.0,35528794720.0,25361385045.666668,272.0,1
1695118033,189973.66666666666,35001460471.0,25756971536.0,270.0,1
1695118036,358960.6666666666,35997828345.666664,26317097440.333336,273.0,1
1695118039,206825.0,36233206587.0,26597441380.333336,271.0,1
1695118042,242405.66666666666,36361563999.33333,26929949779.666668,272.0,1
1695118045,406293.0,36703805901.333336,27105517036.999996,274.0,1
1695118048,362055.6666666667,4792740075.0,3058107468.666667,175.0,1
1695118051,360980.6666666667,389319483.0,233982718.0,171.0,1
1695118054,435183.6666666666,384407665.0,230867245.3333333,171.0,1
1695118057,301606.0,337846417.0,149329407.6666667,171.0,1
1695118060,781350.6666666666,695147606.6666666,295915679.6666667,173.0,1
1695118063,594238.6666666666,43233370324.666664,37854665747.333336,332.0,1
1695118066,527298.6666666666,52798047469.666664,42082480626.33333,333.0,1
1695118069,471352.0,51098792829.33333,42271285498.333336,333.0,1
1695118072,402533.3333333333,49953073790.0,42060091889.0,332.0,1
1695118075,545427.6666666666,53409662234.66667,43326503941.0,333.0,1
1695118078,265914.6666666667,49718582011.33333,44245369984.333336,333.0,1
1695118081,329975.0,51256299582.333336,43997287759.0,336.0,1
1695118084,380273.3333333333,52672905213.66667,43637330046.33333,333.0,1
1695118087,431189.3333333333,49656588399.66667,42987910779.666664,334.0,1
1695118090,308632.0,52721988835.0,41801448560.0,335.0,1
1695118093,580566.6666666667,8948190240.444445,9454353966.666668,171.0,1
1695118096,834968.0,461533831.0,484182144.3333334,176.0,1
1695118099,314517.6666666666,235970655.6666667,258693602.6666667,171.0,1
1695118102,282159.0,180433995.66666666,236054753.6666667,171.0,1
1695118105,977425.6666666667,638312952.3333334,541022642.6666666,171.0,1
1695118108,948217.6666666666,42354560188.0,40132772589.99999,342.0,1
1695118111,380502.6666666666,51971642552.666664,57304432565.66667,346.0,1
1695118114,441036.3333333334,56117782159.666664,57951767032.66667,345.0,1
1695118117,633831.3333333333,52546000504.33333,58592131085.0,346.0,1
1695118120,371308.6666666667,53634513659.0,59057623613.66667,346.0,1
1695118123,442920.6666666667,55929461955.666664,58965964838.66667,346.0,1
1695118126,564636.6666666667,51886614545.00001,58894730787.333336,348.0,1
1695118129,552884.0,55346840539.666664,57798582812.0,351.0,1
1695118132,427484.6666666666,54253955253.333336,57341191572.666664,348.0,1
1695118135,454601.6666666666,52051141156.666664,57305658969.333336,350.0,1
1695118138,727720.0,17851481153.333332,18064895694.0,180.0,1
1695118141,436249.6666666667,248460966.66666666,177127611.3333333,171.0,1
1695118144,385162.0,161664822.33333334,159681164.3333333,171.0,1
1695118147,548329.6666666666,304026705.6666667,167009363.3333333,171.0,1
1695118150,565529.3333333333,434994609.3333334,213989668.3333333,171.0,1
1695118153,985085.0,41594130065.0,47546438394.0,346.0,1
