timestamp,cgroupfs_cpu_usage_us,cgroupfs_memory_usage_bytes,cgroupfs_system_cpu_usage_us,cgroupfs_user_cpu_usage_us,package_power,core_power,uncore_power,dram_power,node_type,packge_ratio_package
1695119356,0.0,0.0,0.0,0.0,89.15100000053644,0.0,0.0,57.54699999963244,1,1.0
1695119359,0.0,0.0,0.0,0.0,87.03033333271742,0.0,0.0,56.61866666624943,1,1.0
1695119362,0.0,0.0,0.0,0.0,88.70866666610043,0.0,0.0,57.748666666448116,1,1.0
1695119365,0.0,0.0,0.0,0.0,88.22400000070532,0.0,0.0,57.09766666715344,1,1.0
1695119368,74340.66666666666,0.0,0.0,74340.66666666666,64.1559999982516,0.0,0.0,49.73066666598121,1,1.0
1695119371,177534.0,0.0,31344.0,146196.0,32.83500000089407,0.0,0.0,40.942666667203106,1,1.0
1695119374,0.0,0.0,0.0,0.0,31.781000000735123,0.0,0.0,38.03900000080466,1,1.0
1695119377,15546.0,0.0,6162.0,9384.0,31.743666666249435,0.0,0.0,38.09133333340287,1,1.0
1695119380,0.0,0.0,0.0,0.0,31.08733333274722,0.0,0.0,38.0389999995629,1,1.0
1695119383,361728.0,638976.0,61164.0,300564.0,60.89100000013908,0.0,0.0,49.78866666679581,1,1.0
1695119386,0.0,0.0,0.0,0.0,102.4246666667362,0.0,0.0,60.16899999976158,1,1.0
1695119389,0.0,0.0,0.0,0.0,100.20999999965231,0.0,0.0,58.67799999937415,1,1.0
1695119392,0.0,0.0,0.0,0.0,101.83900000030796,0.0,0.0,59.99599999934435,1,1.0
1695119395,0.0,0.0,0.0,0.0,101.64500000079472,0.0,0.0,59.47200000161926,1,1.0
1695119398,0.0,0.0,0.0,0.0,101.60999999940395,0.0,0.0,59.61166666572293,1,1.0
1695119401,0.0,0.0,0.0,0.0,100.89233333369096,0.0,0.0,59.195666667073965,1,1.0
1695119404,0.0,0.0,0.0,0.0,101.5243333329757,0.0,0.0,59.655333333959184,1,1.0
1695119407,0.0,0.0,0.0,0.0,102.31833333273728,0.0,0.0,60.101666666567326,1,1.0
1695119410,0.0,0.0,0.0,0.0,101.94166666766007,0.0,0.0,60.08466666688522,1,1.0
1695119413,78833.33333333333,0.0,0.0,78826.66666666667,77.30866666634877,0.0,0.0,52.494666665792465,1,1.0
1695119416,206542.66666666666,0.0,101643.66666666667,104905.33333333333,34.048999999960266,0.0,0.0,41.33500000089407,1,1.0
1695119419,1526.3333333333333,0.0,601.6666666666667,918.3333333333334,31.416333332657814,0.0,0.0,38.35199999933442,1,1.0
1695119422,0.0,0.0,0.0,0.0,31.307000000029802,0.0,0.0,38.03900000080466,1,1.0
1695119425,0.0,0.0,0.0,0.0,31.505333334207535,0.0,0.0,38.0389999995629,1,1.0
1695119428,434720.0,700416.0,174312.33333333334,260414.0,95.11100000018875,0.0,0.0,59.63666666547457,1,1.0
1695119431,0.0,0.0,0.0,0.0,140.62333333243927,0.0,0.0,70.1176666667064,1,1.0
1695119434,0.0,0.0,0.0,0.0,143.4066666662693,0.0,0.0,71.21966666728258,1,1.0
1695119437,28371.0,28672.0,11242.0,17122.0,143.7933333342274,0.0,0.0,71.46133333444595,1,1.0
1695119440,0.0,0.0,0.0,0.0,143.20833333333334,0.0,0.0,71.48666666572292,1,1.0
1695119443,0.0,0.0,0.0,0.0,142.34099999939403,0.0,0.0,70.61833333348234,1,1.0
1695119446,0.0,0.0,0.0,0.0,144.82800000036755,0.0,0.0,71.94766666616003,1,1.0
1695119449,0.0,0.0,0.0,0.0,142.56099999944368,0.0,0.0,70.92333333318432,1,1.0
1695119452,0.0,0.0,0.0,0.0,143.7853333329161,0.0,0.0,71.49433333426714,1,1.0
1695119455,0.0,0.0,0.0,0.0,142.27200000112256,0.0,0.0,70.71099999919534,1,1.0
1695119458,89635.0,0.0,11417.0,78225.0,91.35833333308499,0.0,0.0,56.25266666834553,1,1.0
1695119461,192593.3333333333,0.0,13440.0,179153.3333333333,33.045666667322315,0.0,0.0,39.73899999881784,1,1.0
1695119464,0.0,0.0,0.0,0.0,31.86833333224058,0.0,0.0,38.03900000080466,1,1.0
1695119467,0.0,0.0,0.0,0.0,31.25500000019868,0.0,0.0,38.0389999995629,1,1.0
1695119470,0.0,0.0,0.0,0.0,31.53933333357175,0.0,0.0,38.0389999995629,1,1.0
1695119473,388253.3333333334,737280.0,103000.0,285246.6666666667,64.74433333426714,0.0,0.0,50.666999999433756,1,1.0
1695119476,0.0,0.0,0.0,0.0,143.53599999845028,0.0,0.0,72.43299999957283,1,1.0
1695119479,0.0,0.0,0.0,0.0,144.1050000016888,0.0,0.0,72.91500000158946,1,1.0
1695119482,0.0,0.0,0.0,0.0,143.8779999986291,0.0,0.0,72.76533333212137,1,1.0
1695119485,0.0,0.0,0.0,0.0,142.94866666694483,0.0,0.0,72.16033333415787,1,1.0
1695119488,0.0,0.0,0.0,0.0,145.63766666750112,0.0,0.0,73.66833333298564,1,1.0
1695119491,0.0,0.0,0.0,0.0,142.07766666511694,0.0,0.0,71.97000000004967,1,1.0
1695119494,0.0,0.0,0.0,0.0,143.78433333337307,0.0,0.0,72.42199999963243,1,1.0
1695119497,24294.666666666668,0.0,9626.666666666668,14668.0,145.69700000062585,0.0,0.0,73.55100000028808,1,1.0
1695119500,0.0,0.0,0.0,0.0,143.74299999947348,0.0,0.0,72.4500000004967,1,1.0
1695119503,82998.33333333333,0.0,44314.333333333336,38690.33333333333,128.20900000135103,0.0,0.0,66.59799999992053,1,1.0
1695119506,167376.0,0.0,35808.0,131562.0,32.64733333264788,0.0,0.0,38.03900000080466,1,1.0
1695119509,1584.0,0.0,630.0,960.0,32.307999999572836,0.0,0.0,38.0389999995629,1,1.0
1695119512,0.0,0.0,0.0,0.0,31.832333333790302,0.0,0.0,38.30166666582227,1,1.0
1695119515,0.0,0.0,0.0,0.0,31.612333333740633,0.0,0.0,38.0389999995629,1,1.0
1695119518,381498.0,688128.0,79818.0,301680.0,62.82733333234986,0.0,0.0,52.133333334078394,1,1.0
1695119521,0.0,0.0,0.0,0.0,138.35933333386978,0.0,0.0,71.69233333319426,1,1.0
1695119524,0.0,0.0,0.0,0.0,143.19933333372077,0.0,0.0,74.80333333338301,1,1.0
1695119527,0.0,0.0,0.0,0.0,140.28533333415785,0.0,0.0,73.07000000029802,1,1.0
1695119530,0.0,0.0,0.0,0.0,147.8066666647792,0.0,0.0,76.82233333215117,1,1.0
1695119533,0.0,0.0,0.0,0.0,135.5966666676104,0.0,0.0,70.67833333462477,1,1.0
1695119536,0.0,0.0,0.0,0.0,142.1286666666468,0.0,0.0,73.96133333196242,1,1.0
1695119539,0.0,0.0,0.0,0.0,141.83300000056624,0.0,0.0,74.1006666670243,1,1.0
1695119542,0.0,0.0,0.0,0.0,141.85133333255848,0.0,0.0,73.67000000054638,1,1.0
1695119545,0.0,0.0,0.0,0.0,140.60700000077486,0.0,0.0,72.67033333331347,1,1.0
1695119548,0.0,0.0,0.0,0.0,139.37233333289623,0.0,0.0,70.22266666715343,1,1.0
1695119551,272133.3333333333,0.0,33486.666666666664,238640.0,36.52600000053644,0.0,0.0,41.32899999866883,1,1.0
1695119554,14408.333333333334,0.0,5706.333333333333,8702.0,32.835333332419395,0.0,0.0,38.03900000080466,1,1.0
1695119557,16960.666666666664,0.0,6726.0,10241.0,32.6540000004073,0.0,0.0,39.43700000022849,1,1.0
1695119560,0.0,0.0,0.0,0.0,32.771999998639025,0.0,0.0,39.989333334068455,1,1.0
1695119563,253466.33333333334,518826.6666666667,145603.3333333333,107863.0,32.771666668355465,0.0,0.0,38.0389999995629,1,1.0
1695119566,137213.33333333334,218453.3333333333,43433.33333333333,93773.33333333334,121.89466666678588,0.0,0.0,69.71266666675608,1,1.0
1695119569,0.0,0.0,0.0,0.0,140.09799999992052,0.0,0.0,73.09433333203197,1,1.0
1695119572,0.0,0.0,0.0,0.0,145.27399999896684,0.0,0.0,75.53633333494265,1,1.0
1695119575,0.0,0.0,0.0,0.0,136.27899999916553,0.0,0.0,71.20699999978144,1,1.0
1695119578,0.0,0.0,0.0,0.0,142.55833333482346,0.0,0.0,74.28800000001986,1,1.0
1695119581,0.0,0.0,0.0,0.0,139.95100000003973,0.0,0.0,72.7886666667958,1,1.0
1695119584,0.0,0.0,0.0,0.0,144.12666666631898,0.0,0.0,75.20466666544478,1,1.0
1695119587,0.0,0.0,0.0,0.0,140.04566666608056,0.0,0.0,72.65633333474398,1,1.0
1695119590,0.0,0.0,0.0,0.0,144.49133333439627,0.0,0.0,74.90533333271742,1,1.0
1695119593,0.0,0.0,0.0,0.0,140.20733333254853,0.0,0.0,72.74033333361149,1,1.0
1695119596,86513.0,0.0,0.0,86513.0,80.07800000036757,0.0,0.0,50.90633333226045,1,1.0
1695119599,182460.0,0.0,42626.66666666667,139833.33333333334,33.87933333342274,0.0,0.0,41.123333333681025,1,1.0
1695119602,0.0,0.0,0.0,0.0,33.682666666805744,0.0,0.0,41.82000000153979,1,1.0
1695119605,0.0,0.0,0.0,0.0,31.774999999751646,0.0,0.0,38.0389999995629,1,1.0
1695119608,0.0,0.0,0.0,0.0,32.111000000188746,0.0,0.0,38.0389999995629,1,1.0
