,timestamp,packge_ratio_package,bpf_block_irq,bpf_cpu_time_us,bpf_net_rx_irq,bpf_net_tx_irq,package_power,core_power,uncore_power,dram_power,node_type,id
512,1695117199,1.0,0.6666666666666666,528.6666666666666,174.66666666666666,0.3333333333333333,4.641000002622604,0.0,0.0,5.498999997973442,1.0,all containers
513,1695117202,1.0,0.3333333333333333,566.0,360.0,0.0,119.78900000452995,0.0,0.0,24.04400000348687,1.0,all containers
514,1695117205,1.0,0.6666666666666666,8105.0,212.0,0.3333333333333333,257.6710000038147,0.0,0.0,30.730000000447035,1.0,all containers
515,1695117208,1.0,0.3333333333333333,8095.666666666666,216.0,0.3333333333333333,263.5410000011325,0.0,0.0,33.047000005841255,1.0,all containers
516,1695117211,1.0,0.6666666666666666,8127.666666666666,197.0,0.3333333333333333,262.0860000029206,0.0,0.0,32.15199999511242,1.0,all containers
517,1695117214,1.0,0.3333333333333333,8113.666666666667,243.0,0.3333333333333333,262.86500000208616,0.0,0.0,32.77800000458956,1.0,all containers
518,1695117217,1.0,0.6666666666666666,8124.333333333334,200.66666666666666,0.3333333333333333,259.339000005275,0.0,0.0,31.593000002205372,1.0,all containers
519,1695117220,1.0,0.3333333333333333,8267.0,198.0,0.3333333333333333,269.24800000339746,0.0,0.0,34.08999999985099,1.0,all containers
520,1695117223,1.0,0.6666666666666666,8124.666666666667,237.0,0.0,257.5240000039339,0.0,0.0,30.721999999135733,1.0,all containers
521,1695117226,1.0,0.3333333333333333,8144.0,308.0,0.3333333333333333,267.23200000450015,0.0,0.0,33.199000000953674,1.0,all containers
522,1695117229,1.0,0.6666666666666666,8122.666666666666,195.66666666666666,0.6666666666666666,261.2520000003278,0.0,0.0,31.39800000563264,1.0,all containers
523,1695117232,1.0,0.3333333333333333,5249.333333333334,251.0,0.0,163.62700000032783,0.0,0.0,20.33899999782443,1.0,all containers
524,1695117235,1.0,0.6666666666666666,508.6666666666667,436.66666666666663,1.6666666666666667,6.1330000050365925,0.0,0.0,4.877000004053116,1.0,all containers
525,1695117238,1.0,0.3333333333333333,512.3333333333334,197.0,0.3333333333333333,0.8770000040531158,0.0,0.0,0.0,1.0,all containers
526,1695117241,1.0,0.6666666666666666,521.0,198.0,0.0,0.6740000024437904,0.0,0.0,0.0,1.0,all containers
527,1695117244,1.0,0.3333333333333333,479.0,226.0,0.3333333333333333,0.9670000039041042,0.0,0.0,0.0,1.0,all containers
