timestamp,cache_miss,cpu_cycles,cpu_instructions,package_power,core_power,uncore_power,dram_power,node_type,packge_ratio_package
1695115927,375910.3333333334,235108893.6666667,260739638.3333333,31.003666666646797,0.0,0.0,38.0389999995629,1,1.0
1695115930,429961.6666666666,268391539.0,332287585.0,31.943333332737286,0.0,0.0,38.33699999998013,1,1.0
1695115933,560710.6666666666,329464673.3333334,378467699.6666666,33.315333334108196,0.0,0.0,40.35333333412806,1,1.0
1695115936,1589537.6666666665,23181641207.666668,22105008226.0,76.50633333375056,0.0,0.0,48.83199999978146,1,1.0
1695115939,1884599.0,31703324498.666668,30293935192.666664,87.3553333332141,0.0,0.0,48.35233333334327,1,1.0
1695115942,1603451.3333333335,32839748325.0,31043342295.333332,88.95533333470422,0.0,0.0,49.403999999165535,1,1.0
1695115945,1290953.6666666665,30747088045.333336,29616839138.666668,86.76199999948341,0.0,0.0,48.41366666679582,1,1.0
1695115948,1346767.0,32848199957.666668,31125596086.0,88.38133333375055,0.0,0.0,49.174333333969116,1,1.0
1695115951,1529563.3333333335,31675233964.999996,30003639492.0,88.08099999899667,0.0,0.0,48.88733333349228,1,1.0
1695115954,1372373.0,31414882785.333332,30574718495.333336,87.85566666598123,0.0,0.0,48.9919999986887,1,1.0
1695115957,1262821.0,32880225158.333332,30746452620.666668,87.65166666731238,0.0,0.0,48.82233333339294,1,1.0
1695115960,1329884.6666666667,30907406633.666664,29742163266.000004,88.30533333246906,0.0,0.0,48.7146666670839,1,1.0
1695115963,1444629.6666666665,32633037484.000004,31716866069.666668,87.45866666734219,0.0,0.0,48.61499999960264,1,1.0
1695115966,941269.0,13272842282.5,11475770015.666668,57.2099999996523,0.0,0.0,42.24433333426714,1,1.0
1695115969,499303.0,465027520.0,342969721.3333334,32.299000001202025,0.0,0.0,40.295333333313465,1,1.0
1695115972,359127.0,385117913.6666667,148410301.66666666,31.920999998847645,0.0,0.0,38.32666666557392,1,1.0
1695115975,272757.6666666667,366850139.3333334,166138478.0,31.553000000615913,0.0,0.0,38.076000000039734,1,1.0
1695115978,403630.3333333334,447286451.3333334,267009924.3333333,32.40466666718324,0.0,0.0,38.72533333425721,1,1.0
1695115981,1033657.6666666666,2337596151.0,950651632.0,78.20100000003974,0.0,0.0,49.042333333442606,1,1.0
1695115984,1627636.0,32525230183.0,35189563748.666664,90.65966666614015,0.0,0.0,49.70499999945363,1,1.0
1695115987,1689222.6666666667,31418320728.666668,36101616255.0,87.25833333407839,0.0,0.0,47.86966666703423,1,1.0
1695115990,1635746.0,31769232966.666664,35805741370.33333,90.8486666654547,0.0,0.0,49.71499999985099,1,1.0
1695115993,1827849.3333333333,32433732593.000004,35396826418.00001,88.90966666738193,0.0,0.0,48.83533333366116,1,1.0
1695115996,1593623.6666666667,30990163573.666668,36117439883.333336,90.14899999896686,0.0,0.0,49.26566666613022,1,1.0
1695115999,1694757.3333333333,32411308090.666668,35394898561.666664,88.57200000062585,0.0,0.0,48.41400000080466,1,1.0
1695116002,1705158.6666666667,31502804651.333332,36336940309.666664,90.8676666667064,0.0,0.0,49.79799999917547,1,1.0
1695116005,1604184.6666666665,31693084643.333332,35154459482.33333,88.1849999986589,0.0,0.0,48.23499999940395,1,1.0
1695116008,1652105.0000000002,32519453566.666664,36051413614.333336,90.9410000021259,0.0,0.0,49.78266666829586,1,1.0
1695116011,1202399.3333333333,16486218873.666668,17041647038.0,64.07133333260815,0.0,0.0,43.907999999821186,1,1.0
1695116014,575230.0,453777760.3333334,254206689.66666666,31.951666666815683,0.0,0.0,38.0389999995629,1,1.0
1695116017,419730.0,284861050.6666667,192908137.0,31.370333332568407,0.0,0.0,38.0389999995629,1,1.0
1695116020,246731.66666666666,303844711.6666666,135855301.0,31.758333334078387,0.0,0.0,39.15666666751107,1,1.0
1695116023,766478.3333333333,513916759.6666667,335274721.6666666,32.63500000039736,0.0,0.0,39.338333332290254,1,1.0
1695116026,1006147.6666666667,2801316631.6666665,779593113.3333334,73.03766666601102,0.0,0.0,49.55866666634878,1,1.0
1695116029,1980924.6666666665,32283161707.0,34804731410.666664,88.13533333316445,0.0,0.0,48.1403333346049,1,1.0
1695116032,1702826.0,31499381522.333332,36076068421.333336,89.99066666637857,0.0,0.0,49.329333332677685,1,1.0
1695116035,1572422.0,31837702236.666668,35763339675.666664,89.3820000005265,0.0,0.0,48.842333334187664,1,1.0
1695116038,1596961.9999999998,32391631594.0,35628746291.99999,90.14733333264788,0.0,0.0,49.21833333248893,1,1.0
1695116041,1740493.0,31233038569.0,36108080570.33333,88.77666666731238,0.0,0.0,48.6186666674912,1,1.0
1695116044,1606487.6666666665,32222264286.333336,35229412332.333336,90.79033333311479,0.0,0.0,49.67499999950329,1,1.0
1695116047,1858779.6666666665,31463309695.666664,36521876052.0,88.48600000018875,0.0,0.0,48.467333334187664,1,1.0
1695116050,1454206.6666666665,31608828992.0,35254720675.333336,90.92433333396912,0.0,0.0,49.650333332518734,1,1.0
1695116053,1641820.0,32572890563.333336,36332134514.666664,88.38333333283663,0.0,0.0,48.159999998907246,1,1.0
1695116056,1206474.0,20306650057.333332,20091535385.666668,71.91566666712363,0.0,0.0,46.1113333341976,1,1.0
1695116059,512492.3333333334,615072763.3333334,320318342.3333334,32.708333333333336,0.0,0.0,40.06399999931455,1,1.0
1695116062,262576.3333333333,504759300.3333334,286124837.0,32.181333332012095,0.0,0.0,39.48666666696469,1,1.0
1695116065,306923.3333333334,476658894.6666667,341278588.6666667,31.15466666718324,0.0,0.0,38.0389999995629,1,1.0
1695116068,292642.6666666667,403359144.6666667,288968966.6666666,32.1423333324492,0.0,0.0,39.04733333488306,1,1.0
1695116071,948976.0,3514477753.0,1877716658.3333335,45.08966666708389,0.0,0.0,44.551999998589366,1,1.0
1695116074,344839.3333333334,25246221703.0,13414632367.333332,76.1830000008146,0.0,0.0,48.95033333450556,1,1.0
1695116077,457378.0,24638177180.666664,13639833188.666668,76.09433333327372,0.0,0.0,48.83366666610042,1,1.0
1695116080,403395.6666666667,24928464263.333332,14769621179.0,75.11033333341281,0.0,0.0,48.518000000466905,1,1.0
1695116083,550730.0,24918268148.666668,13920782133.0,75.88666666547458,0.0,0.0,48.50633333375057,1,1.0
1695116086,491289.6666666667,24245216698.0,13364775357.333332,76.79266666745146,0.0,0.0,49.26566666613022,1,1.0
1695116089,406690.6666666666,24820625541.333336,14902830355.333332,74.82600000003974,0.0,0.0,48.20399999991059,1,1.0
1695116092,497481.0,25145171990.333336,13919893812.333334,76.1613333337009,0.0,0.0,48.810333332667746,1,1.0
1695116095,362798.6666666667,25452433435.666664,13112424887.666668,75.19899999971192,0.0,0.0,48.533333333830036,1,1.0
1695116098,497786.0,24695623298.0,14774196774.0,76.5679999999702,0.0,0.0,49.08666666597128,1,1.0
1695116101,447457.6666666667,20654321509.0,11032956212.0,65.96533333261807,0.0,0.0,45.7816666662693,1,1.0
1695116104,473502.0,598261921.5333333,322111006.0,33.051333333055176,0.0,0.0,40.705000000695385,1,1.0
1695116107,472435.0,533806386.6666667,359282068.0,31.780666666726272,0.0,0.0,38.382333333293595,1,1.0
1695116110,247363.3333333333,342517377.0,249450091.66666666,31.515000000596046,0.0,0.0,38.03900000080466,1,1.0
1695116113,186339.0,329468396.6666667,226363102.33333334,31.31033333390951,0.0,0.0,38.0389999995629,1,1.0
1695116116,833169.0,3028934872.0,1539848169.0,46.50599999974171,0.0,0.0,44.303333333383,1,1.0
1695116119,443176.3333333333,31457175985.333336,20763759638.0,88.81066666543484,0.0,0.0,48.1956666658322,1,1.0
1695116122,492489.6666666666,31764965632.333332,20557617955.666664,90.10000000024836,0.0,0.0,48.6720000008742,1,1.0
1695116125,433113.3333333333,31343235642.333336,21020336708.666668,90.34600000083447,0.0,0.0,48.71433333307505,1,1.0
1695116128,577008.0,31922131508.0,21043280738.0,91.30933333312471,0.0,0.0,49.3360000004371,1,1.0
1695116131,429868.3333333334,31508487782.333336,20627329639.333332,89.56366666654746,0.0,0.0,48.235333333412804,1,1.0
1695116134,490421.3333333333,30722227668.333336,20664246718.666668,90.81766666720311,0.0,0.0,48.98999999960264,1,1.0
1695116137,506499.6666666667,31570563134.666664,20801969290.0,90.53800000001986,0.0,0.0,48.70666666701436,1,1.0
1695116140,446528.6666666666,31796748684.333332,20811534746.666668,90.49433333426714,0.0,0.0,48.75133333231012,1,1.0
1695116143,554557.6666666667,31746172717.0,20951171301.0,90.842666665713,0.0,0.0,48.536000000933804,1,1.0
1695116146,865922.3333333334,27133967042.0,18326912459.666668,82.85933333386977,0.0,0.0,48.131999999284744,1,1.0
1695116149,496025.0,439989453.3333334,267368306.6666667,31.750666665534183,0.0,0.0,38.03900000080466,1,1.0
1695116152,325875.6666666666,366561731.6666667,233483500.0,32.158333333830036,0.0,0.0,39.36566666637858,1,1.0
1695116155,237484.0,303273387.0,170288062.0,31.267333333690956,0.0,0.0,38.0389999995629,1,1.0
1695116158,275702.3333333333,389073449.0,202393951.0,32.21366666754087,0.0,0.0,39.52600000053644,1,1.0
1695116161,931438.3333333334,3154862508.333333,1502521076.6666665,46.1703333320717,0.0,0.0,41.37433333322406,1,1.0
1695116164,782993.0,42672816558.33333,32826824273.0,118.20133333280683,0.0,0.0,48.80366666739186,1,1.0
1695116167,812150.3333333333,42539503349.333336,33699050006.0,117.80633333449562,0.0,0.0,48.65633333226045,1,1.0
1695116170,827438.3333333333,42417820679.0,32452572721.0,118.34199999893706,0.0,0.0,48.93200000127157,1,1.0
1695116173,852050.3333333333,42583510135.33333,31984890161.0,117.34433333327372,0.0,0.0,48.282999999821186,1,1.0
1695116176,789239.3333333334,42370192507.0,33180136877.666668,118.93766666700442,0.0,0.0,48.99933333198229,1,1.0
1695116179,1051242.0,42506343495.66667,33304877905.666668,118.31666666766007,0.0,0.0,48.687000001470246,1,1.0
1695116182,794961.6666666666,42506202598.0,31801115102.0,118.45399999866883,0.0,0.0,48.50833333283663,1,1.0
1695116185,725124.6666666667,42354500531.666664,32347232425.666668,118.97299999992053,0.0,0.0,48.79100000113249,1,1.0
1695116188,978721.3333333333,42829326712.0,34293234546.0,119.70266666760047,0.0,0.0,49.334999998410545,1,1.0
1695116191,866976.6666666666,40248548185.66667,29749259457.0,110.59533333281676,0.0,0.0,47.951000000039734,1,1.0
1695116194,482668.0,531309131.3333334,377265118.6666667,33.44333333273729,0.0,0.0,41.385666665931545,1,1.0
1695116197,775662.3333333334,461682036.0,440247285.3333333,32.18233333403865,0.0,0.0,38.25266666710377,1,1.0
1695116200,405911.3333333334,360619997.0,311865039.3333334,32.03500000014901,0.0,0.0,38.03900000080466,1,1.0
1695116203,526820.6666666667,448221738.6666666,389879997.6666667,31.580666666229565,0.0,0.0,38.0389999995629,1,1.0
1695116206,930493.6666666667,825181161.0,586902245.6666666,38.971000000834465,0.0,0.0,43.11566666637859,1,1.0
1695116209,1559309.0,44175366317.666664,40605415768.333336,125.93933333208162,0.0,0.0,48.532999999821186,1,1.0
1695116212,1289900.3333333333,44618798056.0,42354010633.99999,126.90066666776937,0.0,0.0,48.790333334356546,1,1.0
1695116215,1343607.6666666665,44691388890.666664,43034508263.0,127.57533333326381,0.0,0.0,49.02133333310485,1,1.0
1695116218,1374575.3333333335,44619754259.666664,42586039646.333336,128.69366666674614,0.0,0.0,49.33066666622957,1,1.0
1695116221,1476648.6666666667,44591470736.333336,42413757808.666664,127.18733333299558,0.0,0.0,48.75566666573286,1,1.0
1695116224,1392755.0,44573362144.333336,42241318550.333336,127.84433333327372,0.0,0.0,49.00266666710377,1,1.0
1695116227,1473951.3333333335,44495123453.0,42207654900.33333,127.20666666701436,0.0,0.0,48.78833333402872,1,1.0
1695116230,1411956.0,44608563956.666664,42846371192.666664,128.77499999975166,0.0,0.0,49.32633333404859,1,1.0
1695116233,1446501.0,44625544710.666664,42872649960.0,126.38199999928474,0.0,0.0,48.4883333320419,1,1.0
1695116236,1300178.6666666665,44413883628.0,42567884479.666664,128.6183333347241,0.0,0.0,49.282666667054094,1,1.0
1695116239,613267.3333333334,4102619226.041667,2161108540.6666665,39.69099999964237,0.0,0.0,39.725999999791384,1,1.0
1695116242,419801.0,452279133.0,178086586.6666667,31.809333333124716,0.0,0.0,38.0389999995629,1,1.0
1695116245,283426.0,372030556.3333334,244097683.3333333,31.866333333154518,0.0,0.0,38.03900000080466,1,1.0
1695116248,239055.6666666667,333980783.3333333,197721306.3333333,31.45566666747133,0.0,0.0,38.03900000080466,1,1.0
1695116251,483353.6666666666,556655332.0,327836511.6666667,33.46199999998013,0.0,0.0,39.673999999960266,1,1.0
1695116254,1041921.0,2269567194.0,1196645808.0,107.14733333264788,0.0,0.0,48.64433333277702,1,1.0
1695116257,1964987.9999999998,44471691886.0,49788689268.333336,131.1419999996821,0.0,0.0,48.69466666628917,1,1.0
1695116260,2138203.333333333,44432160533.0,49270349545.33333,133.98333333308497,0.0,0.0,49.61233333374063,1,1.0
1695116263,2158029.666666667,44576721116.0,50232601161.0,131.4830000003179,0.0,0.0,48.6713333328565,1,1.0
1695116266,1952648.3333333333,44649605485.0,51250713592.0,133.14733333388963,0.0,0.0,49.29466666653752,1,1.0
1695116269,1976183.9999999998,44633135312.33333,51605806696.0,131.83133333300552,0.0,0.0,48.71299999952316,1,1.0
1695116272,1953572.6666666667,44611658570.66667,49965313869.666664,134.0620000002285,0.0,0.0,49.71866666773955,1,1.0
1695116275,2205383.3333333335,44793946996.99999,48874511200.0,131.56133333345255,0.0,0.0,48.68400000035763,1,1.0
1695116278,2004457.0,44897394966.00001,51092116774.0,134.16933333377042,0.0,0.0,49.375666665534176,1,1.0
1695116281,2139165.6666666665,44810752284.66667,51559991437.0,133.25033333152533,0.0,0.0,49.31933333476385,1,1.0
1695116284,1151764.3333333333,20615104247.333336,19767402405.666664,76.18600000192721,0.0,0.0,45.44499999905626,1,1.0
1695116287,286987.6666666666,345401720.6666666,338737873.6666667,32.8053333312273,0.0,0.0,39.81566666687528,1,1.0
1695116290,168097.33333333334,331859227.6666666,234797459.33333334,31.86300000051658,0.0,0.0,38.242666666706405,1,1.0
1695116293,341231.6666666666,419998476.6666666,346921562.3333334,32.1293333346645,0.0,0.0,38.63133333375057,1,1.0
1695116296,918543.0,727725499.6666667,691652989.0,36.853666665653385,0.0,0.0,43.48799999927481,1,1.0
1695116299,784932.3333333333,1795314978.6666667,1029924669.0,107.79566666732232,0.0,0.0,45.96633333340287,1,1.0
1695116302,2431031.666666667,44475777187.666664,50623214904.0,133.7756666665276,0.0,0.0,49.545333333313465,1,1.0
1695116305,1981296.0,44483903026.0,51582926056.333336,131.0109999999404,0.0,0.0,48.325666666030884,1,1.0
1695116308,2181726.6666666665,44632185402.66667,50719017734.33333,133.21133333320418,0.0,0.0,49.276666667312384,1,1.0
1695116311,2030354.0,44710990098.333336,49903820314.0,131.7916666654249,0.0,0.0,48.66466666633884,1,1.0
1695116314,2163429.0,44713166743.0,50155996475.666664,134.76433333506188,0.0,0.0,49.759000000854336,1,1.0
1695116317,2376129.666666667,44638342579.666664,50561338036.66667,131.25,0.0,0.0,48.551333333055176,1,1.0
1695116320,2108479.6666666665,44700861270.333336,50158543039.00001,134.3633333320419,0.0,0.0,49.64500000079473,1,1.0
1695116323,2595308.333333333,44863080410.33333,50239526681.666664,132.30933333436647,0.0,0.0,49.03866666555405,1,1.0
1695116326,2129871.6666666665,44867975533.0,50767468426.0,133.24099999914566,0.0,0.0,49.16166666646799,1,1.0
1695116329,973217.6666666667,18957224689.0,17689785627.666664,71.02900000164907,0.0,0.0,43.24133333315452,1,1.0
1695116332,415826.3333333333,498244209.6666666,357099845.0,32.63299999882778,0.0,0.0,38.52066666757067,1,1.0
1695116335,391936.0,392188610.0,324094126.3333333,32.166666666666664,0.0,0.0,38.11900000025829,1,1.0
1695116338,335425.3333333333,338643842.0,347308613.0,31.807333334038656,0.0,0.0,38.0389999995629,1,1.0
1695116341,363368.3333333334,292844907.3333334,302926590.0,31.99499999980132,0.0,0.0,38.52499999975165,1,1.0
1695116344,900597.6666666666,12800470661.333334,5656435132.0,76.69433333352208,0.0,0.0,49.41033333291611,1,1.0
1695116347,374662.6666666666,27066278949.333332,15393347767.0,90.71499999985099,0.0,0.0,48.00400000065565,1,1.0
1695116350,408138.0,26772365513.333332,15920760713.333332,92.80066666627926,0.0,0.0,48.91866666575274,1,1.0
1695116353,432502.0,27921229686.666664,15666971883.333334,92.31300000101328,0.0,0.0,48.7266666678091,1,1.0
1695116356,460268.6666666666,27692795434.0,15426404132.333334,93.05099999904633,0.0,0.0,48.98600000018874,1,1.0
1695116359,412863.0,27969964484.333332,16624880022.666666,91.84433333327371,0.0,0.0,48.499333331982285,1,1.0
1695116362,281168.3333333333,27456607958.666668,16159301194.0,93.03566666692495,0.0,0.0,49.03266666829586,1,1.0
1695116365,551505.0,27181147071.666668,15616351386.0,92.72366666545469,0.0,0.0,48.66066666568318,1,1.0
1695116368,326664.0,26919615006.333332,15892327757.666668,92.51066666841507,0.0,0.0,48.966666667411715,1,1.0
1695116371,391498.3333333334,26758693755.666668,15777108551.666666,92.5293333331744,0.0,0.0,48.770999999096006,1,1.0
1695116374,564782.0,12149209481.666666,6624311383.0,55.27533333251873,0.0,0.0,43.932333334038645,1,1.0
1695116377,296621.0,482898667.0,283035937.6666667,32.45933333287636,0.0,0.0,39.84866666669647,1,1.0
1695116380,254546.33333333334,353179462.6666667,203687437.3333333,31.38166666775942,0.0,0.0,38.0389999995629,1,1.0
1695116383,267574.0,299030719.3333334,390145947.3333334,32.37733333309492,0.0,0.0,39.12000000104308,1,1.0
