timestamp,bpf_cpu_time_us,cache_miss,cgroupfs_cpu_usage_us,cgroupfs_memory_usage_bytes,cgroupfs_system_cpu_usage_us,cgroupfs_user_cpu_usage_us,cpu_cycles,cpu_instructions,kubelet_cpu_usage,kubelet_memory_bytes,package_power,core_power,uncore_power,dram_power,node_type,packge_ratio_package
1695118855,8124.0,306511.6666666666,0.0,0.0,0.0,0.0,35574210350.0,20719990916.333332,0.0,137898.66666666666,119.10899999986093,0.0,0.0,48.264666666587196,1,1.0
1695118858,8120.0,431855.6666666666,0.0,0.0,0.0,0.0,36586361579.66667,21363825790.666664,0.0,13653.333333333332,122.25866666684549,0.0,0.0,49.42266666640838,1,1.0
1695118861,8118.666666666666,342987.6666666667,0.0,0.0,0.0,0.0,36221986437.0,18669034907.333332,0.3333333333333333,0.0,119.30033333351214,0.0,0.0,48.372999999672174,1,1.0
1695118864,8110.333333333333,297942.6666666666,0.0,0.0,0.0,0.0,35503126754.0,19906450845.333332,0.3333333333333333,34133.33333333333,121.44233333443601,0.0,0.0,49.11333333328366,1,1.0
1695118867,3155.0,492218.94444444444,261794.66666666666,389120.0,77235.0,184559.66666666666,14017582605.333332,9392426411.333334,0.0,39594.666666666664,63.955333332220704,0.0,0.0,43.01566666613022,1,1.0
1695118870,534.6666666666666,514033.3333333334,11556.0,368640.0,11550.0,0.0,468735701.0,460556977.6666666,0.0,0.0,33.769666666785874,0.0,0.0,40.56033333390951,1,1.0
1695118873,541.6666666666666,341157.6666666666,0.0,0.0,0.0,0.0,289715407.0,364333252.6666666,0.0,334506.6666666667,31.778333333631355,0.0,0.0,38.38833333303531,1,1.0
1695118876,490.66666666666663,261750.0,0.0,0.0,0.0,0.0,238432747.33333334,208797126.6666667,0.3333333333333333,282624.0,31.105333333214123,0.0,0.0,38.0389999995629,1,1.0
1695118879,542.0,479244.6666666666,77754.0,884736.0,50376.0,27378.0,423382238.6666667,308722167.6666666,0.3333333333333333,21845.333333333332,31.933333332339924,0.0,0.0,38.03900000080466,1,1.0
1695118882,542.0,914721.0,290004.0,884736.0,27330.0,262674.0,15103586312.666666,4019090609.3333335,0.0,128341.33333333333,119.92000000054638,0.0,0.0,47.57999999945363,1,1.0
1695118885,14736.333333333334,394380.0,0.0,0.0,0.0,0.0,51118191952.333336,31689192087.0,15.0,96938.66666666667,174.87200000012913,0.0,0.0,48.51333333303531,1,1.0
1695118888,14746.666666666668,457546.6666666667,0.0,0.0,0.0,0.0,50778051242.33333,33057960803.0,15.0,987135.9999999999,177.11366666605076,0.0,0.0,49.036000000933804,1,1.0
1695118891,14727.0,494716.3333333333,0.0,0.0,0.0,0.0,52634285165.666664,31527409686.333336,15.0,4096.0,176.41433333357176,0.0,0.0,48.826333332806826,1,1.0
1695118894,14733.333333333332,400915.6666666666,0.0,0.0,0.0,0.0,50241953460.333336,31486947809.333332,10.0,94208.0,177.30633333325386,0.0,0.0,49.10066666702429,1,1.0
1695118897,14750.666666666668,408168.6666666667,11480.0,0.0,0.0,11480.0,51577473986.666664,31128074641.666664,0.0,271701.3333333333,175.88699999948344,0.0,0.0,48.56600000088414,1,1.0
1695118900,14738.666666666668,453544.0,0.0,0.0,0.0,0.0,51901973056.0,30547331106.333336,0.3333333333333333,0.0,178.0603333339095,0.0,0.0,49.21199999998013,1,1.0
1695118903,14744.666666666666,374728.0,0.0,0.0,0.0,0.0,49735509185.0,31777923297.0,0.0,4096.0,176.0303333339592,0.0,0.0,48.5389999995629,1,1.0
1695118906,14719.333333333332,384267.6666666666,0.0,0.0,0.0,0.0,52528823969.333336,32120841358.666664,0.3333333333333333,121514.66666666667,178.04799999917546,0.0,0.0,49.09899999946356,1,1.0
1695118909,14738.333333333334,567023.3333333333,0.0,0.0,0.0,0.0,51250379925.666664,31687484603.0,67.0,697685.3333333334,177.24733333289623,0.0,0.0,48.8360000004371,1,1.0
1695118912,7093.666666666667,738025.0,186560.0,0.0,21566.666666666664,165000.0,24955274353.666664,14747476461.333332,0.0,0.0,102.02233333388965,0.0,0.0,46.15700000027815,1,1.0
1695118915,512.0,425071.3333333333,91966.33333333333,0.0,20330.0,71636.33333333334,239917042.33333334,386261872.0,0.3333333333333333,152917.3333333333,32.16200000047684,0.0,0.0,38.0389999995629,1,1.0
1695118918,470.3333333333333,294465.0,0.0,0.0,0.0,0.0,256820964.6666667,343524593.3333334,0.0,6826.666666666667,32.86300000051657,0.0,0.0,40.233000000317894,1,1.0
1695118921,529.6666666666666,329969.6666666666,0.0,0.0,0.0,0.0,293439795.0,325239059.0,0.3333333333333333,76458.66666666667,32.05466666569313,0.0,0.0,38.0389999995629,1,1.0
1695118924,492.6666666666667,415884.0,43275.666666666664,933888.0,6244.666666666667,37024.66666666667,272604767.6666667,381459516.6666666,0.0,15018.666666666666,32.2536666666468,0.0,0.0,38.13733333349228,1,1.0
1695118927,521.3333333333334,904239.0,342050.6666666667,933888.0,65398.0,276659.0,8082916747.333334,3671815133.3333335,0.3333333333333333,20480.0,115.70233333359162,0.0,0.0,46.94766666740179,1,1.0
1695118930,23210.666666666664,549000.0,0.0,0.0,0.0,0.0,55022087776.333336,29663090615.666668,24.0,64170.66666666667,178.27100000033775,0.0,0.0,49.150333332518734,1,1.0
1695118933,23226.0,385941.6666666667,0.0,0.0,0.0,0.0,52097771553.99999,28919667423.666668,24.0,263509.3333333333,176.13733333349228,0.0,0.0,48.59833333392938,1,1.0
1695118936,23217.333333333332,441863.6666666666,0.0,0.0,0.0,0.0,55703334396.0,29147651702.0,24.0,121514.66666666666,178.9016666660706,0.0,0.0,49.2029999991258,1,1.0
1695118939,23239.333333333336,483000.6666666666,0.0,0.0,0.0,0.0,53562510003.0,29153801128.333336,15.0,70997.33333333333,176.63899999981126,0.0,0.0,48.62900000065565,1,1.0
1695118942,23253.333333333332,438796.0,0.0,0.0,0.0,0.0,52958988095.333336,29283015530.333332,0.6666666666666666,5461.333333333333,179.59533333405852,0.0,0.0,49.400999999294676,1,1.0
1695118945,23229.666666666668,411049.0,0.0,0.0,0.0,0.0,55890858469.66667,29581407942.666664,0.0,36864.0,176.72633333255848,0.0,0.0,48.42199999963244,1,1.0
1695118948,23239.333333333336,418773.0,0.0,0.0,0.0,0.0,52211385651.666664,29548614316.333336,0.3333333333333333,415061.3333333334,179.23466666787863,0.0,0.0,48.936333333452545,1,1.0
1695118951,23255.666666666668,591782.3333333334,0.0,0.0,0.0,0.0,54397926165.66667,29334086584.333332,0.0,238933.33333333334,178.5029999986291,0.0,0.0,48.946666666617,1,1.0
1695118954,23231.333333333332,428506.3333333334,0.0,0.0,0.0,0.0,55025445935.666664,28945084929.0,0.0,0.0,178.68033333371082,0.0,0.0,49.00666666651765,1,1.0
1695118957,13076.333333333332,523360.3333333334,70658.0,0.0,15967.0,54691.0,30356176880.333336,17218537105.0,0.0,247125.33333333334,116.5153333346049,0.0,0.0,44.44366666674614,1,1.0
1695118960,649.6666666666666,918466.6666666666,209520.0,0.0,20140.0,189380.0,618395871.0,514219069.6666666,0.0,46421.333333333336,34.00433333218098,0.0,0.0,38.52566666776935,1,1.0
1695118963,519.3333333333334,316013.3333333333,0.0,0.0,0.0,0.0,389862237.6666667,286444249.0,0.3333333333333333,974848.0,32.30533333371083,0.0,0.0,38.0389999995629,1,1.0
1695118966,521.6666666666667,270207.0,0.0,0.0,0.0,0.0,302758021.3333334,219286814.3333333,0.0,38229.333333333336,32.012999999026455,0.0,0.0,38.03900000080466,1,1.0
1695118969,507.6666666666667,275366.6666666666,0.0,0.0,0.0,0.0,256063639.6666667,192630898.66666666,0.0,410965.3333333333,31.77966666718324,0.0,0.0,38.0389999995629,1,1.0
1695118972,455.6666666666667,1053040.3333333335,405840.0,764586.6666666667,156446.66666666666,249393.3333333333,3429409092.0,1608392434.3333335,0.0,1365.3333333333333,66.86999999980132,0.0,0.0,47.709333332876355,1,1.0
1695118975,28951.666666666668,244878.3333333333,0.0,0.0,0.0,0.0,52571550636.0,25373795026.333332,32.66666666666667,192512.0,167.5836666673422,0.0,0.0,47.88666666671634,1,1.0
1695118978,29016.333333333332,196662.66666666666,0.0,0.0,0.0,0.0,55133321764.333336,24799149095.666664,32.333333333333336,243029.33333333334,172.2799999999503,0.0,0.0,49.12100000058612,1,1.0
