,Unnamed: 0,model_name,model_class,model_file,features,fe_files,output_type,mae,mape,package_mae,core_mae,uncore_mae,dram_mae,package_mape,core_mape,uncore_mape,dram_mape,trainer,node_type,feature_group
110,28,KNeighborsRegressorTrainer_1,scikit,KNeighborsRegressorTrainer_1.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,2.87,3.8,2.87,0.0,0.0,0.94,2.2,-1,-1,3.8,KNeighborsRegressorTrainer,1,Basic
111,43,PolynomialRegressionTrainer_1,scikit,PolynomialRegressionTrainer_1.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",['poly_scaler.pkl'],AbsPower,3.95,2.7,3.95,0.0,0.0,0.64,3.48,-1,-1,2.7,PolynomialRegressionTrainer,1,Basic
112,25,XgboostFitTrainer_1,xgboost,XgboostFitTrainer_1.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,4.35,3.36,4.35,0.0,0.0,0.58,3.37,-1,-1,3.36,XgboostFitTrainer,1,Basic
113,29,XgboostFitTrainer_2,xgboost,XgboostFitTrainer_2.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,4.35,1.08,4.35,0.0,0.0,0.18,1.81,-1,-1,1.08,XgboostFitTrainer,2,Basic
114,22,XgboostFitTrainer_0,xgboost,XgboostFitTrainer_0.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,4.5,2.2,4.5,0.0,0.0,0.43,1.94,-1,-1,2.2,XgboostFitTrainer,0,Basic
115,41,GradientBoostingRegressorTrainer_0,scikit,GradientBoostingRegressorTrainer_0.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,5.58,0.71,5.58,0.0,0.0,0.14,3.05,-1,-1,0.71,GradientBoostingRegressorTrainer,0,Basic
116,10,LogarithmicRegressionTrainer_1,curvefit,LogarithmicRegressionTrainer_1.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,6.44,7.82,6.44,0.0,0.0,1.65,4.96,-1,-1,7.82,LogarithmicRegressionTrainer,1,Basic
117,35,PolynomialRegressionTrainer_2,scikit,PolynomialRegressionTrainer_2.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",['poly_scaler.pkl'],AbsPower,7.09,1.26,7.09,0.0,0.0,0.19,2.76,-1,-1,1.26,PolynomialRegressionTrainer,2,Basic
118,40,PolynomialRegressionTrainer_0,scikit,PolynomialRegressionTrainer_0.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",['poly_scaler.pkl'],AbsPower,7.21,2.08,7.21,0.0,0.0,0.46,5.62,-1,-1,2.08,PolynomialRegressionTrainer,0,Basic
119,27,KNeighborsRegressorTrainer_0,scikit,KNeighborsRegressorTrainer_0.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,7.42,1.87,7.42,0.0,0.0,0.38,4.48,-1,-1,1.87,KNeighborsRegressorTrainer,0,Basic
120,47,PolynomialRegressionTrainer_5,scikit,PolynomialRegressionTrainer_5.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",['poly_scaler.pkl'],AbsPower,8.28,0.44,8.28,0.0,0.0,0.14,3.91,-1,-1,0.44,PolynomialRegressionTrainer,5,Basic
121,21,XgboostFitTrainer_4,xgboost,XgboostFitTrainer_4.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,8.33,0.18,8.33,0.0,0.0,0.03,4.2,-1,-1,0.18,XgboostFitTrainer,4,Basic
122,32,PolynomialRegressionTrainer_3,scikit,PolynomialRegressionTrainer_3.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",['poly_scaler.pkl'],AbsPower,8.54,3.07,8.54,0.0,0.0,1.13,4.9,-1,-1,3.07,PolynomialRegressionTrainer,3,Basic
123,48,PolynomialRegressionTrainer_4,scikit,PolynomialRegressionTrainer_4.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",['poly_scaler.pkl'],AbsPower,8.55,1.39,8.55,0.0,0.0,0.25,6.23,-1,-1,1.39,PolynomialRegressionTrainer,4,Basic
124,34,GradientBoostingRegressorTrainer_2,scikit,GradientBoostingRegressorTrainer_2.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,9.08,1.6,9.08,0.0,0.0,0.27,4.63,-1,-1,1.6,GradientBoostingRegressorTrainer,2,Basic
125,26,XgboostFitTrainer_3,xgboost,XgboostFitTrainer_3.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,10.51,1.29,10.51,0.0,0.0,0.42,6.36,-1,-1,1.29,XgboostFitTrainer,3,Basic
126,24,KNeighborsRegressorTrainer_2,scikit,KNeighborsRegressorTrainer_2.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,11.06,1.08,11.06,0.0,0.0,0.17,6.27,-1,-1,1.08,KNeighborsRegressorTrainer,2,Basic
127,5,SGDRegressorTrainer_3,scikit,SGDRegressorTrainer_3.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,11.31,4.59,11.31,0.0,0.0,1.5,5.45,-1,-1,4.59,SGDRegressorTrainer,3,Basic
128,20,XgboostFitTrainer_5,xgboost,XgboostFitTrainer_5.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,11.31,0.23,11.31,0.0,0.0,0.07,4.89,-1,-1,0.23,XgboostFitTrainer,5,Basic
129,18,KNeighborsRegressorTrainer_5,scikit,KNeighborsRegressorTrainer_5.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,12.45,0.26,12.45,0.0,0.0,0.08,5.18,-1,-1,0.26,KNeighborsRegressorTrainer,5,Basic
130,23,KNeighborsRegressorTrainer_3,scikit,KNeighborsRegressorTrainer_3.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,12.89,2.05,12.89,0.0,0.0,0.77,5.61,-1,-1,2.05,KNeighborsRegressorTrainer,3,Basic
131,30,LinearRegressionTrainer_0,scikit,LinearRegressionTrainer_0.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,12.98,5.03,12.98,0.0,0.0,1.1,7.3,-1,-1,5.03,LinearRegressionTrainer,0,Basic
132,38,LinearRegressionTrainer_3,scikit,LinearRegressionTrainer_3.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,14.22,5.03,14.22,0.0,0.0,1.96,6.54,-1,-1,5.03,LinearRegressionTrainer,3,Basic
133,50,LinearRegressionTrainer_5,scikit,LinearRegressionTrainer_5.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,14.58,0.39,14.58,0.0,0.0,0.12,8.66,-1,-1,0.39,LinearRegressionTrainer,5,Basic
134,19,KNeighborsRegressorTrainer_4,scikit,KNeighborsRegressorTrainer_4.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,15.52,0.64,15.52,0.0,0.0,0.11,4.71,-1,-1,0.64,KNeighborsRegressorTrainer,4,Basic
135,37,LinearRegressionTrainer_1,scikit,LinearRegressionTrainer_1.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,16.33,14.06,16.33,0.0,0.0,3.09,14.25,-1,-1,14.06,LinearRegressionTrainer,1,Basic
136,33,GradientBoostingRegressorTrainer_3,scikit,GradientBoostingRegressorTrainer_3.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,17.22,1.64,17.22,0.0,0.0,0.62,9.46,-1,-1,1.64,GradientBoostingRegressorTrainer,3,Basic
137,1,SGDRegressorTrainer_0,scikit,SGDRegressorTrainer_0.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,17.27,3.65,17.27,0.0,0.0,0.7,11.22,-1,-1,3.65,SGDRegressorTrainer,0,Basic
138,13,SGDRegressorTrainer_5,scikit,SGDRegressorTrainer_5.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,17.8,1.46,17.8,0.0,0.0,0.46,5.92,-1,-1,1.46,SGDRegressorTrainer,5,Basic
139,11,LogarithmicRegressionTrainer_0,curvefit,LogarithmicRegressionTrainer_0.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,17.99,4.52,17.99,0.0,0.0,0.95,9.59,-1,-1,4.52,LogarithmicRegressionTrainer,0,Basic
140,46,GradientBoostingRegressorTrainer_5,scikit,GradientBoostingRegressorTrainer_5.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,18.27,0.24,18.27,0.0,0.0,0.07,7.25,-1,-1,0.24,GradientBoostingRegressorTrainer,5,Basic
141,7,LogarithmicRegressionTrainer_5,curvefit,LogarithmicRegressionTrainer_5.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,18.96,0.44,18.96,0.0,0.0,0.14,8.25,-1,-1,0.44,LogarithmicRegressionTrainer,5,Basic
142,45,LinearRegressionTrainer_2,scikit,LinearRegressionTrainer_2.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,20.39,4.18,20.39,0.0,0.0,0.73,8.75,-1,-1,4.18,LinearRegressionTrainer,2,Basic
143,53,LinearRegressionTrainer_4,scikit,LinearRegressionTrainer_4.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,20.39,6.22,20.39,0.0,0.0,0.99,7.33,-1,-1,6.22,LinearRegressionTrainer,4,Basic
144,16,SGDRegressorTrainer_4,scikit,SGDRegressorTrainer_4.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,21.0,4.68,21.0,0.0,0.0,0.75,17.56,-1,-1,4.68,SGDRegressorTrainer,4,Basic
145,36,ExponentialRegressionTrainer_1,curvefit,ExponentialRegressionTrainer_1.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,21.42,15.4,21.42,0.0,0.0,3.09,30.64,-1,-1,15.4,ExponentialRegressionTrainer,1,Basic
146,2,SGDRegressorTrainer_1,scikit,SGDRegressorTrainer_1.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,22.6,14.65,22.6,0.0,0.0,3.35,28.94,-1,-1,14.65,SGDRegressorTrainer,1,Basic
147,8,SGDRegressorTrainer_2,scikit,SGDRegressorTrainer_2.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,23.95,4.33,23.95,0.0,0.0,0.63,9.32,-1,-1,4.33,SGDRegressorTrainer,2,Basic
148,3,SVRRegressorTrainer_1,scikit,SVRRegressorTrainer_1.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,29.72,10.18,29.72,0.0,0.0,2.36,35.45,-1,-1,10.18,SVRRegressorTrainer,1,Basic
149,15,LogarithmicRegressionTrainer_3,curvefit,LogarithmicRegressionTrainer_3.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,29.77,3.92,29.77,0.0,0.0,1.39,14.45,-1,-1,3.92,LogarithmicRegressionTrainer,3,Basic
150,14,LogarithmicRegressionTrainer_2,curvefit,LogarithmicRegressionTrainer_2.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,30.88,4.21,30.88,0.0,0.0,0.7,13.45,-1,-1,4.21,LogarithmicRegressionTrainer,2,Basic
151,31,ExponentialRegressionTrainer_0,curvefit,ExponentialRegressionTrainer_0.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,38.24,8.84,38.24,0.0,0.0,1.92,30.56,-1,-1,8.84,ExponentialRegressionTrainer,0,Basic
152,6,LogarithmicRegressionTrainer_4,curvefit,LogarithmicRegressionTrainer_4.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,46.04,10.11,46.04,0.0,0.0,1.51,16.63,-1,-1,10.11,LogarithmicRegressionTrainer,4,Basic
153,51,ExponentialRegressionTrainer_5,curvefit,ExponentialRegressionTrainer_5.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,50.89,0.24,50.89,0.0,0.0,0.08,27.9,-1,-1,0.24,ExponentialRegressionTrainer,5,Basic
154,39,ExponentialRegressionTrainer_3,curvefit,ExponentialRegressionTrainer_3.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,57.88,15.11,57.88,0.0,0.0,4.68,34.25,-1,-1,15.11,ExponentialRegressionTrainer,3,Basic
155,0,SVRRegressorTrainer_0,scikit,SVRRegressorTrainer_0.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,59.82,1.89,59.82,0.0,0.0,0.34,62.41,-1,-1,1.89,SVRRegressorTrainer,0,Basic
156,4,SVRRegressorTrainer_3,scikit,SVRRegressorTrainer_3.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,77.83,3.28,77.83,0.0,0.0,1.19,76.11,-1,-1,3.28,SVRRegressorTrainer,3,Basic
157,52,ExponentialRegressionTrainer_4,curvefit,ExponentialRegressionTrainer_4.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,84.91,14.5,84.91,0.0,0.0,1.94,39.42,-1,-1,14.5,ExponentialRegressionTrainer,4,Basic
158,12,SVRRegressorTrainer_5,scikit,SVRRegressorTrainer_5.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,86.71,0.42,86.71,0.0,0.0,0.13,90.35,-1,-1,0.42,SVRRegressorTrainer,5,Basic
159,17,SVRRegressorTrainer_4,scikit,SVRRegressorTrainer_4.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,93.13,1.8,93.13,0.0,0.0,0.28,107.32,-1,-1,1.8,SVRRegressorTrainer,4,Basic
162,43,PolynomialRegressionTrainer_1,scikit,PolynomialRegressionTrainer_1.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",['poly_scaler.pkl'],AbsPower,3.31,2.56,3.31,0.0,0.0,0.64,3.09,-1,-1,2.56,PolynomialRegressionTrainer,1,CounterIRQCombined
163,28,KNeighborsRegressorTrainer_1,scikit,KNeighborsRegressorTrainer_1.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,3.51,4.59,3.51,0.0,0.0,0.96,2.98,-1,-1,4.59,KNeighborsRegressorTrainer,1,CounterIRQCombined
164,49,GradientBoostingRegressorTrainer_4,scikit,GradientBoostingRegressorTrainer_4.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,3.54,2.64,3.54,0.0,0.0,0.34,2.78,-1,-1,2.64,GradientBoostingRegressorTrainer,4,CounterIRQCombined
165,42,GradientBoostingRegressorTrainer_1,scikit,GradientBoostingRegressorTrainer_1.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,3.61,3.21,3.61,0.0,0.0,0.63,2.95,-1,-1,3.21,GradientBoostingRegressorTrainer,1,CounterIRQCombined
166,34,GradientBoostingRegressorTrainer_2,scikit,GradientBoostingRegressorTrainer_2.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,4.01,1.52,4.01,0.0,0.0,0.22,4.3,-1,-1,1.52,GradientBoostingRegressorTrainer,2,CounterIRQCombined
167,26,XgboostFitTrainer_3,xgboost,XgboostFitTrainer_3.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,4.61,1.85,4.61,0.0,0.0,0.67,3.04,-1,-1,1.85,XgboostFitTrainer,3,CounterIRQCombined
168,27,KNeighborsRegressorTrainer_0,scikit,KNeighborsRegressorTrainer_0.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,5.27,4.16,5.27,0.0,0.0,0.77,3.19,-1,-1,4.16,KNeighborsRegressorTrainer,0,CounterIRQCombined
169,25,XgboostFitTrainer_1,xgboost,XgboostFitTrainer_1.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,6.48,5.59,6.48,0.0,0.0,1.19,5.02,-1,-1,5.59,XgboostFitTrainer,1,CounterIRQCombined
170,10,LogarithmicRegressionTrainer_1,curvefit,LogarithmicRegressionTrainer_1.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,6.88,6.5,6.88,0.0,0.0,1.34,7.59,-1,-1,6.5,LogarithmicRegressionTrainer,1,CounterIRQCombined
171,19,KNeighborsRegressorTrainer_4,scikit,KNeighborsRegressorTrainer_4.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,7.01,1.0,7.01,0.0,0.0,0.14,4.63,-1,-1,1.0,KNeighborsRegressorTrainer,4,CounterIRQCombined
172,23,KNeighborsRegressorTrainer_3,scikit,KNeighborsRegressorTrainer_3.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,8.36,2.18,8.36,0.0,0.0,0.86,3.36,-1,-1,2.18,KNeighborsRegressorTrainer,3,CounterIRQCombined
173,41,GradientBoostingRegressorTrainer_0,scikit,GradientBoostingRegressorTrainer_0.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,8.57,1.6,8.57,0.0,0.0,0.28,5.62,-1,-1,1.6,GradientBoostingRegressorTrainer,0,CounterIRQCombined
174,22,XgboostFitTrainer_0,xgboost,XgboostFitTrainer_0.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,8.95,1.79,8.95,0.0,0.0,0.34,5.07,-1,-1,1.79,XgboostFitTrainer,0,CounterIRQCombined
175,40,PolynomialRegressionTrainer_0,scikit,PolynomialRegressionTrainer_0.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",['poly_scaler.pkl'],AbsPower,9.45,1.5,9.45,0.0,0.0,0.33,7.35,-1,-1,1.5,PolynomialRegressionTrainer,0,CounterIRQCombined
176,46,GradientBoostingRegressorTrainer_5,scikit,GradientBoostingRegressorTrainer_5.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,11.17,0.21,11.17,0.0,0.0,0.07,4.68,-1,-1,0.21,GradientBoostingRegressorTrainer,5,CounterIRQCombined
177,35,PolynomialRegressionTrainer_2,scikit,PolynomialRegressionTrainer_2.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",['poly_scaler.pkl'],AbsPower,11.44,0.79,11.44,0.0,0.0,0.13,3.36,-1,-1,0.79,PolynomialRegressionTrainer,2,CounterIRQCombined
178,21,XgboostFitTrainer_4,xgboost,XgboostFitTrainer_4.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,11.81,1.32,11.81,0.0,0.0,0.19,3.11,-1,-1,1.32,XgboostFitTrainer,4,CounterIRQCombined
179,38,LinearRegressionTrainer_3,scikit,LinearRegressionTrainer_3.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,12.45,6.08,12.45,0.0,0.0,2.42,6.73,-1,-1,6.08,LinearRegressionTrainer,3,CounterIRQCombined
180,47,PolynomialRegressionTrainer_5,scikit,PolynomialRegressionTrainer_5.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",['poly_scaler.pkl'],AbsPower,12.57,0.24,12.57,0.0,0.0,0.07,5.37,-1,-1,0.24,PolynomialRegressionTrainer,5,CounterIRQCombined
181,30,LinearRegressionTrainer_0,scikit,LinearRegressionTrainer_0.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,13.11,6.05,13.11,0.0,0.0,1.13,8.91,-1,-1,6.05,LinearRegressionTrainer,0,CounterIRQCombined
182,18,KNeighborsRegressorTrainer_5,scikit,KNeighborsRegressorTrainer_5.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,14.08,0.22,14.08,0.0,0.0,0.07,8.67,-1,-1,0.22,KNeighborsRegressorTrainer,5,CounterIRQCombined
183,1,SGDRegressorTrainer_0,scikit,SGDRegressorTrainer_0.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,14.23,4.18,14.23,0.0,0.0,0.86,8.65,-1,-1,4.18,SGDRegressorTrainer,0,CounterIRQCombined
184,24,KNeighborsRegressorTrainer_2,scikit,KNeighborsRegressorTrainer_2.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,14.36,2.57,14.36,0.0,0.0,0.4,6.45,-1,-1,2.57,KNeighborsRegressorTrainer,2,CounterIRQCombined
185,32,PolynomialRegressionTrainer_3,scikit,PolynomialRegressionTrainer_3.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",['poly_scaler.pkl'],AbsPower,14.51,2.56,14.51,0.0,0.0,1.1,10.96,-1,-1,2.56,PolynomialRegressionTrainer,3,CounterIRQCombined
186,50,LinearRegressionTrainer_5,scikit,LinearRegressionTrainer_5.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,14.74,0.48,14.74,0.0,0.0,0.15,6.72,-1,-1,0.48,LinearRegressionTrainer,5,CounterIRQCombined
187,33,GradientBoostingRegressorTrainer_3,scikit,GradientBoostingRegressorTrainer_3.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,15.75,2.36,15.75,0.0,0.0,0.91,7.79,-1,-1,2.36,GradientBoostingRegressorTrainer,3,CounterIRQCombined
188,5,SGDRegressorTrainer_3,scikit,SGDRegressorTrainer_3.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,16.23,4.65,16.23,0.0,0.0,1.89,12.59,-1,-1,4.65,SGDRegressorTrainer,3,CounterIRQCombined
189,13,SGDRegressorTrainer_5,scikit,SGDRegressorTrainer_5.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,16.61,1.23,16.61,0.0,0.0,0.39,7.89,-1,-1,1.23,SGDRegressorTrainer,5,CounterIRQCombined
190,37,LinearRegressionTrainer_1,scikit,LinearRegressionTrainer_1.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,17.52,14.91,17.52,0.0,0.0,3.29,17.37,-1,-1,14.91,LinearRegressionTrainer,1,CounterIRQCombined
191,8,SGDRegressorTrainer_2,scikit,SGDRegressorTrainer_2.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,18.57,3.89,18.57,0.0,0.0,0.65,9.44,-1,-1,3.89,SGDRegressorTrainer,2,CounterIRQCombined
